,D,eigen_values_obs,pos,vel,des_vel,normals,dists
458,"[[13.11806766 -5.81268317 -2.28321594]
 [-5.81268317 42.21935674 11.87013207]
 [-2.28321594 11.87013207 16.6625756 ]]",,[ 0.56435414 -0.31872782  0.2432088 ],[0.08701166 0.10431486 0.02848814],[-0.02819293  0.14657125  0.05757303],"[[ 0.37354489]
 [-0.91748031]
 [ 0.13672632]]",[2.24461999]
459,"[[13.08855426 -5.73985961 -2.24878069]
 [-5.73985961 42.265821   11.85764086]
 [-2.24878069 11.85764086 16.64562474]]",,[ 0.56571672 -0.31704605  0.24365608],[0.08522737 0.10450395 0.02956289],[-0.02788865  0.14705461  0.05761353],"[[ 0.38146295]
 [-0.91393456]
 [ 0.13859886]]",[2.22265567]
460,"[[13.06256141 -5.66944682 -2.23171388]
 [-5.66944682 42.25013602 11.9076253 ]
 [-2.23171388 11.9076253  16.68730257]]",,[ 0.56702771 -0.31542538  0.24411274],[0.08846761 0.10861776 0.03144646],[-0.02758359  0.14717615  0.05793423],"[[ 0.38973947]
 [-0.91019869]
 [ 0.14014813]]",[2.20290945]
461,"[[13.06708143 -5.68100143 -2.23662498]
 [-5.68100143 42.24490585 11.90749778]
 [-2.23662498 11.90749778 16.68801272]]",,[ 0.56766853 -0.31464229  0.24433846],[0.09061619 0.11120843 0.03190777],[-0.02767056  0.14731444  0.05799808],"[[ 0.38937548]
 [-0.90916285]
 [ 0.1476809 ]]",[2.18455234]
462,"[[13.05636733 -5.65026256 -2.23334837]
 [-5.65026256 42.22193708 11.94565976]
 [-2.23334837 11.94565976 16.72169559]]",,[ 0.5684085  -0.31374155  0.24459557],[0.09345992 0.11256791 0.03123524],[-0.02755198  0.14736911  0.05824978],"[[ 0.39330505]
 [-0.90724236]
 [ 0.14907193]]",[2.17229411]
463,"[[13.05506096 -5.64351957 -2.24047486]
 [-5.64351957 42.18717829 11.9842969 ]
 [-2.24047486 11.9842969  16.75776076]]",,[ 0.56942763 -0.31249354  0.24495099],[0.0950105  0.11535507 0.03407425],[-0.02757476  0.14749736  0.05855639],"[[ 0.3975182 ]
 [-0.9048927 ]
 [ 0.15214625]]",[2.15929504]
464,"[[13.01292819 -5.52245333 -2.22303856]
 [-5.52245333 42.10824573 12.1199379 ]
 [-2.22303856 12.1199379  16.87882608]]",,[ 0.57088931 -0.31068286  0.24549242],[0.08861967 0.11056596 0.03250662],[-0.0270471   0.14745998  0.05935935],"[[ 0.40911725]
 [-0.90022894]
 [ 0.14903331]]",[2.14542017]
465,"[[12.97672199 -5.41561323 -2.20887739]
 [-5.41561323 42.02785521 12.24752352]
 [-2.20887739 12.24752352 16.99542279]]",,[ 0.57187156 -0.30944313  0.24585854],[0.08731866 0.11068929 0.03226968],[-0.02655875  0.14725984  0.06006318],"[[ 0.41535663]
 [-0.89725101]
 [ 0.14973143]]",[2.12649271]
466,"[[12.96099609 -5.37068992 -2.19727909]
 [-5.37068992 42.01501322 12.27986755]
 [-2.19727909 12.27986755 17.02399069]]",,[ 0.57259067 -0.30853959  0.2461264 ],[0.0898631  0.11166157 0.03457348],[-0.02636319  0.14733517  0.06027838],"[[ 0.42001476]
 [-0.89496152]
 [ 0.15043762]]",[2.11175658]
467,"[[12.97940863 -5.42536817 -2.20564042]
 [-5.42536817 42.05346171 12.21799661]
 [-2.20564042 12.21799661 16.96712966]]",,[ 0.5735986  -0.30726463  0.2464897 ],[0.09186901 0.11721863 0.03282304],[-0.02668654  0.14782828  0.06009842],"[[ 0.42139064]
 [-0.89281671]
 [ 0.15908567]]",[2.0841535]
468,"[[12.94971972 -5.32363241 -2.22415831]
 [-5.32363241 41.8415012  12.46746916]
 [-2.22415831 12.46746916 17.20877909]]",,[ 0.57432283 -0.3063547   0.24674739],[0.09149058 0.11146396 0.03489904],[-0.0262498   0.14714265  0.06147467],"[[ 0.42758717]
 [-0.89040913]
 [ 0.15601535]]",[2.0802837]
469,"[[12.9522987  -5.34293736 -2.19747603]
 [-5.34293736 41.97691741 12.32909039]
 [-2.19747603 12.32909039 17.07078389]]",,[ 0.57494216 -0.30557618  0.24697415],[0.08680878 0.10935601 0.03234204],[-0.02636499  0.1479226   0.06083851],"[[ 0.43103804]
 [-0.88855348]
 [ 0.1570953 ]]",[2.06991499]
470,"[[12.93273008 -5.28734679 -2.17996818]
 [-5.28734679 41.9722683  12.35753841]
 [-2.17996818 12.35753841 17.09500162]]",,[ 0.5761256  -0.30406589  0.24741322],[0.08330645 0.106517   0.03142415],[-0.02613107  0.14812865  0.06107331],"[[ 0.43858759]
 [-0.88463136]
 [ 0.15832968]]",[2.05347542]
471,"[[12.91648417 -5.24066334 -2.16539482]
 [-5.24066334 41.96729573 12.3822163 ]
 [-2.16539482 12.3822163  17.11622009]]",,[ 0.57703682 -0.30288616  0.24775559],[0.08510541 0.11033666 0.03372913],[-0.02593181  0.14828392  0.06126958],"[[ 0.4444555 ]
 [-0.88152163]
 [ 0.15930763]]",[2.04135033]
472,"[[12.9072587  -5.21355633 -2.15801421]
 [-5.21355633 41.9596681  12.40101485]
 [-2.15801421 12.40101485 17.13307319]]",,[ 0.577625   -0.30212306  0.24797528],[0.08402415 0.10886776 0.03264786],[-0.02582182  0.14838495  0.06142004],"[[ 0.4480381 ]
 [-0.87953852]
 [ 0.1602306 ]]",[2.03295438]
473,"[[12.89075069 -5.14814187 -2.18408413]
 [-5.14814187 41.7539647  12.62303249]
 [-2.18408413 12.62303249 17.35528461]]",,[ 0.5783294  -0.3012256   0.24824229],[0.08729203 0.1112684  0.03375703],[-0.02555777  0.1477125   0.0626666 ],"[[ 0.45073805]
 [-0.87769673]
 [ 0.16273804]]",[2.01840604]
474,"[[12.88056591 -5.11680664 -2.17790411]
 [-5.11680664 41.73282276 12.65540042]
 [-2.17790411 12.65540042 17.38661133]]",,[ 0.5790569  -0.30029782  0.24851375],[0.09051928 0.11362816 0.03490328],[-0.02543917  0.14782235  0.06291872],"[[ 0.45475717]
 [-0.87534297]
 [ 0.1642273 ]]",[2.00741945]
475,"[[12.85356049 -5.02679953 -2.17506294]
 [-5.02679953 41.60389292 12.80940887]
 [-2.17506294 12.80940887 17.54254659]]",,[ 0.58025448 -0.29878145  0.24896523],[0.09081676 0.11520152 0.03564243],[-0.02508649  0.14773967  0.06392598],"[[ 0.45989375]
 [-0.87189142]
 [ 0.16823521]]",[1.98418786]
476,"[[12.86555414 -5.06698545 -2.17633259]
 [-5.06698545 41.66231727 12.74033023]
 [-2.17633259 12.74033023 17.47212859]]",,[ 0.58181674 -0.29680977  0.24961316],[0.0920065  0.11282243 0.04083406],[-0.02536429  0.1484835   0.06377549],"[[ 0.46761913]
 [-0.86698317]
 [ 0.17225719]]",[1.96049886]
477,"[[12.85096758 -5.03448238 -2.13650981]
 [-5.03448238 41.78493361 12.6399892 ]
 [-2.13650981 12.6399892  17.36409881]]",,[ 0.58300872 -0.2953117   0.25012324],[0.0927868  0.11530473 0.04032945],[-0.02524112  0.14933116  0.06337245],"[[ 0.47506771]
 [-0.86254354]
 [ 0.17415312]]",[1.94811108]
478,"[[12.85526984 -5.04500012 -2.14620635]
 [-5.04500012 41.75905949 12.65987732]
 [-2.14620635 12.65987732 17.38567067]]",,[ 0.58443224 -0.29356796  0.25075627],[0.09627888 0.11448159 0.04522465],[-0.02535135  0.14954063  0.06361646],"[[ 0.48333109]
 [-0.85735446]
 [ 0.1770152 ]]",[1.9318324]
479,"[[12.82606177 -4.9510387  -2.13144583]
 [-4.9510387  41.67427524 12.77491735]
 [-2.13144583 12.77491735 17.49966299]]",,[ 0.58592243 -0.29172985  0.2514148 ],[0.08904101 0.11063087 0.03959364],[-0.0249711   0.14966543  0.06443168],"[[ 0.49133949]
 [-0.85197517]
 [ 0.18089724]]",[1.91172699]
480,"[[12.82630088 -4.9511658  -2.13307659]
 [-4.9511658  41.66721127 12.7813199 ]
 [-2.13307659 12.7813199  17.50648785]]",,[ 0.5866339  -0.29083792  0.25173882],[0.08838037 0.11051614 0.0413234 ],[-0.02501233  0.14987302  0.06456876],"[[ 0.49471761]
 [-0.84956075]
 [ 0.18303283]]",[1.90179151]
481,"[[12.80566729 -4.8959701  -2.09389572]
 [-4.8959701  41.75238498 12.72442235]
 [-2.09389572 12.72442235 17.44194774]]",,[ 0.58799261 -0.28910959  0.25236363],[0.08342336 0.10619291 0.03784032],[-0.0247909   0.15065216  0.06443052],"[[ 0.50295455]
 [-0.8441955 ]
 [ 0.18539331]]",[1.88893934]
482,"[[12.79239402 -4.85737094 -2.0746672 ]
 [-4.85737094 41.77565686 12.71769842]
 [-2.0746672  12.71769842 17.43194912]]",,[ 0.58928341 -0.28746296  0.25293039],[0.08806033 0.1113582  0.03931664],[-0.02464439  0.15106995  0.06452459],"[[ 0.51122079]
 [-0.83876206]
 [ 0.18743398]]",[1.87709728]
483,"[[12.79967688 -4.879783   -2.08245108]
 [-4.879783   41.77737967 12.70751926]
 [-2.08245108 12.70751926 17.42294344]]",,[ 0.5906335  -0.28575028  0.25352505],[0.09003576 0.11540241 0.03953346],[-0.02482533  0.15148898  0.06464804],"[[ 0.51473155]
 [-0.83434386]
 [ 0.19728597]]",[1.85368142]
