,D,pos,vel,des_vel,normals,dists,controller: [obstacle aware]
4937,"[[51.61695921 10.55567785 -0.36147987]
 [10.55567785 19.12835058 -0.10713057]
 [-0.36147987 -0.10713057 16.00366869]]",[ 0.49602507 -0.36846037  0.30758748],[-0.1268591  -0.16410031  0.00211488],[-0.22159597 -0.11531441  0.00989007],"[[ 0.28213641]
 [-0.94665169]
 [ 0.15572293]]",[1.74715696],
4938,"[[53.34047038 11.00558718  0.96303829]
 [11.00558718 19.2437446   0.28384222]
 [ 0.96303829  0.28384222 16.02483747]]",[ 0.49476038 -0.37009132  0.30758343],[-0.12621799 -0.16288266 -0.00064943],[-2.26280873e-01 -1.06287054e-01  1.69969021e-04],"[[ 0.27505311]
 [-0.94749123]
 [ 0.16311395]]",[1.74385957],
4939,"[[52.35944437 10.21378919  0.25025066]
 [10.21378919 18.86917172  0.07029831]
 [ 0.25025066  0.07029831 16.0017224 ]]",[ 0.49351247 -0.37169884  0.30757179],[-0.12539445 -0.15976242 -0.00180073],[-0.22447299 -0.10991538  0.00552149],"[[ 0.26611063]
 [-0.95114648]
 [ 0.15654235]]",[1.76262882],
4940,"[[52.63185326 10.09061525  0.44167804]
 [10.09061525 18.77956224  0.12166469]
 [ 0.44167804  0.12166469 16.00532541]]",[ 0.49222541 -0.37333188  0.30756139],[-0.12805771 -0.16192921  0.00023712],[-0.22547438 -0.10790853  0.00412954],"[[ 0.26055136]
 [-0.95271949]
 [ 0.15632837]]",[1.76707814],
4941,"[[53.21816364  9.79972133  0.83515346]
 [ 9.79972133 18.58031372  0.21989992]
 [ 0.83515346  0.21989992 16.01874035]]",[ 0.48909332 -0.37721407  0.3075357 ],[-0.13936512 -0.17315518  0.00058676],[-0.22758122 -0.10346626  0.00123296],"[[ 0.24833573]
 [-0.95630138]
 [ 0.15432769]]",[1.79377157],
4942,"[[53.42603366  9.65717749  0.96726519]
 [ 9.65717749 18.49187712  0.249587  ]
 [ 0.96726519  0.249587   16.02499869]]",[ 0.48772349 -0.37890195  0.30753634],[-0.1352885  -0.16708587  0.00106229],[-0.22835555 -0.10175305  0.00024432],"[[ 0.243215  ]
 [-0.95786991]
 [ 0.15274717]]",[1.80701935],
4943,"[[53.54073208  9.50742624  1.03652058]
 [ 9.50742624 18.40781543  0.26250535]
 [ 1.03652058  0.26250535 16.02861891]]",[ 0.48650232 -0.38040349  0.3075329 ],[-0.13621401 -0.16610913 -0.00130883],[-2.28881103e-01 -1.00565364e-01 -2.19589741e-04],"[[ 0.23867038]
 [-0.95904029]
 [ 0.15257185]]",[1.81901925],
4944,"[[53.54964427  9.62092365  0.98776779]
 [ 9.62092365 18.46506122  0.25308465]
 [ 0.98776779  0.25308465 16.02598387]]",[ 0.48623376 -0.38073342  0.30753191],[-0.13558983 -0.16494984 -0.00180954],[-0.22874773 -0.1008683   0.00025195],"[[ 0.24120856]
 [-0.95759474]
 [ 0.15757776]]",[1.82226154],
4945,"[[53.51905378  9.07887334  0.95456676]
 [ 9.07887334 18.19690884  0.23098639]
 [ 0.95456676  0.23098639 16.02428627]]",[ 0.48366142 -0.38385853  0.30751521],[-0.13559403 -0.16455121  0.00090855],[-0.22944109 -0.09928069  0.00036221],"[[ 0.22892838]
 [-0.9618266 ]
 [ 0.14993793]]",[1.86211705],
4946,"[[52.90333155  8.42906887  0.51430226]
 [ 8.42906887 17.9252788   0.11747148]
 [ 0.51430226  0.11747148 16.00716756]]",[ 0.48108625 -0.38692763  0.30749572],[-0.1334722  -0.15715909 -0.00156142],[-0.22880401 -0.10066875  0.00381138],"[[ 0.21818218]
 [-0.96435804]
 [ 0.14970005]]",[1.87872852],
4947,"[[52.90841702  8.16230717  0.51062198]
 [ 8.16230717 17.80509661  0.1129242 ]
 [ 0.51062198  0.1129242  16.00706437]]",[ 0.47938039 -0.38893763  0.30748268],[-0.13032808 -0.15320254 -0.00065355],[-0.2292505  -0.09964501  0.00388317],"[[ 0.2115615 ]
 [-0.96595612]
 [ 0.14889764]]",[1.89444343],
4948,"[[53.22939573  8.40156302  0.59124973]
 [ 8.40156302 17.89598192  0.13342741]
 [ 0.59124973  0.13342741 16.00938979]]",[ 0.47792908 -0.39063741  0.30746461],[-0.13270979 -0.15510166 -0.0024196 ],[-0.22969844 -0.09863526  0.00311603],"[[ 0.21538071]
 [-0.96495481]
 [ 0.14991118]]",[1.91589936],
4949,"[[53.68353121  8.89410392  0.65824817]
 [ 8.89410392 18.09919511  0.15536038]
 [ 0.65824817  0.15536038 16.01149814]]",[ 0.47642342 -0.39239624  0.30744986],[-0.13982493 -0.16133384 -0.0026551 ],[-0.23010466 -0.09770528  0.00235043],"[[ 0.22447459]
 [-0.96239973]
 [ 0.15296378]]",[1.92449312],
4950,"[[53.70932758  8.80574669  0.56269673]
 [ 8.80574669 18.05628633  0.13139892]
 [ 0.56269673  0.13139892 16.00839653]]",[ 0.47445113 -0.39467724  0.30743318],[-1.40202404e-01 -1.62435350e-01 -1.35993397e-04],[-0.23028576 -0.09726215  0.00292316],"[[ 0.22261698]
 [-0.96302219]
 [ 0.15175618]]",[1.94956145],
4951,"[[53.72335557  8.5459866   0.53127129]
 [ 8.5459866  17.93603899  0.12035614]
 [ 0.53127129  0.12035614 16.00748208]]",[ 0.47247536 -0.39693702  0.30742002],[-0.1388546  -0.15896934 -0.00083389],[-0.23070776 -0.09624696  0.00323287],"[[ 0.21632222]
 [-0.96435484]
 [ 0.15239568]]",[1.96212443],
4952,"[[53.67854719  8.17431995  0.56542824]
 [ 8.17431995 17.77340985  0.12266904]
 [ 0.56542824  0.12266904 16.00848518]]",[ 0.47135127 -0.39821771  0.30741903],[-0.13802627 -0.15838742  0.00138445],[-0.23116473 -0.0951504   0.0030449 ],"[[ 0.20748771]
 [-0.96673563]
 [ 0.14956964]]",[1.97973854],
4953,"[[53.60230776  7.51290307  0.65660802]
 [ 7.51290307 17.50107044  0.13118962]
 [ 0.65660802  0.13118962 16.01146563]]",[ 0.4694935  -0.40031109  0.30740774],[-0.14115146 -0.15971927  0.00069006],[-0.23203936 -0.0930039   0.00282986],"[[ 0.19109495]
 [-0.96972431]
 [ 0.15204435]]",[1.97948103],
4954,"[[53.17547603  6.65457168  0.64663449]
 [ 6.65457168 17.19119724  0.11575038]
 [ 0.64663449  0.11575038 16.01124763]]",[ 0.46891756 -0.40095548  0.30740763],[-0.14222729 -0.15917385 -0.00059192],[-0.23243944 -0.09199466  0.00298155],"[[ 0.17197519]
 [-0.97464317]
 [ 0.14316156]]",[1.99740803],
4955,"[[5.24232107e+01 5.90104049e+00 3.13156391e-01]
 [5.90104049e+00 1.69560464e+01 5.07354653e-02]
 [3.13156391e-01 5.07354653e-02 1.60026924e+01]]",[ 0.46721365 -0.40284858  0.30739921],[-0.14118437 -0.15647607  0.00022813],[-0.23196988 -0.09304234  0.00575305],"[[ 0.15713489]
 [-0.97739566]
 [ 0.1414438 ]]",[2.0053328],
4956,"[[52.60030646  5.78413429  0.44463803]
 [ 5.78413429 16.91409643  0.07026843]
 [ 0.44463803  0.07026843 16.00540168]]",[ 0.46611021 -0.40406179  0.30738773],[-0.13694391 -0.14993022 -0.001679  ],[-0.23261801 -0.09146366  0.00482276],"[[ 0.15283338]
 [-0.97799935]
 [ 0.14198318]]",[2.00792876],
4957,"[[53.1587196   5.81310689  0.73271919]
 [ 5.81310689 16.90940194  0.11462653]
 [ 0.73271919  0.11462653 16.01444822]]",[ 0.46420404 -0.40614262  0.3073687 ],[-0.1384227  -0.15003788 -0.00182311],[-0.2338598  -0.08833402  0.00258769],"[[ 0.15024615]
 [-0.97834892]
 [ 0.14233584]]",[2.02353428],
4958,"[[53.34777281  5.96178251  0.71583399]
 [ 5.96178251 16.95167256  0.11426777]
 [ 0.71583399  0.11426777 16.01372018]]",[ 0.4629458  -0.40750602  0.30735319],[-0.13953775 -0.15109124 -0.00156048],[-0.23402355 -0.08789346  0.00277784],"[[ 0.1531768 ]
 [-0.97721917]
 [ 0.14689983]]",[2.03399511],
4959,"[[53.35109742  5.95823017  0.60769251]
 [ 5.95823017 16.95045418  0.09693883]
 [ 0.60769251  0.09693883 16.009887  ]]",[ 0.4617972  -0.40874298  0.30734212],[-0.14397015 -0.15376625 -0.00208413],[-0.23401844 -0.08788452  0.00341754],"[[ 0.15353568]
 [-0.97734601]
 [ 0.14567625]]",[2.05821979],
4960,"[[5.29365055e+01 5.96404978e+00 1.69157897e-01]
 [5.96404978e+00 1.69630009e+01 2.73135237e-02]
 [1.69157897e-01 2.73135237e-02 1.60007747e+01]]",[ 0.46047575 -0.41015019  0.30732564],[-0.14864442 -0.15738427 -0.00220168],[-0.23300781 -0.0903738   0.00631955],"[[ 0.15717728]
 [-0.97743228]
 [ 0.1411433 ]]",[2.0918043],
4961,"[[52.35490696  6.02016708 -0.39454956]
 [ 6.02016708 16.99690564 -0.06533518]
 [-0.39454956 -0.06533518 16.00428194]]",[ 0.4590113  -0.41169548  0.30730629],[-0.15050697 -0.15911394 -0.00127176],[-0.23143989 -0.09393739  0.01055193],"[[ 0.16319748]
 [-0.97613661]
 [ 0.14326163]]",[2.09342969],
4962,"[[ 5.26691182e+01  6.00454215e+00 -2.72619307e-01]
 [ 6.00454215e+00  1.69832395e+01 -4.46412186e-02]
 [-2.72619307e-01 -4.46412186e-02  1.60020268e+01]]",[ 0.45714766 -0.41366012  0.30727485],[-0.14262429 -0.14993763 -0.0026374 ],[-0.23223715 -0.09205222  0.00960701],"[[ 0.16093819]
 [-0.97624715]
 [ 0.1450531 ]]",[2.09855118],
4963,"[[5.32018509e+01 5.84451314e+00 6.91326679e-02]
 [5.84451314e+00 1.69181891e+01 1.08609324e-02]
 [6.91326679e-02 1.08609324e-02 1.60001285e+01]]",[ 0.45526239 -0.41564823  0.30724621],[-0.14804745 -0.1547715  -0.00279739],[-0.23379306 -0.08827319  0.00697474],"[[ 0.15331384]
 [-0.97758912]
 [ 0.14427187]]",[2.1120625],
4964,"[[5.31734586e+01 5.59989024e+00 3.57371060e-02]
 [5.59989024e+00 1.68435796e+01 5.38351497e-03]
 [3.57371060e-02 5.38351497e-03 1.60000344e+01]]",[ 0.45349302 -0.41750427  0.30723869],[-0.14355689 -0.15076289 -0.00041311],[-0.23414713 -0.0873087   0.00723279],"[[ 0.14728309]
 [-0.97861794]
 [ 0.14357793]]",[2.12754656],
4965,"[[5.33175440e+01 5.05707408e+00 3.05055559e-01]
 [5.05707408e+00 1.66853076e+01 4.13394987e-02]
 [3.05055559e-01 4.13394987e-02 1.60024937e+01]]",[ 0.45188671 -0.41916943  0.30723655],[-0.14602626 -0.15074976  0.0004363 ],[-0.23544287 -0.08387623  0.00560665],"[[ 0.13168305]
 [-0.9805178 ]
 [ 0.14575464]]",[2.1282443],
4966,"[[5.31893354e+01 4.60425286e+00 3.09291923e-01]
 [4.60425286e+00 1.65700329e+01 3.82921127e-02]
 [3.09291923e-01 3.82921127e-02 1.60025723e+01]]",[ 0.45003611 -0.42107493  0.30724368],[-0.14508792 -0.15034511  0.00180502],[-0.23597195 -0.08236077  0.005826  ],"[[ 0.12032704]
 [-0.98178099]
 [ 0.14706289]]",[2.14622347],
4967,"[[5.27590074e+01 3.75922263e+00 1.41036342e-01]
 [3.75922263e+00 1.63844433e+01 1.44233222e-02]
 [1.41036342e-01 1.44233222e-02 1.60005411e+01]]",[ 0.44673049 -0.42446207  0.30726349],[-0.14583307 -0.14921704  0.00241876],[-0.23658418 -0.08052627  0.00659121],"[[ 0.10032704]
 [-0.98602353]
 [ 0.13301155]]",[2.20312015],
4968,"[[ 5.19297279e+01  3.22419512e+00 -2.03612508e-01]
 [ 3.22419512e+00  1.62893268e+01 -1.82714006e-02]
 [-2.03612508e-01 -1.82714006e-02  1.60011539e+01]]",[ 0.44541596 -0.42578792  0.30726292],[-0.14593154 -0.14561925 -0.00101799],[-0.23590018 -0.08222179  0.00952284],"[[ 0.08933116]
 [-0.98709305]
 [ 0.13291825]]",[2.20562276],
4969,"[[ 5.19168731e+01  3.15387199e+00 -2.14572743e-01]
 [ 3.15387199e+00  1.62769425e+01 -1.88417005e-02]
 [-2.14572743e-01 -1.88417005e-02  1.60012819e+01]]",[ 0.44483364 -0.42637048  0.30726504],[-0.14926712 -0.14962941  0.00081659],[-0.2360094  -0.08189848  0.00960225],"[[ 0.08748669]
 [-0.98728486]
 [ 0.13272033]]",[2.21086175],
4970,"[[ 5.18980931e+01  2.87575468e+00 -1.70432535e-01]
 [ 2.87575468e+00  1.62303734e+01 -1.36531530e-02]
 [-1.70432535e-01 -1.36531530e-02  1.60008092e+01]]",[ 0.44309186 -0.42810286  0.30725888],[-0.14199168 -0.13890745 -0.00245783],[-0.23652616 -0.08041986  0.00938191],"[[ 0.07976979]
 [-0.98787324]
 [ 0.13320373]]",[2.21800296],
4971,"[[ 5.21354156e+01  3.12243745e+00 -2.42099111e-01]
 [ 3.12243745e+00  1.62698078e+01 -2.09196246e-02]
 [-2.42099111e-01 -2.09196246e-02  1.60016220e+01]]",[ 0.44165531 -0.42952228  0.30725721],[-1.45931583e-01 -1.42144937e-01 -2.34085316e-05],[-0.23648795 -0.08048579  0.00977184],"[[ 0.08619809]
 [-0.98708658]
 [ 0.13501842]]",[2.23666522],
4972,"[[ 5.29953646e+01  3.58837893e+00 -8.71551441e-02]
 [ 3.58837893e+00  1.63480561e+01 -8.45364509e-03]
 [-8.71551441e-02 -8.45364509e-03  1.60002053e+01]]",[ 0.43958995 -0.43155298  0.30724865],[-0.14718225 -0.14544362  0.00118148],[-0.23729742 -0.07824068  0.00826623],"[[ 0.09593356]
 [-0.98568574]
 [ 0.13863754]]",[2.24546704],
4973,"[[ 5.31193218e+01  3.74291359e+00 -1.74159162e-01]
 [ 3.74291359e+00  1.63774154e+01 -1.75612771e-02]
 [-1.74159162e-01 -1.75612771e-02  1.60008171e+01]]",[ 0.43868847 -0.4324303   0.307242  ],[-0.15321979 -0.14773333 -0.00193977],[-0.23723869 -0.07837141  0.00870209],"[[ 0.10000443]
 [-0.98533288]
 [ 0.13826866]]",[2.26153019],
4974,"[[ 5.30683932e+01  3.53429292e+00 -2.27855227e-01]
 [ 3.53429292e+00  1.63369778e+01 -2.17248995e-02]
 [-2.27855227e-01 -2.17248995e-02  1.60014006e+01]]",[ 0.43703733 -0.43402063  0.30722732],[-0.14733965 -0.14109986 -0.00112017],[-0.23749737 -0.07753978  0.00908758],"[[ 0.09484958]
 [-0.98592656]
 [ 0.13766762]]",[2.27557609],
4975,"[[ 5.30266671e+01  3.36909144e+00 -2.71664029e-01]
 [ 3.36909144e+00  1.63065568e+01 -2.47189668e-02]
 [-2.71664029e-01 -2.47189668e-02  1.60019932e+01]]",[ 0.43571707 -0.43528371  0.30721715],[-0.14587199 -0.13867597 -0.00174143],[-0.23770072 -0.07687638  0.00940162],"[[ 0.09075801]
 [-0.98637739]
 [ 0.13719558]]",[2.28679278],
4976,"[[ 5.29795926e+01  3.18760457e+00 -3.23819285e-01]
 [ 3.18760457e+00  1.62747684e+01 -2.79129044e-02]
 [-3.23819285e-01 -2.79129044e-02  1.60028356e+01]]",[ 0.43425654 -0.43667382  0.30719569],[-0.14858129 -0.13990081 -0.00345829],[-0.23792226 -0.07614141  0.00977144],"[[ 0.08626266]
 [-0.98685662]
 [ 0.13664835]]",[2.29918582],
4977,"[[16.02976715 -0.06191617 -0.46753253]
 [-0.06191617 16.12878666  0.97247541]
 [-0.46753253  0.97247541 23.34321733]]",[ 0.43231037 -0.43850522  0.30716297],[-0.15286905 -0.14183157 -0.00393332],[-0.01675831  0.14684242  0.06768261],"[[ 0.08211162]
 [-0.98730319]
 [ 0.13597826]]",[2.31210023],
4978,"[[16.03837208 -0.06935169 -0.52790947]
 [-0.06935169 16.1253426   0.95411583]
 [-0.52790947  0.95411583 23.26279056]]",[ 0.43061275 -0.44008312  0.3071389 ],[-0.14974636 -0.13998188 -0.00088784],[-0.01681543  0.14698166  0.0672804 ],"[[ 0.07696679]
 [-0.98780217]
 [ 0.13536246]]",[2.32629998],
4979,"[[16.06566599 -0.09501044 -0.6898742 ]
 [-0.09501044 16.13746817  0.99816132]
 [-0.6898742   0.99816132 23.24768526]]",[ 0.42807541 -0.44249843  0.30718118],[-0.11924044 -0.1160119   0.00519238],[-0.01721033  0.14719944  0.06614446],"[[ 0.06606285]
 [-0.98761594]
 [ 0.14230407]]",[2.32606077],
4980,"[[16.09424867 -0.10062955 -0.80762181]
 [-0.10062955 16.10744243  0.86229989]
 [-0.80762181  0.86229989 22.92055361]]",[ 0.42718219 -0.44338731  0.3072319 ],[-0.10622211 -0.10668774  0.00761966],[-0.01763901  0.14714981  0.06583931],"[[ 0.05691763]
 [-0.98988143]
 [ 0.1299813 ]]",[2.37604687],
4981,"[[16.09295134 -0.10433357 -0.82212668]
 [-0.10433357 16.11710961  0.92279912]
 [-0.82212668  0.92279912 23.27146346]]",[ 0.42656295 -0.44400046  0.30726066],[-0.10146216 -0.10090181  0.00564123],[-0.01713389  0.14570573  0.06736388],"[[ 0.0549381 ]
 [-0.98975043]
 [ 0.13181761]]",[2.36981088],
4982,"[[16.10394509 -0.1096118  -0.86532525]
 [-0.1096118  16.11558743  0.91249964]
 [-0.86532525  0.91249964 23.20368611]]",[ 0.42527196 -0.44523069  0.30731661],[-0.09517297 -0.08933772  0.00501603],[-0.01718721  0.14587182  0.06700717],"[[ 0.05115592]
 [-0.98998898]
 [ 0.13154808]]",[2.38137742],
4983,"[[16.10348905 -0.11074672 -0.87276107]
 [-0.11074672 16.11851338  0.9339677 ]
 [-0.87276107  0.9339677  23.36031396]]",[ 0.42437389 -0.44608479  0.30738966],[-0.09045402 -0.08670917  0.00725644],[-0.01671934  0.14524217  0.06782669],"[[ 0.04835748]
 [-0.99015235]
 [ 0.13137685]]",[2.39055336],
4984,"[[16.11090784 -0.11509904 -0.88597083]
 [-0.11509904 16.11944862  0.91945156]
 [-0.88597083  0.91945156 23.07744625]]",[ 0.42348726 -0.44695378  0.30748738],[-0.08144509 -0.0787068   0.00821481],[-0.01730357  0.14699192  0.0660999 ],"[[ 0.04884454]
 [-0.98968358]
 [ 0.13468713]]",[2.38457772],
4985,"[[16.11406473 -0.11392614 -0.89328574]
 [-0.11392614 16.11378772  0.89220038]
 [-0.89328574  0.89220038 22.99567191]]",[ 0.42281871 -0.44758887  0.30755728],[-0.07301766 -0.06869004  0.00677604],[-0.01727703  0.1471016   0.06595171],"[[ 0.04739869]
 [-0.9900728 ]
 [ 0.13232237]]",[2.3994347],
4986,"[[16.1202484  -0.11676365 -0.91514884]
 [-0.11676365 16.11337988  0.8886282 ]
 [-0.91514884  0.8886282  22.9647282 ]]",[ 0.42213534 -0.44823954  0.30763289],[-0.06628299 -0.06332023  0.00684606],[-0.01729831  0.14718675  0.06577108],"[[ 0.04542159]
 [-0.99016798]
 [ 0.13230361]]",[2.40566005],
4987,"[[16.12382967 -0.11820567 -0.92480701]
 [-0.11820567 16.11283709  0.88280481]
 [-0.92480701  0.88280481 22.90680986]]",[ 0.42162935 -0.44872971  0.30768566],[-0.06462106 -0.06234108  0.00683863],[-0.01736542  0.14747839  0.06544922],"[[ 0.04452948]
 [-0.99017907]
 [ 0.1325237 ]]",[2.40875964],
4988,"[[16.13315248 -0.12168961 -0.95325621]
 [-0.12168961 16.11121355  0.871192  ]
 [-0.95325621  0.871192   22.82448742]]",[ 0.42093879 -0.44939957  0.30774002],[-0.05515999 -0.05309066  0.00311736],[-0.0174908   0.14779394  0.06503185],"[[ 0.04222053]
 [-0.99030786]
 [ 0.13231694]]",[2.41532374],
4989,"[[16.14393676 -0.1266512  -0.98790349]
 [-0.1266512  16.11144148  0.86926481]
 [-0.98790349  0.86926481 22.78043137]]",[ 0.42036772 -0.4499384   0.30777584],[-0.05122612 -0.04769019  0.00332937],[-0.01771696  0.14792111  0.06468989],"[[ 0.04046339]
 [-0.99030916]
 [ 0.13285509]]",[2.41529418],
4990,"[[16.15699208 -0.12946176 -1.0251304 ]
 [-0.12946176 16.10675919  0.8453623 ]
 [-1.0251304   0.8453623  22.69391962]]",[ 0.41959551 -0.45067291  0.30780271],[-0.03461896 -0.03237555  0.00084323],[-0.01775123  0.14802973  0.06445668],"[[ 0.03671696]
 [-0.9907364 ]
 [ 0.13074117]]",[2.43171271],
4991,"[[16.16039597 -0.13224562 -1.03635978]
 [-0.13224562 16.10903581  0.8544731 ]
 [-1.03635978  0.8544731  22.69618808]]",[ 0.41928306 -0.45096878  0.30781107],[-0.02546677 -0.0244813   0.000978  ],[-0.01768961  0.14813069  0.06432707],"[[ 0.03527537]
 [-0.99063904]
 [ 0.1318709 ]]",[2.43448728],
4992,"[[16.16345786 -0.13320587 -1.04506663]
 [-0.13320587 16.10855278  0.8516508 ]
 [-1.04506663  0.8516508  22.68162597]]",[ 0.4189762  -0.45123705  0.30776635],[-0.02018633 -0.01710979 -0.00361243],[-0.01769226  0.14815147  0.06426487],"[[ 0.03440747]
 [-0.99069794]
 [ 0.13165759]]",[2.43697914],
4993,"[[16.24831946 -0.16113662 -1.27978607]
 [-0.16113662 16.10456293  0.83046412]
 [-1.27978607  0.83046412 22.59574714]]",[ 0.41890059 -0.45129863  0.3077514 ],[-0.01474353 -0.01266509 -0.00312229],[-0.01940958  0.14779507  0.06389184],"[[ 0.02538638]
 [-0.99122434]
 [ 0.12972986]]",[2.43115582],
4994,"[[ 16.3127097   -2.66187661  -0.95439318]
 [ -2.66187661 114.46315356 -12.04177713]
 [ -0.95439318 -12.04177713  24.27742902]]",[ 0.41883408 -0.45135813  0.30775545],[-0.00390611 -0.0038865   0.00132972],[-0.01941039  0.14780299  0.06387592],"[[ 0.0251992 ]
 [-0.99123036]
 [ 0.12972034]]",[2.43173408],
4995,"[[ 16.37163982  -2.05111176  -1.26357101]
 [ -2.05111176 157.76034892 -17.30341295]
 [ -1.26357101 -17.30341295  24.81452981]]",[ 0.41884059 -0.45136031  0.30777939],[0.00236267 0.00164842 0.00129467],[-0.02058048  0.14761647  0.06363964],"[[ 0.01304834]
 [-0.99183852]
 [ 0.12683097]]",[2.43641601],
4996,"[[ 16.31248956  -2.40611711  -1.08253785]
 [ -2.40611711 157.73207476 -17.35238202]
 [ -1.08253785 -17.35238202  25.10594084]]",[ 0.41886953 -0.45131884  0.30777799],[ 0.0064835   0.01058202 -0.00058174],[-0.0188619   0.1467411   0.06502776],"[[ 0.01564669]
 [-0.991722  ]
 [ 0.12744669]]",[2.447541],
4997,"[[ 16.31180382  -2.5363913   -1.05709582]
 [ -2.5363913  157.74301183 -17.29202223]
 [ -1.05709582 -17.29202223  25.11882405]]",[ 0.41919572 -0.45065119  0.30753348],[ 0.02639569  0.05985126 -0.02653183],[-0.01883133  0.14661252  0.06524812],"[[ 0.0165722 ]
 [-0.99176223]
 [ 0.12701592]]",[2.44066106],
4998,"[[ 16.30658367  -4.49878962  -0.5363197 ]
 [ -4.49878962 157.57409323 -17.54849502]
 [ -0.5363197  -17.54849502  25.4890711 ]]",[ 0.41946973 -0.45000505  0.30725579],[ 0.03559681  0.08409215 -0.03658378],[-0.01729604  0.14587341  0.06656402],"[[ 0.030549  ]
 [-0.99114983]
 [ 0.12918507]]",[2.42695462],
4999,"[[ 1.63856279e+01 -6.22287147e+00 -1.18085646e-01]
 [-6.22287147e+00  1.57397595e+02 -1.77224138e+01]
 [-1.18085646e-01 -1.77224138e+01  2.54374360e+01]]",[ 0.42008519 -0.44865689  0.30660815],[ 0.05137673  0.1081951  -0.05392021],[-0.01697442  0.14682285  0.06607208],"[[ 0.04281302]
 [-0.99053408]
 [ 0.13041963]]",[2.40208376],
5000,"[[ 1.64165597e+01 -6.73641107e+00  9.14002163e-03]
 [-6.73641107e+00  1.57389426e+02 -1.75761020e+01]
 [ 9.14002163e-03 -1.75761020e+01  2.53602415e+01]]",[ 0.4206739  -0.44756609  0.30609715],[ 0.06270309  0.11011687 -0.04407531],[-0.01674556  0.14705425  0.06609227],"[[ 0.04647957]
 [-0.99051474]
 [ 0.12930663]]",[2.39521874],
5001,"[[ 1.64496331e+01 -7.14435208e+00  7.16784467e-02]
 [-7.14435208e+00  1.57429549e+02 -1.72671032e+01]
 [ 7.16784467e-02 -1.72671032e+01  2.53310401e+01]]",[ 0.42133296 -0.44649783  0.3056699 ],[ 0.06425588  0.10501124 -0.04276116],[-0.01678303  0.14665062  0.0666776 ],"[[ 0.04936791]
 [-0.99066719]
 [ 0.12704851]]",[2.38251167],
5002,"[[ 1.64504117e+01 -7.10100914e+00  3.39513407e-02]
 [-7.10100914e+00  1.57471105e+02 -1.71235513e+01]
 [ 3.39513407e-02 -1.71235513e+01  2.53242516e+01]]",[ 0.42198663 -0.44549947  0.30527103],[ 0.06423249  0.09619486 -0.03649533],[-0.0169981   0.14646342  0.06700713],"[[ 0.0490429 ]
 [-0.99081832]
 [ 0.12599145]]",[2.37086506],
5003,"[[ 1.64517350e+01 -7.04966044e+00  4.10659477e-04]
 [-7.04966044e+00  1.57482824e+02 -1.71013732e+01]
 [ 4.10659477e-04 -1.71013732e+01  2.52869327e+01]]",[ 0.42260029 -0.44459618  0.30492223],[ 0.05968136  0.0868073  -0.0333604 ],[-0.01729244  0.14664369  0.06692293],"[[ 0.04866168]
 [-0.99086311]
 [ 0.1257869 ]]",[2.35987683],
5004,"[[ 1.64728371e+01 -7.29960993e+00  4.21200253e-02]
 [-7.29960993e+00  1.57481912e+02 -1.70036078e+01]
 [ 4.21200253e-02 -1.70036078e+01  2.52924087e+01]]",[ 0.42347972 -0.44336228  0.30441709],[ 0.05860855  0.08243672 -0.03400252],[-0.01732867  0.1464975   0.06719569],"[[ 0.05043075]
 [-0.99086306]
 [ 0.1250885 ]]",[2.34696946],
5005,"[[ 1.64928485e+01 -7.54580001e+00  8.76421526e-02]
 [-7.54580001e+00  1.57497565e+02 -1.68390329e+01]
 [ 8.76421526e-02 -1.68390329e+01  2.52643701e+01]]",[ 0.42406381 -0.44257568  0.30409894],[ 0.06552649  0.08774733 -0.03088709],[-0.01727503  0.14634726  0.06743667],"[[ 0.05217981]
 [-0.99092457]
 [ 0.12387803]]",[2.34148151],
5006,"[[ 1.64919989e+01 -7.55654382e+00  9.93309919e-02]
 [-7.55654382e+00  1.57483942e+02 -1.68860523e+01]
 [ 9.93309919e-02 -1.68860523e+01  2.53003772e+01]]",[ 0.4245021  -0.44199959  0.30388368],[ 0.07303727  0.09734424 -0.03821335],[-0.01717569  0.14631241  0.06751431],"[[ 0.05226132]
 [-0.99087305]
 [ 0.12425518]]",[2.33804029],
