,D,pos,vel,des_vel,normals,dists,controller: [obstacle aware]
3165,"[[ 26.36023987  18.83837098  -5.92222276]
 [ 18.83837098  50.2544406  -10.7685759 ]
 [ -5.92222276 -10.7685759   19.38531953]]",[ 0.36202082 -0.15928238  0.25318411],[0.16063899 0.2787823  0.0697119 ],[-0.09730464 -0.17693228  0.05562224],"[[-0.05179489]
 [-0.9975271 ]
 [ 0.04750757]]",[-0.74873349],
3166,"[[27.68880019 19.76612445 -5.80815663]
 [19.76612445 49.42513085 -9.8217734 ]
 [-5.80815663 -9.8217734  18.88606896]]",[ 0.3635252  -0.15663165  0.25382136],[0.16622445 0.29841162 0.06983429],[-0.10370749 -0.17537258  0.05153218],"[[-0.0315278 ]
 [-0.99903333]
 [ 0.0306333 ]]",[-0.77139893],
3167,"[[27.91047761 19.93955291 -5.67958432]
 [19.93955291 49.38117776 -9.50829813]
 [-5.67958432 -9.50829813 18.70834463]]",[ 0.36497456 -0.15425198  0.25445719],[0.18358175 0.28498929 0.08603881],[-0.1047641  -0.17538753  0.0499574 ],"[[-0.0315278 ]
 [-0.99903333]
 [ 0.0306333 ]]",[-0.78103054],
3168,"[[36.57670529 23.02398627  5.84611918]
 [23.02398627 41.76233349  6.54142468]
 [ 5.84611918  6.54142468 17.66096122]]",[ 0.36682443 -0.1520521   0.2554849 ],[0.20879832 0.23991568 0.11601728],[-0.12816009 -0.14340275 -0.03641201],"[[-0.00475234]
 [-0.99817857]
 [ 0.06014119]]",[-0.77960936],
3169,"[[37.03886254 22.91844289  6.47893821]
 [22.91844289 40.96594213  7.05775681]
 [ 6.47893821  7.05775681 17.99519533]]",[ 0.36947322 -0.14978078  0.25715861],[0.24516518 0.18748186 0.16409806],[-0.13185784 -0.14363782 -0.04060575],"[[-0.00475234]
 [-0.99817857]
 [ 0.06014119]]",[-0.78657782],
3170,"[[29.34067753  2.67613286 21.33581865]
 [ 2.67613286 16.53683084  4.27995393]
 [21.33581865  4.27995393 50.12249163]]",[ 0.37207316 -0.14820648  0.25902832],[0.25908651 0.15601376 0.18795964],[-0.13179785 -0.02643858 -0.21078503],"[[-0.05121951]
 [-0.99747613]
 [ 0.04917252]]",[-0.80129],
3171,"[[27.64723096  1.60932928 20.51387717]
 [ 1.60932928 16.22236536  2.83445768]
 [20.51387717  2.83445768 52.13040367]]",[ 0.37463901 -0.14675211  0.26095424],[0.2536982  0.14625033 0.19179895],[-0.12314896 -0.01701582 -0.21689812],"[[ 4.25223979e-04]
 [-9.98283749e-01]
 [ 5.85608717e-02]]",[-0.7941791],
3172,"[[30.41088189  2.80756317 21.82123743]
 [ 2.80756317 16.54697631  4.25126672]
 [21.82123743  4.25126672 49.0421418 ]]",[ 0.37818321 -0.14416893  0.26352193],[0.23968989 0.19846981 0.17105478],[-0.13698237 -0.02668724 -0.20742136],"[[ 0.00130407]
 [-0.99193221]
 [ 0.12676273]]",[-0.8056406],
3173,"[[37.14965036 13.27688302 19.78888284]
 [13.27688302 24.3346826  12.42264899]
 [19.78888284 12.42264899 34.51566704]]",[ 0.37949022 -0.1428922   0.26443325],[0.21213974 0.21507905 0.14649105],[-0.1659476  -0.1041751  -0.15527054],"[[-6.99241859e-04]
 [-9.97803811e-01]
 [ 6.62349230e-02]]",[-0.80268485],
3174,"[[37.0832473  12.99814567 19.96348574]
 [12.99814567 24.01355638 12.30779547]
 [19.96348574 12.30779547 34.90319632]]",[ 0.38124586 -0.1407365   0.26557451],[0.1921953  0.24312772 0.12610397],[-0.16568689 -0.10214851 -0.15688702],"[[-6.99241859e-04]
 [-9.97803811e-01]
 [ 6.62349230e-02]]",[-0.8078769],
3175,"[[38.24704034 16.03594455 17.77007639]
 [16.03594455 27.55890913 12.80889301]
 [17.77007639 12.80889301 30.19405053]]",[ 0.38320307 -0.13799897  0.26682906],[0.17003606 0.24128801 0.11249889],[-0.1678345  -0.1209772  -0.13405972],"[[-0.00395954]
 [-0.99772882]
 [ 0.06724228]]",[-0.81699019],
3176,"[[30.60937093  3.65459334 21.7821035 ]
 [ 3.65459334 16.91421133  5.44888146]
 [21.7821035   5.44888146 48.47641774]]",[ 0.38482309 -0.13560294  0.2679017 ],[0.15883911 0.23481272 0.1063636 ],[-0.13792251 -0.03450187 -0.20563804],"[[-0.00500893]
 [-0.99785297]
 [ 0.06530203]]",[-0.82315579],
3177,"[[29.65097731  2.88527055 21.46096324]
 [ 2.88527055 16.60983078  4.53598917]
 [21.46096324  4.53598917 49.73919191]]",[ 0.3865839  -0.1331523   0.26920184],[0.16349126 0.222174   0.12428789],[-0.13332183 -0.0281789  -0.2095978 ],"[[-0.00153345]
 [-0.99095284]
 [ 0.13420181]]",[-0.82758153],
3178,"[[30.07830217  3.7763186  21.52438919]
 [ 3.7763186  17.01294758  5.77363308]
 [21.52438919  5.77363308 48.90875025]]",[ 0.38810272 -0.13111302  0.27038483],[0.17026722 0.22835984 0.13538065],[-0.13539248 -0.03631724 -0.20700226],"[[-0.00226442]
 [-0.98470051]
 [ 0.17424058]]",[-0.82988079],
3179,"[[30.50786879  4.38205674 21.60317161]
 [ 4.38205674 17.32358664  6.52517094]
 [21.60317161  6.52517094 48.16854457]]",[ 0.38980744 -0.12876784  0.27176593],[0.16758495 0.23076332 0.13986138],[-0.13744255 -0.0415141  -0.204661  ],"[[-0.00899917]
 [-0.97880684]
 [ 0.20458783]]",[-0.83263623],
3180,"[[31.13385488  5.29772267 21.66392405]
 [ 5.29772267 17.85450869  7.58362376]
 [21.66392405  7.58362376 47.01163643]]",[ 0.39145899 -0.12645375  0.2731592 ],[0.16431971 0.23369577 0.13966021],[-0.14037642 -0.04913985 -0.20094709],"[[ 0.02702823]
 [-0.9752157 ]
 [ 0.21959923]]",[-0.83057945],
3181,"[[34.06479795 10.19964169 20.89834171]
 [10.19964169 21.75886267 11.79950077]
 [20.89834171 11.79950077 40.17633937]]",[ 0.39298283 -0.12432009  0.27445217],[0.16740741 0.23112766 0.14538763],[-0.15336842 -0.08659399 -0.17742494],"[[ 0.02390453]
 [-0.97607228]
 [ 0.21612839]]",[-0.83341223],
3182,"[[32.13638241  7.70671048 21.32534014]
 [ 7.70671048 19.68071262 10.18494841]
 [21.32534014 10.18494841 44.18290497]]",[ 0.39570951 -0.12038553  0.27699777],[0.16175941 0.23187752 0.16014889],[-0.14495142 -0.06922857 -0.19156328],"[[ 0.01704959]
 [-0.94438862]
 [ 0.32838918]]",[-0.83869797],
3183,"[[32.28968389  8.5953963  21.0397288 ]
 [ 8.5953963  20.53543715 11.10179965]
 [21.0397288  11.10179965 43.17487896]]",[ 0.39653943 -0.11922726  0.27785535],[0.16300562 0.23263793 0.16958504],[-0.14563834 -0.07684736 -0.18810624],"[[ 0.01786531]
 [-0.95418799]
 [ 0.29867393]]",[-0.83932875],
3184,"[[32.24612524 10.81281557 19.97399423]
 [10.81281557 23.19660712 13.29394626]
 [19.97399423 13.29394626 40.55726764]]",[ 0.39895354 -0.11573214  0.28045905],[0.15240122 0.22626212 0.1701009 ],[-0.14544349 -0.09680177 -0.17881725],"[[-0.04614799]
 [-0.86227958]
 [ 0.50432558]]",[-0.8438212],
3185,"[[32.26022067 11.24256397 19.74083512]
 [11.24256397 23.77327978 13.64911376]
 [19.74083512 13.64911376 39.96649954]]",[ 0.39958174 -0.11485113  0.28116197],[0.15787794 0.22273904 0.1779052 ],[-0.14550657 -0.10060546 -0.17665328],"[[-0.04729316]
 [-0.85073854]
 [ 0.52345707]]",[-0.84414232],
3186,"[[32.25333102 12.31344223 19.08843263]
 [12.31344223 25.32860221 14.46130102]
 [19.08843263 14.46130102 38.41806677]]",[ 0.40112615 -0.11272833  0.28294843],[0.15136922 0.21102618 0.1784685 ],[-0.14547574 -0.11021169 -0.17085137],"[[-0.05011319]
 [-0.81929616]
 [ 0.5711764 ]]",[-0.84464008],
3187,"[[30.04073044  8.74243098 20.00956897]
 [ 8.74243098 21.44345608 12.45891561]
 [20.00956897 12.45891561 44.51581349]]",[ 0.40359634 -0.10947771  0.28590032],[0.15651098 0.19468228 0.19282266],[-0.13521169 -0.08418927 -0.19269137],"[[-0.04322028]
 [-0.9040178 ]
 [ 0.42530439]]",[-0.84323653],
3188,"[[22.02221575 15.89852634  0.19008812]
 [15.89852634 57.97178422  0.50182875]
 [ 0.19008812  0.50182875 16.00600003]]",[ 0.40542334 -0.10739791  0.28816203],[0.16690788 0.19149065 0.20559574],[-0.08855183 -0.23377502 -0.00279509],"[[-0.03240473]
 [-0.79667223]
 [ 0.60354229]]",[-0.84463788],
3189,"[[20.30510947 13.67315824 -1.07518873]
 [13.67315824 59.42636523 -3.414832  ]
 [-1.07518873 -3.414832   16.2685253 ]]",[ 0.40678338 -0.1058417   0.28982907],[0.16685269 0.19646631 0.2033541 ],[-0.07487063 -0.23779139  0.01869872],"[[-0.03327001]
 [-0.78443172]
 [ 0.61932219]]",[-0.84725249],
3190,"[[27.01483771 18.44626629  8.19272971]
 [18.44626629 46.8914892  13.72015439]
 [ 8.19272971 13.72015439 22.09367309]]",[ 0.40920461 -0.10359939  0.29281254],[0.19080626 0.15000225 0.24118121],[-0.11975908 -0.20055746 -0.08907564],"[[-0.03042529]
 [-0.71980528]
 [ 0.69350895]]",[-0.84590868],
3191,"[[31.38083166 16.13024801 15.54107577]
 [16.13024801 32.91617896 16.29829987]
 [15.54107577 16.29829987 31.70298938]]",[ 0.41159582 -0.1024484   0.29571073],[0.25638481 0.10421158 0.30668418],[-0.14151722 -0.14841252 -0.14299161],"[[-0.0318152 ]
 [-0.67758304]
 [ 0.7347578 ]]",[-0.84205419],
3192,"[[31.3036821  17.72064518 13.65110945]
 [17.72064518 36.51932755 15.80707606]
 [13.65110945 15.80707606 28.17699036]]",[ 0.41355378 -0.10187152  0.29800667],[0.27660337 0.07581986 0.32642312],[-0.14116186 -0.16345603 -0.12591845],"[[-0.02102549]
 [-0.59867456]
 [ 0.80071637]]",[-0.83577535],
3193,"[[31.02507669 18.40309106 12.52106189]
 [18.40309106 38.54056786 15.33611089]
 [12.52106189 15.33611089 26.43435545]]",[ 0.41579694 -0.10132748  0.3006628 ],[0.27637205 0.06860847 0.33120365],[-0.13987102 -0.17131753 -0.11656072],"[[-3.16912022e-04]
 [-5.62346911e-01]
 [ 8.26901355e-01]]",[-0.82996836],
3194,"[[30.37086061 19.11225557 10.86284316]
 [19.11225557 41.41798455 14.4468338 ]
 [10.86284316 14.4468338  24.21115484]]",[ 0.41844809 -0.10063821  0.30394611],[0.25844803 0.06797699 0.32512614],[-0.13679202 -0.18192398 -0.10340023],"[[ 0.05110111]
 [-0.5222537 ]
 [ 0.85125774]]",[-0.82356575],
3195,"[[29.58975372 19.57397779  9.19163565]
 [19.57397779 44.19334437 13.23915619]
 [ 9.19163565 13.23915619 22.21690191]]",[ 0.42131904 -0.09991718  0.30772565],[0.26291954 0.06311013 0.34950604],[-0.13302252 -0.19159876 -0.0899718 ],"[[ 0.10068135]
 [-0.47930893]
 [ 0.87185217]]",[-0.81524467],
3196,"[[28.71354551 19.79359259  7.53854346]
 [19.79359259 46.81644748 11.73668335]
 [ 7.53854346 11.73668335 20.470007  ]]",[ 0.42457615 -0.09918213  0.31208601],[0.24906356 0.05215994 0.3348856 ],[-0.12866272 -0.20031371 -0.07629103],"[[ 0.1517516 ]
 [-0.43542266]
 [ 0.88734354]]",[-0.80361673],
3197,"[[29.52636747 20.00293938  8.13544329]
 [20.00293938 45.5805644  12.03078206]
 [ 8.13544329 12.03078206 20.89306813]]",[ 0.4270372  -0.09878854  0.31541176],[0.25047795 0.03335744 0.34331664],[-0.13271193 -0.19625585 -0.07981969],"[[ 0.24690058]
 [-0.50366268]
 [ 0.82786714]]",[-0.79004428],
3198,"[[27.10113725 19.74144187  4.46036017]
 [19.74144187 51.10672088  7.93197481]
 [ 4.46036017  7.93197481 17.79214187]]",[ 0.42979503 -0.09839961  0.31919739],[0.2505284  0.03755284 0.34617992],[-0.12022731 -0.21380336 -0.0483065 ],"[[ 0.32091871]
 [-0.3767867 ]
 [ 0.86893209]]",[-0.76658945],
3199,"[[26.20828232 19.3354426   3.4538649 ]
 [19.3354426  52.62313884  6.54194354]
 [ 3.4538649   6.54194354 17.16857885]]",[ 0.43210211 -0.09800831  0.32239671],[0.25511589 0.04554603 0.35620021],[-0.11529108 -0.21837211 -0.03900753],"[[ 0.3096973 ]
 [-0.32323777]
 [ 0.89420631]]",[-0.74432317],
3200,"[[25.91776908 19.18882456  3.07892588]
 [19.18882456 53.12639251  5.95708249]
 [ 3.07892588  5.95708249 16.9558384 ]]",[ 0.43375698 -0.09774137  0.32467195],[0.28025799 0.0411183  0.38595   ],[-0.11363873 -0.21986736 -0.03527862],"[[ 0.32109315]
 [-0.30956762]
 [ 0.89502351]]",[-0.73250882],
3201,"[[22.52941338 16.45484605 -0.1290144 ]
 [16.45484605 57.46803743 -0.32513059]
 [-0.1290144  -0.32513059 16.00254919]]",[ 0.43723787 -0.09722486  0.32930705],[0.28835868 0.04368087 0.38374546],[-0.09220542 -0.2323679   0.00182188],"[[ 0.32674961]
 [-0.41313205]
 [ 0.85003329]]",[-0.71663742],
3202,"[[20.9880484  14.57332466 -1.47102162]
 [14.57332466 58.57813372 -4.29780825]
 [-1.47102162 -4.29780825 16.43381788]]",[ 0.44649    -0.09601217  0.3412896 ],[0.3370026  0.05107104 0.43491339],[-0.08059066 -0.23545759  0.02376693],"[[ 0.37995108]
 [-0.34244157]
 [ 0.85928514]]",[-0.62307391],
3203,"[[20.61031509 14.03554006 -1.74463014]
 [14.03554006 58.72948398 -5.31131294]
 [-1.74463014 -5.31131294 16.66020093]]",[ 0.44928881 -0.09552525  0.34484263],[0.35430441 0.06563937 0.4531966 ],[-0.07747912 -0.23587571  0.02931956],"[[ 0.3931549 ]
 [-0.32349546]
 [ 0.86068572]]",[-0.58248686],
3204,"[[ 16.12492477   2.1500523   -1.16535739]
 [  2.1500523   53.00406979 -20.05670571]
 [ -1.16535739 -20.05670571  26.87100544]]",[ 0.45481153 -0.09440689  0.35190122],[0.37201101 0.07834122 0.4836826 ],[-0.01275392 -0.21950486  0.1189746 ],"[[ 0.40413416]
 [-0.27209759]
 [ 0.87329175]]",[-0.53323968],
3205,"[[ 17.37309756   7.51087423  -2.75863264]
 [  7.51087423  57.08464944 -15.08978204]
 [ -2.75863264 -15.08978204  21.54225301]]",[ 0.4625009  -0.09251072  0.36180568],[0.40172128 0.10992782 0.51981358],[-0.04228342 -0.23129124  0.08494984],"[[ 0.42951389]
 [-0.16173316]
 [ 0.88845946]]",[-0.34746691],
3206,"[[22.04750793 15.88453561 -1.17879463]
 [15.88453561 57.72271862 -3.09625147]
 [-1.17879463 -3.09625147 16.22977345]]",[ 0.46696143 -0.09088006  0.3675549 ],[0.40545826 0.16095825 0.52936491],[-0.08873759 -0.23308036  0.01729694],"[[ 0.43063752]
 [-0.106369  ]
 [ 0.89623488]]",[-0.10923103],
3207,"[[21.7137594  15.47439301 -1.46852504]
 [15.47439301 57.90880682 -3.9771597 ]
 [-1.46852504 -3.9771597  16.37743378]]",[ 0.47237421 -0.08832933  0.37468846],[0.40596919 0.21187175 0.53666707],[-0.08625422 -0.23359957  0.02216868],"[[ 0.44420951]
 [-0.07201706]
 [ 0.89302377]]",[0.07119963],
3208,"[[21.43184332 15.1154985  -1.65688335]
 [15.1154985  58.06275506 -4.61070328]
 [-1.65688335 -4.61070328 16.50540163]]",[ 0.48067598 -0.08426901  0.38591384],[0.38176988 0.18765582 0.52681083],[-0.08409942 -0.23402823  0.02565297],"[[ 0.46565397]
 [-0.04472983]
 [ 0.88383574]]",[0.21045964],
3209,"[[21.40382191 15.08260352 -1.64232507]
 [15.08260352 58.09704402 -4.58389234]
 [-1.64232507 -4.58389234 16.49913407]]",[ 0.48486053 -0.08218635  0.39188414],[0.37019122 0.18852957 0.53407401],[-0.08388222 -0.2341236   0.02549341],"[[ 0.47608926]
 [-0.03847136]
 [ 0.87855505]]",[0.28355219],
3210,"[[21.1344441  14.72588575 -1.799747  ]
 [14.72588575 58.23470099 -5.16177959]
 [-1.799747   -5.16177959 16.63085491]]",[ 0.4873946  -0.08084284  0.39558245],[0.36071565 0.19231871 0.53434614],[-0.08176475 -0.23450608  0.02866052],"[[ 0.48134287]
 [-0.03393759]
 [ 0.87587515]]",[0.3271348],
3211,"[[21.54926627 15.28673006 -1.37342968]
 [15.28673006 58.11081328 -3.7834279 ]
 [-1.37342968 -3.7834279  16.33992045]]",[ 0.49090653 -0.07894706  0.40082199],[0.34086234 0.18801778 0.51772533],[-0.08500357 -0.23416188  0.02103817],"[[ 0.46100229]
 [-0.03272407]
 [ 0.88679537]]",[0.42593118],
3212,"[[21.44043581 15.16248379 -1.28127379]
 [15.16248379 58.25781216 -3.5709075 ]
 [-1.28127379 -3.5709075  16.30175202]]",[ 0.4932666  -0.07763754  0.40429301],[0.3266862  0.19238369 0.48451929],[-0.08416591 -0.23457023  0.01982186],"[[ 0.4548211 ]
 [-0.01731653]
 [ 0.89041446]]",[0.54161667],
3213,"[[ 18.97191369  11.23675249  -2.74863232]
 [ 11.23675249  58.48596012 -10.39252962]
 [ -2.74863232 -10.39252962  18.54212619]]",[ 0.49757681 -0.07533907  0.41061929],[0.32122215 0.17818741 0.47134754],[-0.06220675 -0.23520259  0.05753312],"[[ 0.51028224]
 [-0.01996974]
 [ 0.85977511]]",[0.52932144],
3214,"[[ 17.46400974   7.72425139  -2.90948164]
 [  7.72425139  56.75386791 -15.35069544]
 [ -2.90948164 -15.35069544  21.78212235]]",[ 0.50295885 -0.07234843  0.41835625],[0.3069277  0.18594005 0.44370491],[-0.04366077 -0.23035827  0.08676869],"[[ 0.49836586]
 [-0.00657806]
 [ 0.86694187]]",[0.57669175],
3215,"[[ 18.07891822   9.29472048  -3.01236534]
 [  9.29472048  57.55614579 -13.46810737]
 [ -3.01236534 -13.46810737  20.36493598]]",[ 0.50724321 -0.06947073  0.4243951 ],[0.30106102 0.21704477 0.4281453 ],[-0.05202812 -0.23261463  0.07538906],"[[0.48839513]
 [0.02004387]
 [0.87239236]]",[0.63236497],
3216,"[[21.48829522 15.20176757 -1.49098921]
 [15.20176757 58.10665208 -4.12982   ]
 [-1.49098921 -4.12982    16.4050527 ]]",[ 0.5096627  -0.06760672  0.42780689],[0.29755952 0.23995621 0.42014831],[-0.0845353  -0.23415031  0.02296546],"[[0.47967514]
 [0.02684174]
 [0.87703551]]",[0.71242462],
3217,"[[21.34103445 15.00302767 -1.65896516]
 [15.00302767 58.14367859 -4.66005237]
 [-1.65896516 -4.66005237 16.51528696]]",[ 0.51208647 -0.0656283   0.4311793 ],[0.30043546 0.24425538 0.42313557],[-0.08339348 -0.23425324  0.02590264],"[[0.50313233]
 [0.03968836]
 [0.86329757]]",[0.73012463],
3218,"[[21.66542893 15.43048377 -1.32048261]
 [15.43048377 58.02679661 -3.59649477]
 [-1.32048261 -3.59649477 16.30777446]]",[ 0.51584714 -0.06287645  0.43632154],[0.277047   0.2007149  0.37893787],[-0.08588865 -0.23392818  0.02001869],"[[0.50059191]
 [0.02472204]
 [0.86533032]]",[0.82910202],
3219,"[[21.70810279 15.48538484 -1.26860267]
 [15.48538484 58.00995542 -3.4415639 ]
 [-1.26860267 -3.4415639  16.28194179]]",[ 0.51824058 -0.06130465  0.43966522],[0.25926166 0.17383181 0.36991971],[-0.08621152 -0.2338813   0.01916016],"[[0.50830615]
 [0.02686995]
 [0.86075715]]",[0.87789887],
3220,"[[21.79494796 15.60455796 -1.03626786]
 [15.60455796 58.0197439  -2.79044817]
 [-1.03626786 -2.79044817 16.18530815]]",[ 0.52068621 -0.05944098  0.44320057],[0.23733351 0.19030504 0.34592641],[-0.08686487 -0.23390855  0.0155334 ],"[[0.4894699 ]
 [0.02886768]
 [0.87154224]]",[0.95266572],
3221,"[[22.5012141  16.42410644 -0.20302631]
 [16.42410644 57.49244559 -0.51290815]
 [-0.20302631 -0.51290815 16.00634031]]",[ 0.52358793 -0.05676577  0.44751875],[0.21980447 0.20728371 0.33214449],[-0.0920061  -0.23243627  0.00287326],"[[ 0.48033946]
 [-0.03050681]
 [ 0.87655196]]",[1.07799345],
3222,"[[19.60556637 12.412609   -2.44830857]
 [12.412609   58.73194452 -8.4286056 ]
 [-2.44830857 -8.4286056  17.66248911]]",[ 0.52605048 -0.05452875  0.45102738],[0.20313411 0.17297441 0.29108892],[-0.06851823 -0.2358825   0.04652633],"[[0.51892765]
 [0.05142032]
 [0.85327021]]",[1.00750014],
3223,"[[20.83002928 14.32881198 -1.78811901]
 [14.32881198 58.50799345 -5.30465132]
 [-1.78811901 -5.30465132 16.66197727]]",[ 0.52833501 -0.05286752  0.45395902],[0.18793308 0.12741144 0.23996623],[-0.07930385 -0.23526358  0.02935898],"[[0.5031129 ]
 [0.05670657]
 [0.86235826]]",[1.03780992],
3224,"[[20.41468805 13.68916386 -2.24105974]
 [13.68916386 58.44766673 -6.94912837]
 [-2.24105974 -6.94912837 17.13764522]]",[ 0.53003012 -0.05160172  0.45607061],[0.18676709 0.15154938 0.22488346],[-0.07581749 -0.23509657  0.03848778],"[[0.51645621]
 [0.02179375]
 [0.85603622]]",[1.07198271],
3225,"[[20.31084576 13.53704179 -2.25515073]
 [13.53704179 58.50940783 -7.08168917]
 [-2.25515073 -7.08168917 17.17974641]]",[ 0.53248373 -0.04907603  0.45896488],[0.18535005 0.21423464 0.21227067],[-0.07492049 -0.23526749  0.03919347],"[[0.50032139]
 [0.04697342]
 [0.86456463]]",[1.07997568],
3226,"[[20.98891623 14.53234976 -1.84106062]
 [14.53234976 58.33167685 -5.36287556]
 [-1.84106062 -5.36287556 16.67940692]]",[ 0.53453519 -0.04650687  0.4611902 ],[0.18708263 0.23281458 0.20705028],[-0.08059767 -0.23477515  0.02974297],"[[0.5062974 ]
 [0.05358538]
 [0.86069248]]",[1.09387417],
3227,"[[22.3515442  16.25157103 -0.64687473]
 [16.25157103 57.58257467 -1.65514562]
 [-0.64687473 -1.65514562 16.06588113]]",[ 0.53659018 -0.04404651  0.46327413],[0.18746619 0.21804534 0.18446756],[-0.09094086 -0.23268858  0.0092619 ],"[[0.50798714]
 [0.02723253]
 [0.86093406]]",[1.15882337],
3228,"[[22.39517942 16.30161172 -0.57249253]
 [16.30161172 57.5535714  -1.45931025]
 [-0.57249253 -1.45931025 16.05124918]]",[ 0.53966275 -0.04066782  0.46593398],[0.19096249 0.20939719 0.15261533],[-0.09125271 -0.23260742  0.00816889],"[[0.51929098]
 [0.02699246]
 [0.85417111]]",[1.21348279],
3229,"[[22.42075531 16.33044249 -0.53554117]
 [16.33044249 57.53457637 -1.36208651]
 [-0.53554117 -1.36208651 16.04466832]]",[ 0.54152753 -0.03856717  0.4673078 ],[0.1806889  0.2095375  0.12950685],[-0.091435   -0.23255425  0.00762639],"[[0.52383734]
 [0.02792533]
 [0.85136045]]",[1.24435001],
3230,"[[22.54703244 16.46832419 -0.43384512]
 [16.46832419 57.42421842 -1.09128863]
 [-0.43384512 -1.09128863 16.02874915]]",[ 0.54273047 -0.03702498  0.46807434],[0.16926486 0.2241579  0.1061672 ],[-0.09232975 -0.2322451   0.00611832],"[[0.53121917]
 [0.0171356 ]
 [0.84706114]]",[1.26591753],
3231,"[[22.33449608 16.23613085 -0.56393796]
 [16.23613085 57.61529851 -1.44544576]
 [-0.56393796 -1.44544576 16.05020542]]",[ 0.54465164 -0.03408492  0.46920563],[0.15590355 0.24499815 0.08343257],[-0.09081873 -0.23278013  0.00808527],"[[0.52442099]
 [0.0419421 ]
 [0.85042548]]",[1.28690722],
3232,"[[22.99291183 16.93170602  0.27619396]
 [16.93170602 56.99617954  0.6687393 ]
 [ 0.27619396  0.6687393  16.01090863]]",[ 0.54629525 -0.03141932  0.46990143],[0.1472399  0.23489536 0.05185643],[-0.09542198 -0.23104208 -0.00376881],"[[ 0.50726316]
 [-0.02788732]
 [ 0.86133988]]",[1.36656877],
3233,"[[23.00734955 16.94616332  0.27817104]
 [16.94616332 56.98160789  0.67271253]
 [ 0.27817104  0.67271253 16.01104257]]",[ 0.54761224 -0.02954963  0.47027416],[0.14585178 0.19924269 0.03812032],[-0.09552043 -0.23100101 -0.00379188],"[[ 0.51031773]
 [-0.02794527]
 [ 0.85953178]]",[1.37595471],
3234,"[[23.02248171 16.96142027  0.27220413]
 [16.96142027 56.96696717  0.65745543]
 [ 0.27220413  0.65745543 16.01055113]]",[ 0.54900883 -0.02771644  0.47041158],[0.13632501 0.18227467 0.0079223 ],[-0.09562351 -0.23095975 -0.00370654],"[[ 0.51397358]
 [-0.02801434]
 [ 0.85734845]]",[1.38377411],
3235,"[[19.40830091 12.00097329 -2.82109354]
 [12.00097329 58.25664448 -9.93335655]
 [-2.82109354 -9.93335655 18.33505461]]",[ 0.55078196 -0.02487642  0.47019693],[ 0.12093913  0.21616554 -0.01937719],[-0.0666175  -0.23456699  0.05514015],"[[0.55681989]
 [0.05069861]
 [0.82908459]]",[1.28828528],
3236,"[[20.26819771 13.45102708 -2.39287462]
 [13.45102708 58.39028783 -7.54103335]
 [-2.39287462 -7.54103335 17.34151446]]",[ 0.55265196 -0.02083342  0.46957259],[ 0.11470344  0.25997665 -0.05139212],[-0.07454897 -0.23493762  0.0417943 ],"[[0.5441881 ]
 [0.04621776]
 [0.83768922]]",[1.28014321],
3237,"[[21.84661174 15.64127407 -1.34351789]
 [15.64127407 57.84465554 -3.59427518]
 [-1.34351789 -3.59427518 16.30873271]]",[ 0.5540799  -0.01785922  0.46883415],[ 0.1183095   0.24085681 -0.06740092],[-0.08725122 -0.23342071  0.02004983],"[[0.55180748]
 [0.04345443]
 [0.83283865]]",[1.27413706],
