,D,pos,vel,des_vel,normals,dists,controller: [obstacle aware]
3927,"[[16.17257472  0.15917545 -1.11367432]
 [ 0.15917545 16.14681655 -1.02720501]
 [-1.11367432 -1.02720501 23.18686091]]",[0.42197341 0.45830167 0.30465694],[-0.0777155   0.19432945  0.00906359],[-0.01857856 -0.14682497  0.0647881 ],"[[0.03980827]
 [0.98827246]
 [0.14742067]]",[2.36927957],
3928,"[[16.17350725  0.15860692 -1.11134025]
 [ 0.15860692 16.14498619 -1.01590136]
 [-1.11134025 -1.01590136 23.1183028 ]]",[0.4214484  0.45957792 0.30476083],[-0.08921034  0.21496208  0.02047954],[-0.0186322  -0.14700859  0.06441153],"[[0.03981609]
 [0.9882957 ]
 [0.14726265]]",[2.38183659],
3929,"[[16.16940616  0.15657276 -1.09141391]
 [ 0.15657276 16.14471156 -1.00873364]
 [-1.09141391 -1.00873364 23.03152914]]",[0.42100386 0.46070933 0.30489002],[-0.09068269  0.22941598  0.02948377],[-0.01852295 -0.14750885  0.06389291],"[[0.03982733]
 [0.98819307]
 [0.14794672]]",[2.39092927],
3930,"[[16.12638653  0.13376244 -0.9217927 ]
 [ 0.13376244 16.1415688  -0.97558843]
 [-0.9217927  -0.97558843 22.72304057]]",[0.4196648  0.46463286 0.30561444],[-0.08746058  0.25797304  0.05212658],[-0.01854958 -0.14908681  0.0619411 ],"[[0.05181983]
 [0.98727091]
 [0.15036905]]",[2.44260061],
3931,"[[16.12389433  0.13212546 -0.9053124 ]
 [ 0.13212546 16.14090343 -0.96545832]
 [-0.9053124  -0.96545832 22.61523845]]",[0.41889331 0.46707978 0.30619752],[-0.08282285  0.27288514  0.07076711],[-0.01852687 -0.14951124  0.06119124],"[[0.05219031]
 [0.9871233 ]
 [0.15120769]]",[2.46986599],
3932,"[[16.2490602   0.19774797 -1.28098759]
 [ 0.19774797 16.15700726 -1.01707416]
 [-1.28098759 -1.01707416 22.58848415]]",[0.41783135 0.47088567 0.30734   ],[-0.08410021  0.29759232  0.09097009],[-0.01905143 -0.14961181  0.06016901],"[[0.02251972]
 [0.98737347]
 [0.15680079]]",[2.47020874],
3933,"[[16.06841249  0.10142717 -0.68338024]
 [ 0.10142717 16.15037418 -1.01316779]
 [-0.68338024 -1.01316779 22.82636436]]",[0.41627197 0.47617946 0.30895719],[-0.09559644  0.33851973  0.11074659],[-0.01725232 -0.14768742  0.06163506],"[[0.06538721]
 [0.98607625]
 [0.15289911]]",[2.57292953],
3934,"[[16.06547145  0.10135605 -0.67074388]
 [ 0.10135605 16.15690883 -1.0383755 ]
 [-0.67074388 -1.0383755  22.87165728]]",[0.4157266  0.47823488 0.30959971],[-0.09505737  0.34235389  0.1035194 ],[-0.01691668 -0.1477715   0.06160082],"[[0.06432345]
 [0.98578045]
 [0.15523982]]",[2.57767809],
3935,"[[16.21330345  0.1856806  -1.17235916]
 [ 0.1856806  16.16163491 -1.02053833]
 [-1.17235916 -1.02053833 22.44352448]]",[0.41453485 0.4828145  0.31104972],[-0.08687475  0.34860786  0.11231635],[-0.01806917 -0.15037358  0.05874564],"[[0.02373678]
 [0.98673416]
 [0.16059969]]",[2.57484917],
3936,"[[16.21476808  0.1861281  -1.17002759]
 [ 0.1861281  16.16130735 -1.01400084]
 [-1.17002759 -1.01400084 22.37415295]]",[0.4141104  0.48455686 0.31158708],[-0.08353145  0.343376    0.10282595],[-0.0181365  -0.15065974  0.05823514],"[[0.02370587]
 [0.98662017]
 [0.16130303]]",[2.59280489],
3937,"[[16.07487131  0.10604555 -0.67314358]
 [ 0.10604555 16.15019983 -0.95342102]
 [-0.67314358 -0.95342102 22.05201497]]",[0.41358549 0.48701532 0.31241937],[-0.07378622  0.35033479  0.12290823],[-0.01806788 -0.15259072  0.05636173],"[[0.0648818 ]
 [0.98460135]
 [0.16232848]]",[2.66367154],
3938,"[[16.26019091  0.21731571 -1.26478235]
 [ 0.21731571 16.18150564 -1.05636691]
 [-1.26478235 -1.05636691 22.14807935]]",[0.41269705 0.49067456 0.31364255],[-0.09635579  0.37105347  0.12453142],[-0.0180741  -0.15280191  0.05569914],"[[0.01155332]
 [0.98509269]
 [0.171636  ]]",[2.64844147],
3939,"[[16.25615294  0.21631873 -1.2359417 ]
 [ 0.21631873 16.18267911 -1.04374104]
 [-1.2359417  -1.04374104 21.96343682]]",[0.41128067 0.496207   0.31545353],[-0.09647221  0.36677575  0.11100331],[-0.01801823 -0.15373205  0.05413628],"[[0.01162633]
 [0.984548  ]
 [0.17472854]]",[2.71297131],
3940,"[[16.25795358  0.21765945 -1.23403003]
 [ 0.21765945 16.18365954 -1.04126602]
 [-1.23403003 -1.04126602 21.90350443]]",[0.41081556 0.49805032 0.31604441],[-0.09470404  0.3660161   0.11403577],[-0.01796533 -0.15404353  0.0536048 ],"[[0.01071229]
 [0.98435671]
 [0.17586105]]",[2.73521773],
3941,"[[16.25634292  0.21582508 -1.21771317]
 [ 0.21582508 16.18171153 -1.0252401 ]
 [-1.21771317 -1.0252401  21.78453794]]",[0.41011687 0.50149872 0.31712151],[-0.0633048   0.33511745  0.10235511],[-0.01804965 -0.15451096  0.05269773],"[[0.01143364]
 [0.98417323]
 [0.17683984]]",[2.77250067],
3942,"[[16.25736664  0.21551776 -1.21169591]
 [ 0.21551776 16.18047369 -1.01466916]
 [-1.21169591 -1.01466916 21.70472918]]",[0.40950411 0.50481006 0.31813838],[-0.06410275  0.32812153  0.09696175],[-0.01810845 -0.15470409  0.05204559],"[[0.01155765]
 [0.9840559 ]
 [0.17748354]]",[2.80578836],
3943,"[[16.30607106  0.23521729 -1.3084946 ]
 [ 0.23521729 16.18076577 -1.00558527]
 [-1.3084946  -1.00558527 21.59398887]]",[0.40889247 0.50801867 0.31903143],[-0.0600211   0.31912104  0.08695862],[-0.01848544 -0.15500362  0.051264  ],"[[0.0036797 ]
 [0.98406728]
 [0.17775839]]",[2.82644839],
3944,"[[16.32230624  0.23878053 -1.32775026]
 [ 0.23878053 16.17690052 -0.98366357]
 [-1.32775026 -0.98366357 21.46970714]]",[0.40827034 0.51116493 0.31986587],[-0.06007449  0.30898346  0.0816622 ],[-0.01898371 -0.15531288  0.05039344],"[[0.00372215]
 [0.98404643]
 [0.17787291]]",[2.84973788],
3945,"[[16.34135979  0.24432128 -1.3512769 ]
 [ 0.24432128 16.17486795 -0.96714877]
 [-1.3512769  -0.96714877 21.34904615]]",[0.40782774 0.51408204 0.32068284],[-0.04421299  0.28882535  0.08668485],[-0.0191631  -0.1557244   0.04953145],"[[0.0010363 ]
 [0.98399805]
 [0.17817622]]",[2.88896456],
3946,"[[16.34722086  0.24549061 -1.35320714]
 [ 0.24549061 16.17356573 -0.95673874]
 [-1.35320714 -0.95673874 21.273789  ]]",[0.4075411  0.51627184 0.32124377],[-0.03643623  0.27421961  0.06899022],[-0.01925909 -0.15599721  0.04895196],"[[4.44783729e-04]
 [9.83919694e-01]
 [1.78610858e-01]]",[2.91436504],
3947,"[[16.22913785  0.1979266  -1.11589537]
 [ 0.1979266  16.17096669 -0.96389741]
 [-1.11589537 -0.96389741 21.43438145]]",[0.40721357 0.51939944 0.32195676],[-0.02186695  0.24386674  0.04633861],[-0.01822636 -0.15481468  0.04982505],"[[0.01898451]
 [0.98377653]
 [0.17839093]]",[2.97193381],
3948,"[[16.29308962  0.23098799 -1.26418618]
 [ 0.23098799 16.18204483 -0.99632264]
 [-1.26418618 -0.99632264 21.452826  ]]",[0.40707034 0.52169861 0.32229046],[-0.01293546  0.22673112  0.03422615],[-0.0180062  -0.1548689   0.04965996],"[[0.00342312]
 [0.98356758]
 [0.18050789]]",[2.96621144],
3949,"[[16.25517396  0.20852391 -1.15523157]
 [ 0.20852391 16.17040226 -0.94403599]
 [-1.15523157 -0.94403599 21.23000065]]",[0.40706698 0.52435177 0.322606  ],[0.00619948 0.19166813 0.01703815],[-0.01818219 -0.15614102  0.04833674],"[[0.0119337 ]
 [0.98356255]
 [0.18017295]]",[2.99747004],
3950,"[[16.26168044  0.20684232 -1.14996564]
 [ 0.20684232 16.16349615 -0.90897723]
 [-1.14996564 -0.90897723 21.05357219]]",[0.40729704 0.52605257 0.32272438],[0.02448989 0.16485077 0.01414358],[-0.01848399 -0.15710737  0.04729604],"[[0.01191366]
 [0.98366023]
 [0.17964026]]",[3.01451395],
3951,"[[16.26524908  0.20586082 -1.14957608]
 [ 0.20586082 16.15976936 -0.89219036]
 [-1.14957608 -0.89219036 20.98220455]]",[0.40771636 0.52796384 0.32274799],[0.03453104 0.13805282 0.00131761],[-0.01855825 -0.15725641  0.04688575],"[[0.01155311]
 [0.98380999]
 [0.17884191]]",[3.03621509],
3952,"[[16.3140587   0.22270585 -1.24267235]
 [ 0.22270585 16.15792556 -0.88120598]
 [-1.24267235 -0.88120598 20.91702533]]",[0.40845098 0.52965493 0.32260766],[ 0.05405858  0.10120257 -0.01164031],[-0.01888471 -0.15720683  0.04660136],"[[0.00369535]
 [0.98414841]
 [0.17730834]]",[3.04503588],
3953,"[[16.31882715  0.21986556 -1.24420225]
 [ 0.21986556 16.15162092 -0.85801107]
 [-1.24420225 -0.85801107 20.85541846]]",[0.40910481 0.53065483 0.32230761],[ 0.05232769  0.07666612 -0.03199865],[-0.01934559 -0.15710278  0.04636787],"[[0.00593048]
 [0.984464  ]
 [0.17548636]]",[3.04825236],
3954,"[[16.32728087  0.21924131 -1.25245218]
 [ 0.21924131 16.14686699 -0.83900188]
 [-1.25245218 -0.83900188 20.79293666]]",[0.4096533  0.53126587 0.32196528],[ 0.05562322  0.05587167 -0.03457874],[-0.01953863 -0.15715069  0.04613448],"[[0.00553605]
 [0.98476036]
 [0.17382859]]",[3.06372046],
3955,"[[16.17414701  0.14211705 -0.89727115]
 [ 0.14211705 16.11597819 -0.73224069]
 [-0.89727115 -0.73224069 20.62307978]]",[0.41006795 0.53156653 0.32169128],[ 0.06019421  0.03989603 -0.04119537],[-0.01977947 -0.1568592   0.04614629],"[[0.04135363]
 [0.9855717 ]
 [0.16412893]]",[3.12295982],
3956,"[[16.28004845  0.53818505 -1.05634315]
 [ 0.53818505 30.31179074  1.5771384 ]
 [-1.05634315  1.5771384  20.96450668]]",[0.41098129 0.5318445  0.32129045],[ 0.08020999  0.00974702 -0.02599002],[-0.0207159  -0.15609372  0.04654929],"[[0.02539197]
 [0.98693738]
 [0.15909069]]",[3.10154858],
3957,"[[ 1.63966943e+01  6.24823665e-02 -1.39649433e+00]
 [ 6.24823665e-02  1.56012762e+02  2.32140310e+01]
 [-1.39649433e+00  2.32140310e+01  2.48385510e+01]]",[0.41160965 0.53184111 0.32110364],[ 0.07687342 -0.00172879 -0.02278105],[-0.02040968 -0.156835    0.0461355 ],"[[-0.00121741]
 [ 0.98556656]
 [ 0.16928401]]",[3.06068998],
3958,"[[ 16.38887192   0.28842818  -1.34388489]
 [  0.28842818 156.03030065  23.16510085]
 [ -1.34388489  23.16510085  24.81971774]]",[0.41229829 0.53169632 0.32090973],[ 0.07393072 -0.01974876 -0.0255262 ],[-0.02044522 -0.15678652  0.04618179],"[[3.99023140e-04]
 [9.85633352e-01]
 [1.68898595e-01]]",[3.05893227],
3959,"[[ 16.32414578   0.96423962  -1.12108935]
 [  0.96423962 155.94112864  23.38880224]
 [ -1.12108935  23.38880224  25.08745236]]",[0.41311662 0.53116713 0.32056578],[ 0.07972921 -0.06182448 -0.03695692],[-0.01920166 -0.15615462  0.04710285],"[[0.00528004]
 [0.9852968 ]
 [0.17076983]]",[3.06760784],
3960,"[[1.64187415e+01 6.05445256e+00 8.59854223e-02]
 [6.05445256e+00 1.56081230e+02 2.22812261e+01]
 [8.59854223e-02 2.22812261e+01 2.44413717e+01]]",[0.41354405 0.53073847 0.32035117],[ 0.07934238 -0.08189075 -0.04522065],[-0.01958581 -0.15655744  0.04668056],"[[0.04166986]
 [0.9858983 ]
 [0.16207457]]",[3.10024092],
3961,"[[1.64206749e+01 6.06401619e+00 7.32221124e-02]
 [6.06401619e+00 1.56135632e+02 2.21145853e+01]
 [7.32221124e-02 2.21145853e+01 2.44243502e+01]]",[0.41497477 0.52879686 0.31957642],[ 0.08228905 -0.12473567 -0.04779305],[-0.01961848 -0.15627991  0.04712091],"[[0.04172929]
 [0.98609301]
 [0.16087028]]",[3.08044232],
3962,"[[1.64213701e+01 6.06790356e+00 6.79065068e-02]
 [6.06790356e+00 1.56157622e+02 2.20465249e+01]
 [6.79065068e-02 2.20465249e+01 2.44215249e+01]]",[0.4155349  0.52788027 0.31924242],[ 0.07702272 -0.12962053 -0.04911245],[-0.0196267  -0.15615389  0.04732719],"[[0.04175331]
 [0.98617136]
 [0.16038303]]",[3.07110091],
3963,"[[1.64233160e+01 6.07495114e+00 5.37824022e-02]
 [6.07495114e+00 1.56193293e+02 2.19327283e+01]
 [5.37824022e-02 2.19327283e+01 2.44535960e+01]]",[0.41728329 0.52511161 0.31854632],[ 0.09634629 -0.14241581 -0.02777084],[-0.01965743 -0.15580855  0.04791454],"[[0.04179147]
 [0.98629535]
 [0.15960878]]",[3.04341209],
3964,"[[ 16.31846863   3.49948736  -0.53184687]
 [  3.49948736 155.96922739  23.0808443 ]
 [ -0.53184687  23.0808443   25.12989221]]",[0.41872104 0.5230575  0.31830893],[ 0.10491741 -0.14738978 -0.01125371],[-0.01933269 -0.15554424  0.04849648],"[[0.02337678]
 [0.98541655]
 [0.16854597]]",[2.9733287],
3965,"[[ 16.37034966   4.97955515  -0.18579295]
 [  4.97955515 155.75465614  23.42633687]
 [ -0.18579295  23.42633687  25.32478992]]",[0.42069721 0.52021368 0.31848545],[ 0.08431557 -0.12499066  0.01682824],[-0.01967533 -0.15568598  0.04863499],"[[0.03391564]
 [0.98464723]
 [0.17122956]]",[2.9401357],
3966,"[[ 1.63564493e+01  5.10042253e+00 -8.13831490e-02]
 [ 5.10042253e+00  1.55372756e+02  2.44224951e+01]
 [-8.13831490e-02  2.44224951e+01  2.58797838e+01]]",[0.42191527 0.51840527 0.31885963],[ 0.08244561 -0.11794285  0.03723544],[-0.01894853 -0.15590244  0.04873636],"[[0.03481059]
 [0.98322956]
 [0.17901914]]",[2.92487522],
3967,"[[ 16.31217353   4.17239228  -0.31967794]
 [  4.17239228 155.77284485  23.50810064]
 [ -0.31967794  23.50810064  25.51444799]]",[0.4235573  0.51598551 0.31971296],[ 0.09703549 -0.14307226  0.05288783],[-0.01850413 -0.15505752  0.04945979],"[[0.02821034]
 [0.98468319]
 [0.17205576]]",[2.94272428],
3968,"[[ 16.38204428   4.78272044  -0.31738224]
 [  4.78272044 156.000805    22.76308381]
 [ -0.31738224  22.76308381  25.18487563]]",[0.42572167 0.51114398 0.32141299],[ 0.0396043  -0.13182207  0.05625444],[-0.02025358 -0.15451637  0.04987044],"[[0.03245245]
 [0.9855363 ]
 [0.16632812]]",[2.89127692],
3969,"[[ 16.4023827    3.92927793  -0.63099791]
 [  3.92927793 156.04943375  22.77549821]
 [ -0.63099791  22.77549821  25.22477601]]",[0.42647361 0.50762225 0.32274377],[ 0.01391487 -0.11121893  0.04127485],[-0.0216551  -0.15446261  0.05018021],"[[0.02624043]
 [0.98570077]
 [0.1664495 ]]",[2.86574432],
3970,"[[ 16.41046793   4.91912108  -0.30279779]
 [  4.91912108 155.085183    25.17508518]
 [ -0.30279779  25.17508518  26.57687122]]",[0.4262728  0.50602762 0.32331335],[-0.02456069 -0.08431673  0.0297728 ],[-0.02104962 -0.15499035  0.05049236],"[[0.03325542]
 [0.98213066]
 [0.1852389 ]]",[2.81267093],
3971,"[[ 16.34289247   4.56237597  -0.29447831]
 [  4.56237597 155.10071619  25.15243527]
 [ -0.29447831  25.15243527  27.03284287]]",[0.42522767 0.5039501  0.32361234],[-0.03782063 -0.0899972  -0.0024042 ],[-0.01897591 -0.1533272   0.05306627],"[[0.03081029]
 [0.98212097]
 [0.18571248]]",[2.83308086],
3972,"[[ 16.36415017   4.52682833  -0.33670948]
 [  4.52682833 155.02124518  25.3835696 ]
 [ -0.33670948  25.3835696   26.87775234]]",[0.42469623 0.5024466  0.32342983],[-0.03242789 -0.10570059 -0.01532869],[-0.01991972 -0.15476308  0.05160279],"[[0.03050558]
 [0.98185902]
 [0.18714239]]",[2.79951301],
3973,"[[ 16.35635953   3.68412786  -0.60953881]
 [  3.68412786 155.5240855   24.22502919]
 [ -0.60953881  24.22502919  26.22932792]]",[0.42394331 0.50054276 0.32298487],[-0.05410828 -0.11547195 -0.04117034],[-0.0203575  -0.15447544  0.051669  ],"[[0.02447467]
 [0.98371993]
 [0.17803398]]",[2.78591083],
3974,"[[ 16.37683244   4.0839221   -0.53840233]
 [  4.0839221  155.58600633  24.00356953]
 [ -0.53840233  24.00356953  26.10910965]]",[0.42297035 0.49874006 0.3221631 ],[-0.06165642 -0.11334021 -0.05504393],[-0.0207161  -0.15416842  0.05161642],"[[0.02731799]
 [0.98395887]
 [0.17629143]]",[2.77188651],
3975,"[[ 16.35997439   2.56341161  -0.93446774]
 [  2.56341161 155.95237916  23.19508533]
 [ -0.93446774  23.19508533  25.74715702]]",[0.42242054 0.4977218  0.32168303],[-0.05879646 -0.11484784 -0.05219823],[-0.02067482 -0.15379044  0.05206057],"[[0.0164768 ]
 [0.98528648]
 [0.17011488]]",[2.76471638],
3976,"[[ 16.38159252   4.21824549  -0.52304689]
 [  4.21824549 155.66948016  23.74930237]
 [ -0.52304689  23.74930237  26.09029119]]",[0.42143027 0.49567131 0.32086514],[-0.05193401 -0.10189377 -0.03947433],[-0.02072636 -0.15373028  0.05233726],"[[0.02827356]
 [0.98425983]
 [0.1744511 ]]",[2.73949244],
3977,"[[ 16.35460693   2.33148424  -1.00004756]
 [  2.33148424 155.95860648  23.1839576 ]
 [ -1.00004756  23.1839576   25.92619356]]",[0.42051573 0.49425462 0.32014646],[-0.06444846 -0.08679795 -0.05081518],[-0.0204602  -0.15334332  0.05320697],"[[0.01480666]
 [0.9852871 ]
 [0.17026478]]",[2.72452128],
3978,"[[ 16.37295322   4.5381477   -0.42288731]
 [  4.5381477  155.69641458  23.60089134]
 [ -0.42288731  23.60089134  26.26185426]]",[0.41971302 0.49316328 0.31949415],[-0.06416409 -0.08181584 -0.05629883],[-0.02007569 -0.15300142  0.05382654],"[[0.03059075]
 [0.98433917]
 [0.17361049]]",[2.71692694],
3979,"[[ 16.31142779   2.888902    -0.79090609]
 [  2.888902   155.14265055  25.23705416]
 [ -0.79090609  25.23705416  27.45321471]]",[0.41930032 0.49253348 0.31903784],[-0.06110241 -0.08650989 -0.06588102],[-0.01898096 -0.15216207  0.05513729],"[[0.01871868]
 [0.98220052]
 [0.18690037]]",[2.65447341],
3980,"[[ 16.26766235   3.2697437   -0.54148435]
 [  3.2697437  154.95444659  25.66531087]
 [ -0.54148435  25.66531087  27.61947269]]",[0.41894678 0.49185741 0.31854882],[-0.04876245 -0.09791089 -0.0691997 ],[-0.01744667 -0.15322843  0.05482321],"[[0.0216116 ]
 [0.98150716]
 [0.19020157]]",[2.66404124],
3981,"[[ 16.28069801   4.28036673  -0.22150617]
 [  4.28036673 154.98849437  25.45032977]
 [ -0.22150617  25.45032977  27.44840486]]",[0.41841258 0.49054694 0.31760168],[-0.04009048 -0.10271604 -0.0811772 ],[-0.01699697 -0.15366826  0.05467725],"[[0.02894617]
 [0.98165931]
 [0.18843335]]",[2.64937381],
3982,"[[ 16.32492678   4.77388352  -0.19809873]
 [  4.77388352 155.27888406  24.63156643]
 [ -0.19809873  24.63156643  27.09219954]]",[0.41772621 0.48900453 0.31607637],[-0.04410013 -0.09111495 -0.1026028 ],[-0.01797811 -0.15283245  0.05529933],"[[0.0324027 ]
 [0.98274915]
 [0.18208286]]",[2.61268503],
3983,"[[ 16.31653457   3.71626692  -0.59197537]
 [  3.71626692 155.82310633  23.34284536]
 [ -0.59197537  23.34284536  26.64695064]]",[0.41693029 0.48741586 0.31409963],[-0.03901754 -0.0845987  -0.11054473],[-0.01874549 -0.15124546  0.05673509],"[[0.02475983]
 [0.98473955]
 [0.17226427]]",[2.58190588],
3984,"[[ 16.32529296   2.20906488  -1.04022526]
 [  2.20906488 156.06466019  22.83913475]
 [ -1.04022526  22.83913475  26.47650711]]",[0.41654045 0.48653606 0.31290964],[-0.03166523 -0.07821304 -0.10583233],[-0.0193473  -0.15064692  0.05726398],"[[0.01393435]
 [0.98560674]
 [0.16847904]]",[2.56733683],
3985,"[[ 16.34604108   1.29744811  -1.29074577]
 [  1.29744811 156.41705268  21.87974054]
 [ -1.29074577  21.87974054  26.08126944]]",[0.41549667 0.48451675 0.31004416],[-0.04879672 -0.07488147 -0.11372478],[-0.01958152 -0.15017619  0.05790989],"[[0.00746532]
 [0.9868987 ]
 [0.16116828]]",[2.54058257],
3986,"[[ 16.34496478   1.24251736  -1.29441751]
 [  1.24251736 156.55242318  21.48000311]
 [ -1.29441751  21.48000311  25.87937577]]",[0.41494462 0.48369434 0.30874218],[-0.05028658 -0.07500459 -0.11733893],[-0.01954202 -0.1502394   0.05798723],"[[0.00711607]
 [0.98740256]
 [0.15806815]]",[2.53018269],
3987,"[[ 16.33202183   1.4142837   -1.23351238]
 [  1.4142837  156.69454882  21.03519893]
 [ -1.23351238  21.03519893  25.71475654]]",[0.41432477 0.48267818 0.30713214],[-0.04342324 -0.07859736 -0.12081181],[-0.01927406 -0.15002878  0.05834545],"[[0.00839725]
 [0.9879293 ]
 [0.15467769]]",[2.51768342],
3988,"[[ 16.30450921   1.16227875  -1.22923953]
 [  1.16227875 156.65574867  21.15882663]
 [ -1.22923953  21.15882663  25.86793227]]",[0.41363875 0.48111069 0.30466731],[-0.03310123 -0.08144912 -0.13233952],[-0.01833988 -0.14993517  0.058865  ],"[[0.00665717]
 [0.98777306]
 [0.15575646]]",[2.50623191],
3989,"[[ 16.28196517   1.49078548  -1.11820026]
 [  1.49078548 156.91235515  20.33006887]
 [ -1.11820026  20.33006887  25.6111247 ]]",[0.41289031 0.47932472 0.30145798],[-0.03452476 -0.06526609 -0.13313787],[-0.0178091  -0.14933426  0.05974213],"[[0.00909283]
 [0.98872053]
 [0.14949592]]",[2.4865155],
3990,"[[ 16.27743556   1.77861525  -1.05136202]
 [  1.77861525 156.99375963  20.04534681]
 [ -1.05136202  20.04534681  25.52058287]]",[0.41265512 0.47881731 0.30041469],[-0.02873824 -0.06340474 -0.13073626],[-0.01775826 -0.14910425  0.06000873],"[[0.01116171]
 [0.9890236 ]
 [0.14733545]]",[2.47846339],
3991,"[[ 16.28296623   1.55768643  -1.11969165]
 [  1.55768643 157.45884662  18.47182107]
 [ -1.11969165  18.47182107  24.99781741]]",[0.41186639 0.47656189 0.29600527],[-0.02275671 -0.05822955 -0.11525627],[-0.0177949  -0.14791536  0.06115242],"[[0.00968262]
 [0.99073306]
 [0.13547783]]",[2.44412523],
3992,"[[1.63997452e+01 6.79877356e+00 9.96515155e-02]
 [6.79877356e+00 1.57650220e+02 1.65699593e+01]
 [9.96515155e-02 1.65699593e+01 2.45292108e+01]]",[0.41167249 0.47601843 0.29499158],[-0.01872563 -0.06173546 -0.11004337],[-0.01545688 -0.14601773  0.0629631 ],"[[0.04702689]
 [0.9915002 ]
 [0.12130884]]",[2.5298712],
3993,"[[1.63835210e+01 6.66256262e+00 4.72703740e-02]
 [6.66256262e+00 1.57922425e+02 1.54932986e+01]
 [4.72703740e-02 1.54932986e+01 2.42286195e+01]]",[0.41140862 0.47470333 0.29293559],[-0.00904205 -0.07593347 -0.10826948],[-0.01508082 -0.14509524  0.06365074],"[[0.04608046]
 [0.99249477]
 [0.11327274]]",[2.50277126],
3994,"[[ 16.26664412   0.89855452  -1.19596682]
 [  0.89855452 158.1362294   15.89102103]
 [ -1.19596682  15.89102103  24.21708017]]",[0.41146273 0.47250669 0.29024498],[ 0.0063258  -0.0894834  -0.10478742],[-0.01686445 -0.14605616  0.06286368],"[[0.00524231]
 [0.99321293]
 [0.11619207]]",[2.39585693],
3995,"[[ 16.26896165   0.8547952   -1.21733011]
 [  0.8547952  158.18100508  15.6983418 ]
 [ -1.21733011  15.6983418   24.25500055]]",[0.41171948 0.47073456 0.28825988],[ 0.0139498  -0.08194318 -0.09127788],[-0.01690207 -0.1457848   0.06358207],"[[0.00493517]
 [0.99337231]
 [0.1148351 ]]",[2.38310654],
