,D,eigen_values_obs,pos,vel,des_vel,normals,dists
1374,"[[ 15.04006724  -5.68089257   7.45062374]
 [ -5.68089257  22.61573244 -13.92278188]
 [  7.45062374 -13.92278188  30.26005474]]","[[12.          0.          0.        ]
 [ 0.         43.91585441  0.        ]
 [ 0.          0.         12.        ]]",[0.59220042 0.19012449 0.24787973],[ 0.10234253 -0.11317015  0.14974236],[ 0.05443108 -0.15858285  0.17976365],"[[0.75107894]
 [0.63569726]
 [0.17823976]]",[0.19929402]
1375,"[[ 14.89212517  -5.63518897   7.13531168]
 [ -5.63518897  22.97993786 -13.90286633]
 [  7.13531168 -13.90286633  29.60389672]]","[[12.          0.          0.        ]
 [ 0.         43.47595975  0.        ]
 [ 0.          0.         12.        ]]",[0.59308872 0.1890265  0.24921815],[ 0.09992758 -0.11927119  0.15229525],[ 0.0500011  -0.16172853  0.17489097],"[[0.75828156]
 [0.62480259]
 [0.18609355]]",[0.20904105]
1376,"[[ 14.76612671  -5.59028433   6.90904494]
 [ -5.59028433  23.29784793 -13.9630356 ]
 [  6.90904494 -13.9630356   29.25694702]]","[[12.          0.          0.        ]
 [ 0.         43.32092165  0.        ]
 [ 0.          0.         12.        ]]",[0.59405766 0.18785972 0.25061772],[ 0.1077818  -0.12691146  0.15567441],[ 0.04748305 -0.16400935  0.17246138],"[[0.76170757]
 [0.61788488]
 [0.1949868 ]]",[0.21804226]
1377,"[[ 14.63246585  -5.54322445   6.66654711]
 [ -5.54322445  23.67245427 -14.03785234]
 [  6.66654711 -14.03785234  28.88259331]]","[[12.          0.          0.        ]
 [ 0.         43.18751343  0.        ]
 [ 0.          0.         12.        ]]",[0.59511489 0.1865285  0.25208428],[ 0.10734279 -0.13798687  0.14479471],[ 0.04491703 -0.16653254  0.16995258],"[[0.76620491]
 [0.6093236 ]
 [0.20409505]]",[0.22644227]
1378,"[[ 14.51067947  -5.50424759   6.44026112]
 [ -5.50424759  24.06714833 -14.11920247]
 [  6.44026112 -14.11920247  28.52021446]]","[[12.          0.          0.        ]
 [ 0.         43.09804226  0.        ]
 [ 0.          0.         12.        ]]",[0.59612942 0.18518842 0.25345727],[ 0.10023457 -0.13038705  0.13735621],[ 0.04270685 -0.16908907  0.16769758],"[[0.77095044]
 [0.60037466]
 [0.21256923]]",[0.23293173]
1379,"[[ 14.38417813  -5.45588856   6.19875373]
 [ -5.45588856  24.48510736 -14.18505987]
 [  6.19875373 -14.18505987  28.11647524]]","[[12.          0.          0.        ]
 [ 0.         42.98576073  0.        ]
 [ 0.          0.         12.        ]]",[0.59716106 0.18391266 0.25489448],[ 0.10370313 -0.13258742  0.14213886],[ 0.04025496 -0.171738    0.16507958],"[[0.77581765]
 [0.59077151]
 [0.22157616]]",[0.24087669]
1380,"[[ 14.25127603  -5.393705     5.95382185]
 [ -5.393705    24.92247296 -14.26442525]
 [  5.95382185 -14.26442525  27.74573445]]","[[12.          0.          0.        ]
 [ 0.         42.91948344  0.        ]
 [ 0.          0.         12.        ]]",[0.598227   0.18256328 0.25638679],[ 0.10596146 -0.13742119  0.14816847],[ 0.03788645 -0.17428206  0.16268599],"[[0.78081537]
 [0.58059521]
 [0.23073051]]",[0.2494464]
1381,"[[ 14.14350567  -5.3492569    5.71987519]
 [ -5.3492569   25.34941624 -14.27431815]
 [  5.71987519 -14.27431815  27.26330103]]","[[12.          0.          0.        ]
 [ 0.         42.75622294  0.        ]
 [ 0.          0.         12.        ]]",[0.59924575 0.18122053 0.25783312],[ 0.10046401 -0.13052414  0.14323675],[ 0.03537867 -0.17716126  0.15960457],"[[0.78551431]
 [0.57068688]
 [0.23934025]]",[0.2580956]
1382,"[[ 14.02628311  -5.27841563   5.48072099]
 [ -5.27841563  25.75013761 -14.27713789]
 [  5.48072099 -14.27713789  26.82433646]]","[[12.          0.          0.        ]
 [ 0.         42.60075718  0.        ]
 [ 0.          0.         12.        ]]",[0.60029368 0.17988408 0.25936062],[ 0.09322227 -0.12550413  0.13706878],[ 0.0326963  -0.17965118  0.15659056],"[[0.79006003]
 [0.56067597]
 [0.24788628]]",[0.26925853]
1383,"[[ 13.92483478  -5.20932118   5.28520063]
 [ -5.20932118  26.09836702 -14.30372512]
 [  5.28520063 -14.30372512  26.51207449]]","[[12.          0.          0.        ]
 [ 0.         42.53527628  0.        ]
 [ 0.          0.         12.        ]]",[0.60111212 0.17867053 0.26062672],[ 0.0892159  -0.13929466  0.13907497],[ 0.03069828 -0.18165255  0.15454204],"[[0.79381037]
 [0.55209278]
 [0.25506597]]",[0.27654311]
1384,"[[ 13.73805238  -5.06185223   4.92359518]
 [ -5.06185223  26.74198841 -14.33933267]
 [  4.92359518 -14.33933267  25.94767488]]","[[12.          0.          0.        ]
 [ 0.         42.42771567  0.        ]
 [ 0.          0.         12.        ]]",[0.60242033 0.17655781 0.26264219],[ 0.09708859 -0.14911236  0.14493557],[ 0.0270414  -0.18523114  0.15064007],"[[0.79837844]
 [0.53772889]
 [0.27099723]]",[0.28552375]
1385,"[[ 13.63757658  -4.96691423   4.70958226]
 [ -4.96691423  27.06508902 -14.28457843]
 [  4.70958226 -14.28457843  25.54450549]]","[[12.         0.         0.       ]
 [ 0.        42.2471711  0.       ]
 [ 0.         0.        12.       ]]",[0.60331446 0.17520338 0.26392256],[ 0.09910757 -0.15147911  0.14045284],[ 0.0243431  -0.1872067   0.14763105],"[[0.8017067 ]
 [0.52869941]
 [0.27882484]]",[0.29887907]
1386,"[[ 13.55342124  -4.88433524   4.53114362]
 [ -4.88433524  27.35754126 -14.24702065]
 [  4.53114362 -14.24702065  25.21680301]]","[[12.          0.          0.        ]
 [ 0.         42.12776551  0.        ]
 [ 0.          0.         12.        ]]",[0.60410339 0.17394897 0.26503058],[ 0.10024085 -0.15839926  0.13966427],[ 0.02220093 -0.1889456   0.14529543],"[[0.80486136]
 [0.52048396]
 [0.28512215]]",[0.30877598]
1387,"[[ 13.44630869  -4.77509015   4.30978982]
 [ -4.77509015  27.76529698 -14.22907512]
 [  4.30978982 -14.22907512  24.84254771]]","[[12.          0.          0.        ]
 [ 0.         42.05415338  0.        ]
 [ 0.          0.         12.        ]]",[0.60505498 0.17231727 0.26641918],[ 0.09519461 -0.16609909  0.1388341 ],[ 0.01981282 -0.19120837  0.14279843],"[[0.809026  ]
 [0.50951944]
 [0.29303051]]",[0.31716362]
1388,"[[ 13.30400447  -4.59867307   4.10814412]
 [ -4.59867307  28.21757794 -14.48768946]
 [  4.10814412 -14.48768946  24.94232385]]","[[12.          0.          0.        ]
 [ 0.         42.46390625  0.        ]
 [ 0.          0.         12.        ]]",[0.60598024 0.17083617 0.26780166],[ 0.09172238 -0.1388685   0.13704584],[ 0.01908601 -0.19165238  0.14363371],"[[0.81280831]
 [0.49899545]
 [0.30057642]]",[0.32649192]
1389,"[[ 13.22227351  -4.49617965   3.92980681]
 [ -4.49617965  28.53936798 -14.45594394]
 [  3.92980681 -14.45594394  24.63496377]]","[[12.          0.          0.        ]
 [ 0.         42.39660526  0.        ]
 [ 0.          0.         12.        ]]",[0.60678609 0.1696286  0.26899015],[ 0.08853893 -0.13784509  0.12943658],[ 0.01707729 -0.19330225  0.14146007],"[[0.81573653]
 [0.49016856]
 [0.30709722]]",[0.33557931]
1390,"[[ 13.17434399  -4.44462107   3.71779938]
 [ -4.44462107  28.82186536 -14.07101295]
 [  3.71779938 -14.07101295  23.77000298]]","[[12.          0.          0.        ]
 [ 0.         41.76621232  0.        ]
 [ 0.          0.         12.        ]]",[0.60776216 0.16800221 0.27038883],[ 0.08437785 -0.15041799  0.1252397 ],[ 0.01286577 -0.19701823  0.13514867],"[[0.81919779]
 [0.4795565 ]
 [0.31454815]]",[0.34709111]
1391,"[[ 13.06515155  -4.28264857   3.5077291 ]
 [ -4.28264857  29.21921989 -14.10350572]
 [  3.5077291  -14.10350572  23.55156128]]","[[12.          0.          0.        ]
 [ 0.         41.83593272  0.        ]
 [ 0.          0.         12.        ]]",[0.60864402 0.16635847 0.27166864],[ 0.08993431 -0.16501075  0.13172684],[ 0.01084288 -0.19847365  0.13362659],"[[0.8228044 ]
 [0.46833812]
 [0.3219508 ]]",[0.35607267]
1392,"[[ 12.95389836  -4.10870119   3.23490206]
 [ -4.10870119  29.6973001  -13.93360821]
 [  3.23490206 -13.93360821  22.97034218]]","[[12.          0.          0.        ]
 [ 0.         41.62154063  0.        ]
 [ 0.          0.         12.        ]]",[0.60973746 0.16430119 0.27331851],[ 0.08109135 -0.15597364  0.1267662 ],[ 0.00721324 -0.20142602  0.12932415],"[[0.82679781]
 [0.45372285]
 [0.332477  ]]",[0.36808588]
1393,"[[ 12.86873171  -3.96144151   3.0364651 ]
 [ -3.96144151  30.06428686 -13.84636794]
 [  3.0364651  -13.84636794  22.61331159]]","[[12.          0.          0.        ]
 [ 0.         41.54633016  0.        ]
 [ 0.          0.         12.        ]]",[0.610642   0.16254593 0.27470387],[ 0.08196324 -0.16228406  0.12620259],[ 0.00477496 -0.20335948  0.12670272],"[[0.82986364]
 [0.44250407]
 [0.33987716]]",[0.3788125]
1394,"[[ 12.80441196  -3.84489569   2.87656928]
 [ -3.84489569  30.37767656 -13.74930922]
 [  2.87656928 -13.74930922  22.28658347]]","[[12.        0.        0.      ]
 [ 0.       41.468672  0.      ]
 [ 0.        0.       12.      ]]",[0.61139957 0.16106639 0.27585473],[ 0.08545357 -0.16581056  0.12712001],[ 0.00273925 -0.20498847  0.1242456 ],"[[0.83257073]
 [0.43281287]
 [0.34568627]]",[0.38926206]
1395,"[[ 12.71728199  -3.66963752   2.65721532]
 [ -3.66963752  30.77398248 -13.59439825]
 [  2.65721532 -13.59439825  21.84381785]]","[[12.          0.          0.        ]
 [ 0.         41.33508232  0.        ]
 [ 0.          0.         12.        ]]",[0.61249934 0.15906403 0.27743979],[ 0.08532847 -0.15043743  0.11889134],[-0.00027431 -0.20693853  0.12070241],"[[0.83619915]
 [0.41936201]
 [0.35342111]]",[0.40593678]
1396,"[[ 12.63845037  -3.49552515   2.45395749]
 [ -3.49552515  31.13805142 -13.4354532 ]
 [  2.45395749 -13.4354532   21.43206802]]","[[12.          0.          0.        ]
 [ 0.         41.20856982  0.        ]
 [ 0.          0.         12.        ]]",[0.61357295 0.15714851 0.27895188],[ 0.08081204 -0.15322539  0.11411715],[-0.0031503  -0.20871558  0.11733288],"[[0.83936545]
 [0.40658131]
 [0.36077317]]",[0.42254373]
1397,"[[ 12.54790651  -3.27391863   2.27318465]
 [ -3.27391863  31.5627229  -13.58301366]
 [  2.27318465 -13.58301366  21.4311135 ]]","[[12.          0.          0.        ]
 [ 0.         41.54174291  0.        ]
 [ 0.          0.         12.        ]]",[0.61441299 0.15549612 0.28013269],[ 0.08465166 -0.16781006  0.11831837],[-0.00407331 -0.20906826  0.11751549],"[[0.84148484]
 [0.39601302]
 [0.36752817]]",[0.43258344]
1398,"[[ 12.4490732   -2.9969076    2.08852536]
 [ -2.9969076   31.99998026 -13.93785578]
 [  2.08852536 -13.93785578  21.71320077]]","[[12.          0.          0.        ]
 [ 0.         42.16225423  0.        ]
 [ 0.          0.         12.        ]]",[0.61539986 0.15359309 0.28142803],[ 0.08829438 -0.16722756  0.1167565 ],[-0.00402486 -0.20803129  0.12012756],"[[0.84580889]
 [0.38448031]
 [0.36984078]]",[0.44973381]
1399,"[[ 12.35660121  -2.70304125   1.83876887]
 [ -2.70304125  32.48908342 -13.93788896]
 [  1.83876887 -13.93788896  21.4813782 ]]","[[12.          0.          0.        ]
 [ 0.         42.32706283  0.        ]
 [ 0.          0.         12.        ]]",[0.61656836 0.15135887 0.28289937],[ 0.09000468 -0.17213241  0.11482049],[-0.00641353 -0.20918713  0.11844259],"[[0.84877898]
 [0.36935453]
 [0.37835365]]",[0.46340002]
1400,"[[ 12.35834104  -2.71265215   1.75535657]
 [ -2.71265215  32.53485613 -13.2881006 ]
 [  1.75535657 -13.2881006   20.59872679]]","[[12.          0.          0.        ]
 [ 0.         41.49192397  0.        ]
 [ 0.          0.         12.        ]]",[0.61726862 0.149961   0.28381628],[ 0.08650544 -0.17509216  0.11618559],[-0.01090641 -0.21293189  0.11101896],"[[0.85066953]
 [0.36017016]
 [0.38293448]]",[0.47318281]
1401,"[[ 12.31560382  -2.5638048    1.56311038]
 [ -2.5638048   32.82704532 -12.69791314]
 [  1.56311038 -12.69791314  19.74171255]]","[[12.          0.          0.        ]
 [ 0.         40.88436169  0.        ]
 [ 0.          0.         12.        ]]",[0.61845219 0.14733394 0.2854623 ],[ 0.07509734 -0.17048283  0.10720761],[-0.01596713 -0.21671836  0.10357031],"[[0.85399004]
 [0.3434206 ]
 [0.39084947]]",[0.49148743]
1402,"[[ 12.26682486  -2.37547234   1.40667024]
 [ -2.37547234  33.14821254 -12.52321941]
 [  1.40667024 -12.52321941  19.41580519]]","[[12.          0.          0.        ]
 [ 0.         40.83084258  0.        ]
 [ 0.          0.         12.        ]]",[0.6192523  0.1454144  0.28666378],[ 0.06140887 -0.15385387  0.09802372],[-0.01837485 -0.21809009  0.10072564],"[[0.85637843]
 [0.33091195]
 [0.39637516]]",[0.50590396]
1403,"[[ 12.21985453  -2.1729106    1.24899818]
 [ -2.1729106   33.47574825 -12.34435068]
 [  1.24899818 -12.34435068  19.09558484]]","[[12.          0.          0.        ]
 [ 0.         40.79118762  0.        ]
 [ 0.          0.         12.        ]]",[0.62004027 0.14336249 0.28793262],[ 0.06099025 -0.16243944  0.0992023 ],[-0.02082207 -0.21947193  0.09790423],"[[0.85862601]
 [0.31797986]
 [0.40205744]]",[0.52004977]
1404,"[[ 12.18662149  -2.01513259   1.12955805]
 [ -2.01513259  33.75933448 -12.19693012]
 [  1.12955805 -12.19693012  18.83684074]]","[[12.          0.          0.        ]
 [ 0.         40.78279671  0.        ]
 [ 0.          0.         12.        ]]",[0.6206586  0.14156291 0.28887795],[ 0.06013029 -0.17620062  0.0919813 ],[-0.02264443 -0.22072628  0.09573436],"[[0.86090401]
 [0.30709863]
 [0.40562879]]",[0.53022951]
1405,"[[ 12.11420351  -1.599113     0.88809175]
 [ -1.599113    34.39127705 -12.43533659]
 [  0.88809175 -12.43533659  18.90615349]]","[[12.          0.          0.        ]
 [ 0.         41.41163405  0.        ]
 [ 0.          0.         12.        ]]",[0.62152759 0.13895297 0.29008327],[ 0.06195002 -0.18830357  0.08289805],[-0.02341582 -0.22045088  0.09702458],"[[0.86346648]
 [0.29062418]
 [0.41226596]]",[0.54009119]
1406,"[[ 12.07505361  -1.3083893    0.72130951]
 [ -1.3083893   34.80879851 -12.57439448]
 [  0.72130951 -12.57439448  18.93221068]]","[[12.          0.          0.        ]
 [ 0.         41.81606279  0.        ]
 [ 0.          0.         12.        ]]",[0.62216162 0.13707213 0.29097485],[ 0.06298901 -0.18424787  0.09126094],[-0.02403622 -0.22043098  0.09777287],"[[0.86514601]
 [0.27927805]
 [0.41656471]]",[0.54698916]
1407,"[[ 12.04533485  -1.02553825   0.53368761]
 [ -1.02553825  35.1991225  -12.07276687]
 [  0.53368761 -12.07276687  18.28263849]]","[[12.          0.          0.        ]
 [ 0.         41.52709583  0.        ]
 [ 0.          0.         12.        ]]",[0.62323227 0.13384836 0.29258339],[ 0.06164043 -0.1828253   0.09056697],[-0.02856265 -0.2235093   0.09181695],"[[0.86725166]
 [0.25946288]
 [0.42491596]]",[0.56248969]
1408,"[[ 12.04253981  -0.99413074   0.49011626]
 [ -0.99413074  35.23226198 -11.45373435]
 [  0.49011626 -11.45373435  17.64680403]]","[[12.          0.          0.        ]
 [ 0.         40.92160581  0.        ]
 [ 0.          0.         12.        ]]",[0.62368224 0.13241589 0.29323914],[ 0.05510417 -0.1775594   0.0826584 ],[-0.03248723 -0.22658675  0.08516081],"[[0.86776153]
 [0.24913812]
 [0.43002339]]",[0.57071047]
1409,"[[ 12.00502068  -0.34660091   0.15853003]
 [ -0.34660091  35.92745913 -10.94405922]
 [  0.15853003 -10.94405922  17.00564776]]","[[12.          0.          0.        ]
 [ 0.         40.93812757  0.        ]
 [ 0.          0.         12.        ]]",[0.6243356 0.1303044 0.2941899],[ 0.05519037 -0.17193731  0.08270946],[-0.0376889  -0.22765671  0.07697761],"[[0.85567013]
 [0.22545824]
 [0.4658296 ]]",[0.59407094]
1410,"[[ 12.00311607  -0.27328614   0.12080909]
 [ -0.27328614  35.96777779 -10.59521473]
 [  0.12080909 -10.59521473  16.68372897]]","[[12.          0.          0.        ]
 [ 0.         40.65462283  0.        ]
 [ 0.          0.         12.        ]]",[0.62515267 0.12769177 0.29537207],[ 0.05805214 -0.19278425  0.0832612 ],[-0.03995023 -0.22719729  0.07284667],"[[0.8594105 ]
 [0.21488731]
 [0.46393645]]",[0.63646197]
1411,"[[ 12.0017182   -0.2031784    0.08803291]
 [ -0.2031784   36.0259357  -10.4099305 ]
 [  0.08803291 -10.4099305   16.51040302]]","[[12.          0.          0.        ]
 [ 0.         40.53805693  0.        ]
 [ 0.          0.         12.        ]]",[0.62562106 0.12611086 0.29597242],[ 0.05891816 -0.19692578  0.07392061],[-0.04126013 -0.22709501  0.07068615],"[[0.86124328]
 [0.20815446]
 [0.4636073 ]]",[0.65747025]
1412,"[[ 1.20001488e+01 -6.00013611e-02  2.55188800e-02]
 [-6.00013611e-02  3.61881945e+01 -1.02873605e+01]
 [ 2.55188800e-02 -1.02873605e+01  1.63752660e+01]]","[[12.          0.          0.        ]
 [ 0.         40.56360934  0.        ]
 [ 0.          0.         12.        ]]",[0.6260298  0.12475405 0.29644571],[ 0.05903571 -0.19544416  0.06902708],[-0.04251714 -0.22768795  0.06933667],"[[0.86211865]
 [0.20012345]
 [0.46551266]]",[0.66484767]
1413,"[[ 12.00042566   0.10182222  -0.04240345]
 [  0.10182222  36.35711427 -10.14342151]
 [ -0.04240345 -10.14342151  16.22418678]]","[[12.         0.         0.       ]
 [ 0.        40.5817267  0.       ]
 [ 0.         0.        12.       ]]",[0.62650692 0.12324294 0.29699379],[ 0.05750445 -0.18730986  0.06761521],[-0.04396726 -0.22826394  0.06774464],"[[0.86288665]
 [0.19121761]
 [0.46782737]]",[0.6744799]
1414,"[[ 12.02221333   0.7488818   -0.32295096]
 [  0.7488818   37.24717796 -10.88770004]
 [ -0.32295096 -10.88770004  16.69525792]]","[[12.          0.          0.        ]
 [ 0.         41.96464921  0.        ]
 [ 0.          0.         12.        ]]",[0.62716481 0.12119391 0.29780809],[ 0.05977219 -0.1830376   0.07510583],[-0.04119657 -0.22444019  0.07469144],"[[0.86333585]
 [0.17801952]
 [0.47218668]]",[0.68299902]
1415,"[[ 12.38701697   2.97005009  -1.98926009]
 [  2.97005009  34.7927928  -15.26600285]
 [ -1.98926009 -15.26600285  22.2247603 ]]","[[12.          0.          0.        ]
 [ 0.         45.40457006  0.        ]
 [ 0.          0.         12.        ]]",[0.62769764 0.11948978 0.29844962],[ 0.05841573 -0.18662707  0.06865009],[-0.01047481 -0.19661316  0.14108412],"[[0.88927069]
 [0.1688302 ]
 [0.42508116]]",[0.69449733]
1416,"[[ 12.48902745   3.54358928  -2.05280197]
 [  3.54358928  37.67754654 -14.87500773]
 [ -2.05280197 -14.87500773  20.61709489]]","[[12.          0.          0.        ]
 [ 0.         46.78366887  0.        ]
 [ 0.          0.         12.        ]]",[0.6284091  0.11691149 0.29926455],[ 0.04847858 -0.18611538  0.0564288 ],[-0.02136539 -0.20602617  0.12360738],"[[0.88576615]
 [0.13500674]
 [0.44406251]]",[0.6732246]
1417,"[[ 12.20409568   2.34859091  -1.03696937]
 [  2.34859091  39.02594838 -11.93272128]
 [ -1.03696937 -11.93272128  17.26863425]]","[[12.          0.          0.        ]
 [ 0.         44.49867831  0.        ]
 [ 0.          0.         12.        ]]",[0.62884724 0.11507159 0.29984518],[ 0.04326651 -0.18704591  0.06025692],[-0.04036618 -0.22480554  0.08735783],"[[0.88629729]
 [0.12042471]
 [0.44718564]]",[0.66949204]
1418,"[[12.08041927  1.44895808 -0.5205833 ]
 [ 1.44895808 38.10667308 -9.37963514]
 [-0.5205833  -9.37963514 15.36992596]]","[[12.          0.          0.        ]
 [ 0.         41.55701831  0.        ]
 [ 0.          0.         12.        ]]",[0.62915421 0.11368992 0.30030495],[ 0.04410271 -0.19743106  0.06641327],[-0.052235   -0.23635693  0.06250526],"[[0.88070185]
 [0.11610885]
 [0.45921997]]",[0.65506547]
1419,"[[12.10696911  1.67715974 -0.58534507]
 [ 1.67715974 38.29604783 -9.17757659]
 [-0.58534507 -9.17757659 15.20306354]]","[[12.          0.          0.        ]
 [ 0.         41.60608048  0.        ]
 [ 0.          0.         12.        ]]",[0.62953343 0.11174879 0.30087467],[ 0.03967365 -0.21901635  0.06138072],[-0.05390422 -0.23652089  0.06043347],"[[0.88094502]
 [0.10486511]
 [0.46145334]]",[0.66461144]
