,D,eigen_values_obs,pos,vel,des_vel,normals,dists
338,"[[18.68389479 13.98160663  0.67855656]
 [13.98160663 41.24721738  1.41942852]
 [ 0.67855656  1.41942852 12.06888783]]",,[ 0.49412687 -0.07768334  0.21713935],[-0.05940364 -0.23419628  0.09274143],[-0.10772179 -0.22533624 -0.01093604],"[[-0.02628577]
 [-0.0359181 ]
 [ 0.99900898]]",[-0.81859364]
339,"[[18.63933784 13.94714282  0.64231035]
 [13.94714282 41.29852304  1.34929031]
 [ 0.64231035  1.34929031 12.06213912]]",,[ 0.49363827 -0.079983    0.21815072],[-0.0476295  -0.2298564   0.10169106],[-0.10736214 -0.22553379 -0.01038655],"[[-0.02526561]
 [-0.03398454]
 [ 0.99910295]]",[-0.81695487]
340,"[[18.48032758 13.82229329  0.49127946]
 [13.82229329 41.48242808  1.04788049]
 [ 0.49127946  1.04788049 12.03724434]]",,[ 0.493243   -0.08233144  0.21921189],[-0.03734686 -0.23590125  0.10598967],[-0.1060687  -0.22624052 -0.00804116],"[[-0.02643164]
 [-0.02312863]
 [ 0.99938303]]",[-0.81596884]
341,"[[16.41333581 11.79878802 -0.43721556]
 [11.79878802 43.5433506  -1.16886952]
 [-0.43721556 -1.16886952 12.0433136 ]]",,[ 0.49294663 -0.08418794  0.22003824],[-0.03863196 -0.23037715  0.09939206],[-0.08753309 -0.23401445  0.00867163],"[[-0.02133183]
 [-0.0222817 ]
 [ 0.99952413]]",[-0.81471678]
342,"[[15.35325184 10.42922079 -0.83911987]
 [10.42922079 44.43676627 -2.60981482]
 [-0.83911987 -2.60981482 12.20998189]]",,[ 0.4925565  -0.08626443  0.2208712 ],[-0.04629181 -0.23099285  0.08858683],[-0.07629953 -0.23730535  0.01909324],"[[-0.01592611]
 [-0.01546636]
 [ 0.99975354]]",[-0.81376656]
343,"[[19.7348789  14.55867813  2.58305632]
 [14.55867813 39.40251161  4.86185836]
 [ 2.58305632  4.86185836 12.86260949]]",,[ 0.49198301 -0.08892275  0.22179465],[-0.05210941 -0.24590932  0.08221633],[-0.11588188 -0.2181142  -0.03869866],"[[-0.01914728]
 [-0.2199292 ]
 [ 0.97532791]]",[-0.81237442]
344,"[[24.59677321 14.56911642  9.08548221]
 [14.56911642 28.8502798  10.50804407]
 [ 9.08548221 10.50804407 18.55294699]]",,[ 0.49152101 -0.09139746  0.22265667],[-0.04301874 -0.24295905  0.08698731],[-0.14788305 -0.17103788 -0.10666135],"[[-0.01169779]
 [-0.52181415]
 [ 0.85297899]]",[-0.80955108]
345,"[[25.86538724 11.61868614 13.1114877 ]
 [11.61868614 21.736033   10.98694597]
 [13.1114877  10.98694597 24.39857977]]",,[ 0.49123604 -0.0932805   0.22337798],[-0.03442539 -0.23297568  0.08998286],[-0.15515106 -0.1300109  -0.14671507],"[[-0.01144713]
 [-0.74233949]
 [ 0.66992615]]",[-0.80786773]
346,"[[26.00875702 10.49127489 14.07135852]
 [10.49127489 19.85700321 10.53815768]
 [14.07135852 10.53815768 26.13423977]]",,[ 0.49084618 -0.09572763  0.22429722],[-0.04328808 -0.22367538  0.07606108],[-0.15595114 -0.11679311 -0.15664805],"[[-0.01115419]
 [-0.79629606]
 [ 0.60480424]]",[-0.80526991]
347,"[[26.00915928 10.52366919 14.04726226]
 [10.52366919 19.90537184 10.55229212]
 [14.04726226 10.55229212 26.08546888]]",,[ 0.49022741 -0.09793616  0.224861  ],[-0.0679122  -0.22014631  0.05118259],[-0.15595338 -0.11715205 -0.15637755],"[[-0.00668163]
 [-0.79709524]
 [ 0.60381664]]",[-0.80311141]
348,"[[26.00996742  9.49876609 14.75984698]
 [ 9.49876609 18.44016896 10.00718487]
 [14.75984698 10.00718487 27.54986362]]",,[ 0.48935176 -0.1001811   0.22520951],[-0.09226017 -0.22764035  0.03278833],[-0.15595788 -0.10573953 -0.16430548],"[[-0.00211769]
 [-0.83999378]
 [ 0.54259189]]",[-0.80086148]
349,"[[25.72619767  8.1129942  15.48915552]
 [ 8.1129942  16.79525915  9.1550065 ]
 [15.48915552  9.1550065  29.47854318]]",,[ 0.48847068 -0.10212279  0.22545783],[-0.09949575 -0.21742686  0.02606651],[-0.15437035 -0.091242   -0.17419728],"[[-0.00913027]
 [-0.89171461]
 [ 0.45250602]]",[-0.79969858]
350,"[[25.85599898  8.89833783 15.08797002]
 [ 8.89833783 17.71452237  9.689511  ]
 [15.08797002  9.689511   28.42947865]]",,[ 0.48741183 -0.10422773  0.22568716],[-0.1122315  -0.21234208  0.01760758],[-0.15509853 -0.09960445 -0.16888872],"[[-0.00828499]
 [-0.89935168]
 [ 0.43714747]]",[-0.79821511]
351,"[[25.72469952  8.26896353 15.40603933]
 [ 8.26896353 16.98194935  9.2819502 ]
 [15.40603933  9.2819502  29.29335112]]",,[ 0.48616325 -0.10639723  0.22575755],[-0.13073755 -0.2168951   0.00075559],[-0.15436192 -0.09300117 -0.17327198],"[[-0.00416474]
 [-0.87954689]
 [ 0.47579399]]",[-0.79642213]
352,"[[25.61691233  7.18076312 15.91305073]
 [ 7.18076312 15.78671448  8.39161222]
 [15.91305073  8.39161222 30.5963732 ]]",,[ 0.48472012 -0.10860919  0.22561276],[-0.1486679  -0.22085491 -0.01973779],[-0.15375459 -0.08108118 -0.1796813 ],"[[-0.0047301 ]
 [-0.90996079]
 [ 0.41466733]]",[-0.79451954]
353,"[[25.44354396  6.21283757 16.26773978]
 [ 6.21283757 14.87121839  7.51801945]
 [16.26773978  7.51801945 31.68523764]]",,[ 0.48314253 -0.1110182   0.22536346],[-0.13905496 -0.21920186 -0.02125114],[-0.15277266 -0.07060279 -0.18486687],"[[-0.00588969]
 [-0.93254123]
 [ 0.36101546]]",[-0.79257005]
354,"[[25.54700555  6.19013597 16.30500098]
 [ 6.19013597 14.82850577  7.45036774]
 [16.30500098  7.45036774 31.62448868]]",,[ 0.48201306 -0.11300685  0.22522093],[-0.12406642 -0.22408485 -0.01603654],[-0.1533594  -0.07007568 -0.1845814 ],"[[-0.00531869]
 [-0.94280036]
 [ 0.33331547]]",[-0.79094819]
355,"[[25.91891069  6.73038089 16.18785604]
 [ 6.73038089 15.25442328  7.82751175]
 [16.18785604  7.82751175 30.82666603]]",,[ 0.4808928  -0.11533621  0.22510091],[-0.10775247 -0.23323699 -0.01115628],[-0.15545023 -0.07516675 -0.18079044],"[[-0.00521664]
 [-0.94927866]
 [ 0.31439277]]",[-0.78892913]
356,"[[25.66134876  6.02634069 16.3969303 ]
 [ 6.02634069 14.65835992  7.23306973]
 [16.3969303   7.23306973 31.68029131]]",,[ 0.47983705 -0.11767602  0.22491287],[-0.10565961 -0.23536108 -0.02073098],[-0.15400526 -0.06793532 -0.18484364],"[[-0.0065066 ]
 [-0.95470831]
 [ 0.2974722 ]]",[-0.78693558]
357,"[[25.30096814  4.88249216 16.67574196]
 [ 4.88249216 13.79225523  6.12129722]
 [16.67574196  6.12129722 32.90677664]]",,[ 0.47873769 -0.12010412  0.22459124],[-0.10931844 -0.24816834 -0.03252197],[-0.15196038 -0.05578131 -0.19051637],"[[-0.00591065]
 [-0.96552874]
 [ 0.26022935]]",[-0.78412459]
358,"[[25.73616558  4.94526494 16.77391042]
 [ 4.94526494 13.7803837   6.03890734]
 [16.77391042  6.03890734 32.48345072]]",,[ 0.47749223 -0.12293293  0.22416337],[-0.11280199 -0.25257117 -0.03917086],[-0.15442639 -0.05559626 -0.18857769],"[[-0.00783577]
 [-0.98320586]
 [ 0.18233167]]",[-0.78109193]
359,"[[27.96031395  7.76034977 16.112624  ]
 [ 7.76034977 15.7732985   7.83440717]
 [16.112624    7.83440717 28.26638756]]",,[ 0.47650372 -0.12514149  0.22381946],[-0.10743149 -0.24258759 -0.03609832],[-0.16645984 -0.08093742 -0.16804837],"[[-0.01118491]
 [-0.99237142]
 [ 0.12277565]]",[-0.77854461]
360,"[[24.07749869  2.44869976 16.8204592 ]
 [ 2.44869976 12.49647122  3.41032986]
 [16.8204592   3.41032986 35.42603008]]",,[ 0.47543838 -0.12748079  0.22343466],[-0.10854063 -0.23005527 -0.04155832],[-0.1448029  -0.02935863 -0.20166852],"[[-0.00893839]
 [-0.98859452]
 [ 0.15033624]]",[-0.77670373]
361,"[[24.12292113  1.77324582 16.92086118]
 [ 1.77324582 12.25937649  2.47505086]
 [16.92086118  2.47505086 35.61770238]]",,[ 0.47429772 -0.12988458  0.2229718 ],[-0.11730887 -0.23990854 -0.0488991 ],[-0.14507494 -0.02122042 -0.20249187],"[[-0.02368376]
 [-0.99237414]
 [ 0.12096545]]",[-0.77291133]
362,"[[24.03925465  1.31289073 16.93357118]
 [ 1.31289073 12.14317183  1.84662002]
 [16.93357118  1.84662002 35.81757352]]",,[ 0.47303429 -0.13229123  0.22237591],[-0.12698159 -0.23604792 -0.06083504],[-0.14457345 -0.01576586 -0.20334688],"[[-0.01296094]
 [-0.99617189]
 [ 0.08644987]]",[-0.76889832]
363,"[[23.88418023  1.03968862 16.89721267]
 [ 1.03968862 12.09095726  1.47825423]
 [16.89721267  1.47825423 36.02486251]]",,[ 0.47183107 -0.1343317   0.22175152],[-0.13379991 -0.22898438 -0.06831142],[-0.14363933 -0.0125663  -0.20422985],"[[-0.01223895]
 [-0.99747313]
 [ 0.06998263]]",[-0.76685626]
364,"[[23.95285543  1.02216736 16.92297895]
 [ 1.02216736 12.08741226  1.44719535]
 [16.92297895  1.44719535 35.9597323 ]]",,[ 0.47032915 -0.13683056  0.22097917],[-0.13899108 -0.2274865  -0.07144252],[-0.14405376 -0.01231899 -0.20395283],"[[-0.01331204]
 [-0.99800606]
 [ 0.06169846]]",[-0.76412129]
365,"[[24.37105589  1.38949357 17.04066595]
 [ 1.38949357 12.15606529  1.91397533]
 [17.04066595  1.91397533 35.47287882]]",,[ 0.46897607 -0.13902345  0.22026641],[-0.13625903 -0.21732266 -0.07230629],[-0.14655213 -0.01646046 -0.20187007],"[[-0.01181893]
 [-0.99866869]
 [ 0.05021124]]",[-0.76155413]
366,"[[24.51441007  1.4100764  17.08566615]
 [ 1.4100764  12.15888208  1.92514825]
 [17.08566615  1.92514825 35.32670785]]",,[ 0.46762744 -0.14104303  0.21950596],[-0.13487881 -0.19683934 -0.07713847],[-0.1473988  -0.01660834 -0.20124054],"[[-0.01312157]
 [-0.99928861]
 [ 0.03535681]]",[-0.75933315]
367,"[[24.3062305   1.05802334 17.0429333 ]
 [ 1.05802334 12.09096314  1.4652595 ]
 [17.0429333   1.4652595  35.60280636]]",,[ 0.46616611 -0.14300197  0.21862774],[-0.14708523 -0.19253635 -0.08842522],[-0.14616766 -0.01256671 -0.202428  ],"[[-0.01298816]
 [-0.99974018]
 [ 0.01873186]]",[-0.75712185]
368,"[[27.7924602   4.87911076 17.18490751]
 [ 4.87911076 13.50741059  5.30931002]
 [17.18490751  5.30931002 30.7001292 ]]",,[ 0.46461618 -0.14499534  0.21768455],[-0.15047808 -0.19114421 -0.09158722],[-0.1655822  -0.05115694 -0.18018186],"[[-0.0064501 ]
 [-0.99997017]
 [-0.00424895]]",[-0.75475973]
369,"[[27.88196809  4.93147579 17.18122485]
 [ 4.93147579 13.53126195  5.33490521]
 [17.18122485  5.33490521 30.58676996]]",,[ 0.46314225 -0.14687588  0.21678066],[-0.14524202 -0.18311197 -0.08965211],[-0.16605078 -0.05156007 -0.1796349 ],"[[-0.0146177 ]
 [-0.99988907]
 [-0.00285827]]",[-0.75343238]
370,"[[22.99726413 -0.2406722  16.58022217]
 [-0.2406722  12.00526705 -0.36285375]
 [16.58022217 -0.36285375 36.99746882]]",,[ 0.46177323 -0.148709    0.21594094],[-0.13556946 -0.18316719 -0.08335626],[-0.13817551  0.00302393 -0.20832279],"[[-0.00858076]
 [-0.99992426]
 [-0.00882311]]",[-0.75073711]
371,"[[22.84274578 -0.12590271 16.51538254]
 [-0.12590271 12.00146194 -0.19177167]
 [16.51538254 -0.19177167 37.15579227]]",,[ 0.46045128 -0.15063292  0.2151265 ],[-0.13223775 -0.19262834 -0.08183139],[-0.13720135  0.00159314 -0.20898146],"[[-0.00677235]
 [-0.99993243]
 [-0.00944858]]",[-0.74701552]
372,"[[ 2.28619111e+01 -1.98722872e-02  1.65241427e+01]
 [-1.98722872e-02  1.20000364e+01 -3.02315593e-02]
 [ 1.65241427e+01 -3.02315593e-02  3.71380526e+01]]",,[ 0.45903153 -0.15250439  0.21419671],[-0.14452942 -0.18518866 -0.09537755],[-0.13732256  0.00025124 -0.20890776],"[[-0.00533785]
 [-0.99998309]
 [ 0.00230616]]",[-0.74198356]
373,"[[22.82234233 -0.36670393 16.50293182]
 [-0.36670393 12.01242539 -0.55918486]
 [16.50293182 -0.55918486 37.16523229]]",,[ 0.45708611 -0.15476538  0.21285122],[-0.1493977  -0.16767735 -0.1039936 ],[-0.1370722   0.00464455 -0.20902067],"[[-0.01356318]
 [-0.99981927]
 [-0.01332201]]",[-0.7395071]
374,"[[22.97836857 -0.20740744 16.57267855]
 [-0.20740744 12.00391842 -0.31309723]
 [16.57267855 -0.31309723 37.01771301]]",,[ 0.45577515 -0.15630599  0.21196117],[-0.14508783 -0.17241997 -0.09803693],[-0.13805676  0.00260822 -0.20840712],"[[-0.00538215]
 [-0.99994547]
 [-0.008949  ]]",[-0.73323205]
375,"[[22.96437991 -0.20727905 16.56674637]
 [-0.20727905 12.00391856 -0.31319049]
 [16.56674637 -0.31319049 37.03170153]]",,[ 0.45376909 -0.15859815  0.2106076 ],[-0.14447964 -0.16018894 -0.09777343],[-0.13796877  0.00260827 -0.20846538],"[[-0.00538215]
 [-0.99994547]
 [-0.008949  ]]",[-0.72899198]
376,"[[22.83933715 -0.08633891 16.51415917]
 [-0.08633891 12.00068772 -0.13154075]
 [16.51415917 -0.13154075 37.15997513]]",,[ 0.45275035 -0.15965062  0.20989887],[-0.14607439 -0.14828699 -0.10216943],[-0.13717979  0.00109268 -0.20899883],"[[-6.74236444e-03]
 [-9.99976948e-01]
 [-8.02593720e-04]]",[-0.72569852]
377,"[[23.5970822   0.41631168 16.81753039]
 [ 0.41631168 12.01494474  0.60371516]
 [16.81753039  0.60371516 36.38797305]]",,[ 0.4516662  -0.16069586  0.20913143],[-0.15710358 -0.14840632 -0.11140553],[-0.1418937  -0.0050937  -0.20576742],"[[-0.00624057]
 [-0.99994533]
 [-0.00839019]]",[-0.72526235]
378,"[[23.59124719  0.47036893 16.81388238]
 [ 0.47036893 12.01908741  0.68230172]
 [16.81388238  0.68230172 36.38966539]]",,[ 0.45002609 -0.16223264  0.20796667],[-0.16151263 -0.15310731 -0.11485473],[-0.141858   -0.00575655 -0.20577456],"[[-0.00620019]
 [-0.99992665]
 [-0.01040434]]",[-0.72298764]
379,"[[25.57245624  2.17940192 17.31031668]
 [ 2.17940192 12.34995823  2.77961017]
 [17.31031668  2.77961017 34.07758553]]",,[ 0.44843986 -0.16372362  0.20682096],[-0.15615362 -0.14569249 -0.11304571],[-0.15350339 -0.02464886 -0.1957783 ],"[[-0.01054892]
 [-0.99985815]
 [-0.01312982]]",[-0.72172353]
380,"[[27.28199231  4.30260809 17.26557262]
 [ 4.30260809 13.21138893  4.86108034]
 [17.26557262  4.86108034 31.50661876]]",,[ 0.44703941 -0.16508529  0.20577096],[-0.13690716 -0.13193344 -0.1039924 ],[-0.16288412 -0.04585963 -0.18402624],"[[-0.00812302]
 [-0.99990299]
 [-0.01131452]]",[-0.71985848]
381,"[[26.44668495  3.2414601  17.34551494]
 [ 3.2414601  12.72729928  3.8918821 ]
 [17.34551494  3.8918821  32.82601577]]",,[ 0.44564961 -0.1665458   0.20468209],[-0.12740824 -0.13447939 -0.09982602],[-0.15836998 -0.0355341  -0.19014804],"[[-0.01261775]
 [-0.99988216]
 [-0.00874361]]",[-0.71783383]
382,"[[ 2.28738096e+01 -1.92536335e-02  1.65292783e+01]
 [-1.92536335e-02  1.20000341e+01 -2.92674487e-02]
 [ 1.65292783e+01 -2.92674487e-02  3.71261563e+01]]",,[ 0.44448957 -0.16779712  0.2037508 ],[-0.13124753 -0.140139   -0.10475951],[-0.13739775  0.00024328 -0.20885832],"[[-0.00473018]
 [-0.99991543]
 [-0.01211419]]",[-0.71501249]
383,"[[22.64916314 -0.23180529 16.42898243]
 [-0.23180529 12.00504581 -0.3576173 ]
 [16.42898243 -0.3576173  37.34579104]]",,[ 0.44314777 -0.16919234  0.20264903],[-0.13534317 -0.13808809 -0.11141369],[-0.13597106  0.00295975 -0.20976918],"[[-0.00675657]
 [-0.99992985]
 [-0.00972898]]",[-0.71123582]
384,"[[22.66742214 -0.41521769 16.43352963]
 [-0.41521769 12.01616189 -0.63965708]
 [16.43352963 -0.63965708 37.31641597]]",,[ 0.44178951 -0.17050206  0.20151456],[-0.13650984 -0.12943302 -0.11405149],[-0.13608758  0.00529706 -0.20964759],"[[-0.00548412]
 [-0.99974948]
 [-0.02170028]]",[-0.70864096]
385,"[[22.79659035 -0.36165817 16.49181896]
 [-0.36165817 12.01211462 -0.55243377]
 [16.49181896 -0.55243377 37.19129503]]",,[ 0.44043473 -0.17179741  0.20040204],[-0.13789077 -0.13115634 -0.11130632],[-0.13690902  0.0045861  -0.20912888],"[[-0.01109232]
 [-0.99983095]
 [-0.01466411]]",[-0.70299667]
386,"[[22.90006463 -0.30673021 16.5377397 ]
 [-0.30673021 12.00863146 -0.46537562]
 [16.5377397  -0.46537562 37.09130392]]",,[ 0.43913291 -0.17308344  0.19932842],[-0.12958292 -0.12725214 -0.10817998],[-0.13756352  0.00387107 -0.20871342],"[[-0.0117246 ]
 [-0.99987275]
 [-0.01081722]]",[-0.69858649]
387,"[[23.73512654  0.30647221 16.87179408]
 [ 0.30647221 12.00800377  0.44062039]
 [16.87179408  0.44062039 36.25686969]]",,[ 0.43782924 -0.17432784  0.19822252],[-0.13099824 -0.12339936 -0.1116241 ],[-0.14273571 -0.00372766 -0.2052136 ],"[[-0.01021839]
 [-0.9998595 ]
 [-0.01328753]]",[-0.69602292]
388,"[[23.73352883  0.31856391 16.87097674]
 [ 0.31856391 12.00864897  0.45804502]
 [16.87097674  0.45804502 36.25782219]]",,[ 0.43628127 -0.17560836  0.19687707],[-0.14726435 -0.1168337  -0.12584733],[-0.142726   -0.00387499 -0.20521763],"[[-0.01021839]
 [-0.9998595 ]
 [-0.01328753]]",[-0.69272653]
389,"[[24.66364161  1.17282083 17.15073673]
 [ 1.17282083 12.10861873  1.58838524]
 [17.15073673  1.58838524 35.22773966]]",,[ 0.43493897 -0.17659067  0.19572731],[-0.14966397 -0.10810963 -0.12663084],[-0.14827504 -0.01373223 -0.20081319],"[[-0.0103681 ]
 [-0.99985647]
 [-0.0133994 ]]",[-0.69093627]
390,"[[24.4847929   1.11387273 17.09800509]
 [ 1.11387273 12.0993779   1.52545595]
 [17.09800509  1.52545595 35.41582921]]",,[ 0.43346557 -0.17764034  0.19449724],[-0.14426803 -0.10627516 -0.11953907],[-0.14722428 -0.01313511 -0.2016246 ],"[[-0.01078314]
 [-0.99986441]
 [-0.01244556]]",[-0.68868025]
391,"[[23.0320195  -0.21724824 16.59518156]
 [-0.21724824 12.00427816 -0.32680091]
 [16.59518156 -0.32680091 36.96370233]]",,[ 0.43209676 -0.17868898  0.19335588],[-0.1343811  -0.09930292 -0.11432457],[-0.13839368  0.00272532 -0.20818204],"[[-0.00923527]
 [-0.99976369]
 [-0.01967933]]",[-0.68725353]
392,"[[23.51949114  0.23245931 16.79133609]
 [ 0.23245931 12.00469095  0.33884331]
 [16.79133609  0.33884331 36.47581792]]",,[ 0.43071732 -0.17966443  0.19217173],[-0.14112319 -0.09944865 -0.12015295],[-0.14141823 -0.00285377 -0.20613767],"[[-0.00936286]
 [-0.99979168]
 [-0.01813671]]",[-0.68462679]
393,"[[23.25889975  0.31313266 16.68710626]
 [ 0.31313266 12.00870885  0.46410201]
 [16.68710626  0.46410201 36.7323914 ]]",,[ 0.42921467 -0.18060704  0.19087703],[-0.1526895  -0.09439819 -0.12970444],[-0.13980952 -0.00388838 -0.2072153 ],"[[-0.00489815]
 [-0.99985907]
 [-0.01605734]]",[-0.68169111]
394,"[[22.35998464 -0.30712831 16.2952704 ]
 [-0.30712831 12.00910501 -0.48308362]
 [16.2952704  -0.48308362 37.63091034]]",,[ 0.42781838 -0.18148347  0.18970202],[-0.15536912 -0.09643469 -0.13058012],[-0.13411221  0.00397584 -0.21094575],"[[-0.00509477]
 [-0.99986054]
 [-0.01590427]]",[-0.67922546]
395,"[[24.72833162  1.97425683 17.09712907]
 [ 1.97425683 12.3062216   2.65188909]
 [17.09712907  2.65188909 34.96544678]]",,[ 0.42604117 -0.18261183  0.18821248],[-0.1443025  -0.09078504 -0.12222514],[-0.14865328 -0.02305721 -0.19967616],"[[-0.00451983]
 [-0.99993852]
 [-0.01012548]]",[-0.67558114]
396,"[[22.54112718 -0.21607399 16.38043126]
 [-0.21607399 12.00442912 -0.33576913]
 [16.38043126 -0.33576913 37.45444369]]",,[ 0.42481523 -0.18339335  0.18715088],[-0.13951144 -0.08355432 -0.12114282],[-0.13527959  0.00277299 -0.21021832],"[[-0.0058332 ]
 [-0.99993846]
 [-0.00943639]]",[-0.67181989]
397,"[[22.49484762 -0.21560445 16.3592849 ]
 [-0.21560445 12.00442934 -0.33608251]
 [16.3592849  -0.33608251 37.50072304]]",,[ 0.42349365 -0.18420392  0.1859729 ],[-0.13013256 -0.08131064 -0.11659239],[-0.1349823   0.00277305 -0.21040934],"[[-0.0058332 ]
 [-0.99993846]
 [-0.00943639]]",[-0.66929912]
398,"[[22.45188634 -0.23029763 16.33930669]
 [-0.23029763 12.00507439 -0.36002149]
 [16.33930669 -0.36002149 37.54303927]]",,[ 0.42211102 -0.18497496  0.18471943],[-0.14368759 -0.0766954  -0.12812413],[-0.13470574  0.00296812 -0.21058384],"[[-0.0061225 ]
 [-0.99992947]
 [-0.01017728]]",[-0.6645196]
399,"[[22.43175149 -0.22009983 16.33013076]
 [-0.22009983 12.00464389 -0.34454991]
 [16.33013076 -0.34454991 37.56360462]]",,[ 0.42056911 -0.1857174   0.18336326],[-0.152418   -0.07431069 -0.13277394],[-0.13457593  0.00283942 -0.2106686 ],"[[-0.00567392]
 [-0.99993536]
 [-0.00985275]]",[-0.65999862]
400,"[[22.35360155 -0.2215453  16.29366467]
 [-0.2215453  12.0047406  -0.34865016]
 [16.29366467 -0.34865016 37.64165784]]",,[ 0.4191623  -0.18636069  0.18217134],[-0.15544194 -0.06884773 -0.13135146],[-0.13407089  0.00286884 -0.21098997],"[[-0.00573183]
 [-0.99993403]
 [-0.0099539 ]]",[-0.65720413]
401,"[[28.69172292  6.93512917 16.55875583]
 [ 6.93512917 14.88142913  6.87988359]
 [16.55875583  6.87988359 28.42684796]]",,[ 0.41747337 -0.18717292  0.18073391],[-0.13821108 -0.0701951  -0.11670542],[-0.1587715  -0.06596688 -0.15750672],"[[-0.01172428]
 [-0.99991294]
 [-0.00605398]]",[-0.65626576]
402,"[[28.98885702 17.72634689  2.95875238]
 [17.72634689 30.49585137  3.08719245]
 [ 2.95875238  3.08719245 12.51529162]]",,[ 0.41609438 -0.18780626  0.17954209],[-0.1390613  -0.06464366 -0.11950607],[-0.14898463 -0.15545208 -0.02594693],"[[-0.01004237]
 [-0.99993463]
 [ 0.00546639]]",[-0.65727885]
403,"[[29.58101033  9.5232156  15.26868732]
 [ 9.5232156  17.15849963  8.27068516]
 [15.26868732  8.27068516 25.26049004]]",,[ 0.41462345 -0.18845762  0.17828153],[-0.14663165 -0.06643275 -0.12448004],[-0.15088408 -0.08173032 -0.13103922],"[[-0.00488615]
 [-0.99995631]
 [-0.00796849]]",[-0.66084784]
404,"[[21.3604475  -0.23243231 15.78936692]
 [-0.23243231 12.0057716  -0.3920709 ]
 [15.78936692 -0.3920709  38.6337809 ]]",,[ 0.41360026 -0.18898255  0.17742036],[-0.14765782 -0.07508155 -0.12363388],[-0.12747854  0.00316546 -0.21503303],"[[-0.00519976]
 [-0.99991877]
 [-0.01163703]]",[-0.65966036]
405,"[[21.42727505 -0.1716647  15.82652578]
 [-0.1716647  12.00312591 -0.28819099]
 [15.82652578 -0.28819099 38.56959904]]",,[ 0.41194512 -0.18992876  0.1760201 ],[-0.13490394 -0.07848948 -0.11393719],[-0.12793278  0.00232957 -0.21477378],"[[-0.00692056]
 [-0.99995345]
 [-0.00672382]]",[-0.65408776]
406,"[[21.64099545 -0.38234132 15.9367769 ]
 [-0.38234132 12.01516284 -0.63201859]
 [15.9367769  -0.63201859 38.34384171]]",,[ 0.41067056 -0.19067349  0.17491437],[-0.12418915 -0.07403543 -0.10811832],[-0.1293748   0.00513073 -0.21385938],"[[-0.00944314]
 [-0.99978843]
 [-0.0182734 ]]",[-0.65137127]
407,"[[21.86430751 -0.30621594 16.05355847]
 [-0.30621594 12.00950581 -0.49834775]
 [16.05355847 -0.49834775 38.12618668]]",,[ 0.4094406  -0.19138985  0.17383095],[-0.12446653 -0.06637249 -0.11056668],[-0.13086456  0.00406241 -0.21297409],"[[-0.00713011]
 [-0.99986666]
 [-0.01469092]]",[-0.64613761]
408,"[[21.6273188  -0.31417533 15.93108607]
 [-0.31417533 12.01025271 -0.51989077]
 [15.93108607 -0.51989077 38.36242849]]",,[ 0.40802013 -0.19206906  0.17256842],[-0.13780006 -0.05829985 -0.11977483],[-0.129283    0.00421899 -0.21393481],"[[-0.01195326]
 [-0.99985049]
 [-0.01249447]]",[-0.64169457]
409,"[[21.46208284 -0.30844138 15.84325833]
 [-0.30844138 12.01005445 -0.51645251]
 [15.84325833 -0.51645251 38.52786271]]",,[ 0.40669185 -0.19255891  0.1714489 ],[-0.1473276  -0.0556384  -0.12245399],[-0.12816874  0.004178   -0.21460503],"[[-0.01140726]
 [-0.99985488]
 [-0.01265271]]",[-0.63965162]
410,"[[22.03231432  0.31106438 16.13750984]
 [ 0.31106438 12.00964494  0.50036356]
 [16.13750984  0.50036356 37.95804074]]",,[ 0.40503006 -0.19315173  0.17010837],[-0.14570989 -0.05424283 -0.11609919],[-0.13197429 -0.00409203 -0.21228764],"[[-0.01059378]
 [-0.99985346]
 [-0.01344699]]",[-0.63786408]
