,D,eigen_values_obs,pos,vel,des_vel,normals,dists
58,"[[12.76019082  5.15758768 -0.46291574]
 [ 5.15758768 59.43164958  0.54532037]
 [-0.46291574  0.54532037 13.3741149 ]]","[[60.          0.          0.        ]
 [ 0.         13.56595531  0.        ]
 [ 0.          0.         12.        ]]",[0.44186113 0.39079051 0.17291182],[ 0.12126052 -0.13541563 -0.00025907],[-0.03289322 -0.14983827  0.04175872],"[[0.1084257 ]
 [0.99404858]
 [0.01054957]]",[3.23343142]
59,"[[12.76054694  5.15130524 -0.46282956]
 [ 5.15130524 59.43014793  0.66533218]
 [-0.46282956  0.66533218 13.43330274]]","[[60.          0.          0.        ]
 [ 0.         13.62399761  0.        ]
 [ 0.          0.         12.        ]]",[0.44332522 0.38913798 0.17291824],[ 0.12248606 -0.13890526  0.00144447],[-0.0328829  -0.14953906  0.04218891],"[[0.10826762]
 [0.99403512]
 [0.01312642]]",[3.19831049]
60,"[[12.76310617  5.16737991 -0.46788087]
 [ 5.16737991 59.4270943   0.64711652]
 [-0.46788087  0.64711652 13.45741807]]","[[60.          0.          0.        ]
 [ 0.         13.64761854  0.        ]
 [ 0.          0.         12.        ]]",[0.44443516 0.38787802 0.17293203],[ 0.12297514 -0.13951166  0.00237622],[-0.0328313  -0.14920156  0.04256152],"[[0.10861076]
 [0.99400286]
 [0.01272853]]",[3.16926149]
61,"[[12.76342934  5.16741074 -0.47304607]
 [ 5.16741074 59.42708792  0.64735123]
 [-0.47304607  0.64735123 13.48316302]]","[[60.          0.          0.        ]
 [ 0.         13.67368029  0.        ]
 [ 0.          0.         12.        ]]",[0.44543173 0.38674355 0.17294806],[ 0.12350884 -0.13898846  0.00371071],[-0.03278686 -0.14889876  0.04289253],"[[0.10861076]
 [0.99400286]
 [0.01272853]]",[3.14378076]
62,"[[12.76293772  5.16140855 -0.47872124]
 [ 5.16140855 59.42776102  0.67232599]
 [-0.47872124  0.67232599 13.52306194]]","[[60.          0.          0.        ]
 [ 0.         13.71376067  0.        ]
 [ 0.          0.         12.        ]]",[0.44679118 0.38519797 0.17297342],[ 0.12143771 -0.13839993  0.00365813],[-0.03273172 -0.14853492  0.04332912],"[[0.10847722]
 [0.99401047]
 [0.01326182]]",[3.10969967]
63,"[[12.7627909   5.16144097 -0.48483016]
 [ 5.16144097 59.42719343  0.69338477]
 [-0.48483016  0.69338477 13.57134975]]","[[60.          0.          0.        ]
 [ 0.         13.76133408  0.        ]
 [ 0.          0.         12.        ]]",[0.44842718 0.38335245 0.17301573],[ 0.1140513  -0.12896551  0.00123964],[-0.03263401 -0.14806143  0.04386912],"[[0.10847064]
 [0.99400508]
 [0.01371218]]",[3.06937372]
64,"[[12.76656507  5.20429503 -0.47559532]
 [ 5.20429503 59.41445339  0.80209775]
 [-0.47559532  0.80209775 13.63994769]]","[[60.          0.          0.        ]
 [ 0.         13.82096615  0.        ]
 [ 0.          0.         12.        ]]",[0.44982945 0.38176894 0.17305985],[ 0.11654897 -0.13103919  0.00489271],[-0.0324519  -0.1476682   0.04437306],"[[0.10934559]
 [0.99387382]
 [0.01607375]]",[3.0357327]
65,"[[12.76692988  5.21374298 -0.48289741]
 [ 5.21374298 59.41297522  0.78353113]
 [-0.48289741  0.78353113 13.68557948]]","[[60.          0.          0.        ]
 [ 0.         13.86548458  0.        ]
 [ 0.          0.         12.        ]]",[0.45141951 0.37994195 0.17310932],[ 0.12590512 -0.14299441  0.00448866],[-0.03230272 -0.14710397  0.04496963],"[[0.10954515]
 [0.99385827]
 [0.01567157]]",[2.99294137]
66,"[[12.7656596   5.21085962 -0.49135662]
 [ 5.21085962 59.41376716  0.77956315]
 [-0.49135662  0.77956315 13.73823876]]","[[60.          0.          0.        ]
 [ 0.         13.91766551  0.        ]
 [ 0.          0.         12.        ]]",[0.45316809 0.377891   0.17316604],[ 0.12051481 -0.14326523  0.00386677],[-0.03216216 -0.14654733  0.04560163],"[[0.10948057]
 [0.99386675]
 [0.01558496]]",[2.94597126]
67,"[[12.74388252  5.06014559 -0.52280772]
 [ 5.06014559 59.44908469  0.70387281]
 [-0.52280772  0.70387281 13.76050397]]","[[60.          0.          0.        ]
 [ 0.         13.95347118  0.        ]
 [ 0.          0.         12.        ]]",[0.45450793 0.37633675 0.17322373],[ 0.11845315 -0.13919846  0.00463697],[-0.03205749 -0.14605747  0.04607691],"[[0.10630778]
 [0.99423565]
 [0.01393261]]",[2.90990792]
68,"[[12.76961598  5.24431925 -0.49424764]
 [ 5.24431925 59.40428953  0.84126199]
 [-0.49424764  0.84126199 13.83578218]]","[[60.          0.          0.        ]
 [ 0.         14.00968769  0.        ]
 [ 0.          0.         12.        ]]",[0.45595068 0.37468781 0.17329176],[ 0.11978011 -0.13721067  0.0056796 ],[-0.03197702 -0.14579529  0.0465453 ],"[[0.11016792]
 [0.99376879]
 [0.0169302 ]]",[2.88147145]
69,"[[12.77152352  5.28034736 -0.49545938]
 [ 5.28034736 59.39711249  0.81521298]
 [-0.49545938  0.81521298 13.88964376]]","[[60.          0.          0.        ]
 [ 0.         14.05827978  0.        ]
 [ 0.          0.         12.        ]]",[0.45741563 0.3730235  0.17336872],[ 0.12527467 -0.14333528  0.00730568],[-0.03171485 -0.14518785  0.04721823],"[[0.11092743]
 [0.99369358]
 [0.01637619]]",[2.84313917]
70,"[[12.7621032   5.231387   -0.51997605]
 [ 5.231387   59.4122659   0.67897673]
 [-0.51997605  0.67897673 13.92391567]]","[[60.          0.          0.        ]
 [ 0.         14.09828476  0.        ]
 [ 0.          0.         12.        ]]",[0.4589201  0.37131778 0.17346122],[ 0.12490725 -0.14032997  0.00836679],[-0.03148025 -0.14436852  0.04797073],"[[0.10991695]
 [0.99385038]
 [0.01340494]]",[2.798623]
71,"[[12.75826444  5.21689321 -0.52834132]
 [ 5.21689321 59.41592719  0.66407932]
 [-0.52834132  0.66407932 13.97200945]]","[[60.          0.          0.        ]
 [ 0.         14.14620109  0.        ]
 [ 0.          0.         12.        ]]",[0.4603971  0.36967684 0.17356612],[ 0.12183066 -0.13542451  0.00755094],[-0.03131446 -0.14385702  0.04852666],"[[0.10960859]
 [0.99388874]
 [0.01308139]]",[2.75985264]
72,"[[12.75676316  5.21600913 -0.53298162]
 [ 5.21600913 59.41628931  0.65864525]
 [-0.53298162  0.65864525 14.0124051 ]]","[[60.          0.          0.        ]
 [ 0.         14.18545756  0.        ]
 [ 0.          0.         12.        ]]",[0.46178653 0.36816563 0.17367857],[ 0.11202838 -0.12114901  0.0100445 ],[-0.0311859  -0.14347296  0.048973  ],"[[0.10958697]
 [0.99389266]
 [0.01296469]]",[2.72584629]
73,"[[12.76816453  5.30930517 -0.52495521]
 [ 5.30930517 59.3949963   0.67208846]
 [-0.52495521  0.67208846 14.08730992]]","[[60.          0.          0.        ]
 [ 0.         14.25047076  0.        ]
 [ 0.          0.         12.        ]]",[0.46327595 0.36653911 0.17381841],[ 0.11445576 -0.12835192  0.00984248],[-0.03094203 -0.14280702  0.04970591],"[[0.11155044]
 [0.99367017]
 [0.0132703 ]]",[2.69001533]
74,"[[12.76484658  5.30572553 -0.53246103]
 [ 5.30572553 59.3966843   0.64016281]
 [-0.53246103  0.64016281 14.14409045]]","[[60.          0.          0.        ]
 [ 0.         14.30562133  0.        ]
 [ 0.          0.         12.        ]]",[0.46463541 0.36498696 0.17394208],[ 0.1242919  -0.14183653  0.01413181],[-0.0307131  -0.1422061   0.05037336],"[[0.11147496]
 [0.99368764]
 [0.01257779]]",[2.65242285]
75,"[[12.76116625  5.29959346 -0.53671414]
 [ 5.29959346 59.39822535  0.63554157]
 [-0.53671414  0.63554157 14.19919637]]","[[60.          0.          0.        ]
 [ 0.         14.35858798  0.        ]
 [ 0.          0.         12.        ]]",[0.46600642 0.36340466 0.17405871],[ 0.12358749 -0.14296982  0.01055167],[-0.03051158 -0.14174934  0.05094952],"[[0.11133906]
 [0.99370406]
 [0.01248413]]",[2.61576267]
76,"[[12.75839899  5.30171215 -0.53893239]
 [ 5.30171215 59.39785524  0.6326409 ]
 [-0.53893239  0.6326409  14.25627028]]","[[60.          0.          0.        ]
 [ 0.         14.41252451  0.        ]
 [ 0.          0.         12.        ]]",[0.46745901 0.36176408 0.17419514],[ 0.1189645  -0.1344401   0.01088961],[-0.03029288 -0.14129073  0.05153109],"[[0.11137672]
 [0.99370051]
 [0.0124308 ]]",[2.57935003]
77,"[[12.75063069  5.27280733 -0.54934178]
 [ 5.27280733 59.40521583  0.60042403]
 [-0.54934178  0.60042403 14.32026771]]","[[60.          0.          0.        ]
 [ 0.         14.47611423  0.        ]
 [ 0.          0.         12.        ]]",[0.46899309 0.36006837 0.17434171],[ 0.11677603 -0.13109791  0.01055889],[-0.03003507 -0.14064976  0.05223528],"[[0.11076451]
 [0.99377745]
 [0.01173037]]",[2.54046434]
78,"[[12.73225862  5.18120175 -0.56576102]
 [ 5.18120175 59.42608946  0.58416551]
 [-0.56576102  0.58416551 14.39176678]]","[[60.          0.          0.        ]
 [ 0.         14.55011487  0.        ]
 [ 0.          0.         12.        ]]",[0.47053384 0.35832448 0.17447898],[ 0.11847461 -0.13210846  0.01177786],[-0.02973255 -0.14001487  0.0529534 ],"[[0.10881959]
 [0.99399636]
 [0.01138155]]",[2.50173638]
79,"[[12.66492114  4.93871579 -0.56643779]
 [ 4.93871579 59.47754866  0.62926239]
 [-0.56643779  0.62926239 14.64941064]]","[[60.          0.          0.        ]
 [ 0.         14.79188043  0.        ]
 [ 0.          0.         12.        ]]",[0.47180105 0.35688577 0.17461935],[ 0.11193266 -0.1267639   0.01174798],[-0.02797976 -0.13809043  0.05507633],"[[0.10361577]
 [0.99453878]
 [0.01250555]]",[2.45346539]
80,"[[12.65964772  4.98222447 -0.54514308]
 [ 4.98222447 59.466574    0.69803114]
 [-0.54514308  0.69803114 14.80787165]]","[[60.          0.          0.        ]
 [ 0.         14.93409336  0.        ]
 [ 0.          0.         12.        ]]",[0.47314235 0.35536088 0.17476877],[ 0.11270993 -0.12667036  0.01367502],[-0.02729633 -0.13724966  0.0562953 ],"[[0.10449363]
 [0.99442561]
 [0.01409927]]",[2.41042976]
81,"[[12.63627806  4.84700952 -0.55724652]
 [ 4.84700952 59.49405863  0.72634081]
 [-0.55724652  0.72634081 14.82598612]]","[[60.          0.          0.        ]
 [ 0.         14.95632282  0.        ]
 [ 0.          0.         12.        ]]",[0.47451676 0.35378967 0.17490783],[ 0.11400754 -0.13203651  0.00952723],[-0.02716589 -0.13746582  0.05646605],"[[0.10162153]
 [0.99471392]
 [0.01474018]]",[2.36736914]
82,"[[12.63615825  4.85742405 -0.55535221]
 [ 4.85742405 59.49232147  0.71266726]
 [-0.55535221  0.71266726 14.84304493]]","[[60.          0.          0.        ]
 [ 0.         14.97152465  0.        ]
 [ 0.          0.         12.        ]]",[0.47593989 0.35214844 0.17504531],[ 0.11892244 -0.13576935  0.01313175],[-0.0270925  -0.13744463  0.05670382],"[[0.10184217]
 [0.99469568]
 [0.01444581]]",[2.33139931]
83,"[[12.65527676  5.01460335 -0.53203632]
 [ 5.01460335 59.46060905  0.66664135]
 [-0.53203632  0.66664135 14.90290042]]","[[60.          0.          0.        ]
 [ 0.         15.01878623  0.        ]
 [ 0.          0.         12.        ]]",[0.47725994 0.35062462 0.17518236],[ 0.12170405 -0.1406944   0.0125887 ],[-0.02680208 -0.13689404  0.05733422],"[[0.10516858]
 [0.99436334]
 [0.0134583 ]]",[2.30239895]
84,"[[12.65474701  5.04813428 -0.5217223 ]
 [ 5.04813428 59.45316929  0.67689538]
 [-0.5217223   0.67689538 15.00420694]]","[[60.          0.          0.        ]
 [ 0.         15.11212324  0.        ]
 [ 0.          0.         12.        ]]",[0.47884125 0.34882786 0.17535704],[ 0.11975889 -0.13482567  0.01558961],[-0.02640751 -0.13623717  0.05814832],"[[0.10586331]
 [0.9942859 ]
 [0.01373009]]",[2.26488772]
85,"[[12.64941009  5.04868681 -0.51640405]
 [ 5.04868681 59.45313663  0.67483982]
 [-0.51640405  0.67483982 15.09144133]]","[[60.          0.          0.        ]
 [ 0.         15.19398805  0.        ]
 [ 0.          0.         12.        ]]",[0.48016102 0.34736035 0.17551656],[ 0.11988839 -0.13163     0.01463535],[-0.02603542 -0.13565418  0.05886259],"[[0.10586459]
 [0.99428585]
 [0.01372377]]",[2.23297673]
86,"[[12.62513102  4.9143534  -0.53314409]
 [ 4.9143534  59.48093532  0.70042064]
 [-0.53314409  0.70042064 15.15915295]]","[[60.         0.         0.       ]
 [ 0.        15.2652193  0.       ]
 [ 0.         0.        12.       ]]",[0.48096399 0.34647704 0.17562124],[ 0.11387279 -0.124719    0.01535007],[-0.0257965  -0.13527341  0.05933127],"[[0.10300979]
 [0.99457739]
 [0.01431069]]",[2.21174235]
87,"[[12.63303242  4.9884933  -0.4859254 ]
 [ 4.9884933  59.45082879  1.08221361]
 [-0.4859254   1.08221361 15.3364664 ]]","[[60.          0.          0.        ]
 [ 0.         15.42032761  0.        ]
 [ 0.          0.         12.        ]]",[0.48218871 0.34514021 0.17580219],[ 0.11038583 -0.11774411  0.01860928],[-0.02562855 -0.13547999  0.05978601],"[[0.10447613]
 [0.99426245]
 [0.02295467]]",[2.19677841]
88,"[[12.65147699  5.15215032 -0.45024561]
 [ 5.15215032 59.4188707   1.0049205 ]
 [-0.45024561  1.0049205  15.43473   ]]","[[60.          0.          0.        ]
 [ 0.         15.50507769  0.        ]
 [ 0.          0.         12.        ]]",[0.4837468  0.34338947 0.17603945],[ 0.11369132 -0.12892601  0.0170587 ],[-0.02507246 -0.13474896  0.06079463],"[[0.10794982]
 [0.99392767]
 [0.02132186]]",[2.16129246]
89,"[[12.62215764  5.01708983 -0.46241741]
 [ 5.01708983 59.44728544  1.02458419]
 [-0.46241741  1.02458419 15.57659366]]","[[60.          0.          0.        ]
 [ 0.         15.64603674  0.        ]
 [ 0.          0.         12.        ]]",[0.48514798 0.34173948 0.17624699],[ 0.11617376 -0.13736362  0.01739325],[-0.02456017 -0.13398529  0.06182759],"[[0.1050706 ]
 [0.99422498]
 [0.02183715]]",[2.12038176]
90,"[[12.61588123  5.02819732 -0.4467695 ]
 [ 5.02819732 59.44552394  1.00953902]
 [-0.4467695   1.00953902 15.71598727]]","[[60.          0.          0.        ]
 [ 0.         15.77739243  0.        ]
 [ 0.          0.         12.        ]]",[0.4867412  0.33983394 0.176485  ],[ 0.1113472  -0.1333422   0.01825353],[-0.02396397 -0.13314935  0.06290316],"[[0.10529716]
 [0.99420613]
 [0.02160252]]",[2.07826499]
91,"[[12.58551339  4.8975033  -0.4620899 ]
 [ 4.8975033  59.4789904   0.86572759]
 [-0.4620899   0.86572759 15.80050904]]","[[60.          0.          0.        ]
 [ 0.         15.86501283  0.        ]
 [ 0.          0.         12.        ]]",[0.48785773 0.33850945 0.17666396],[ 0.10879976 -0.12776121  0.016539  ],[-0.02329212 -0.13220211  0.06386336],"[[0.10254973]
 [0.99455754]
 [0.0184081 ]]",[2.04108319]
92,"[[12.57862005  4.90528103 -0.44295418]
 [ 4.90528103 59.47818812  0.8426667 ]
 [-0.44295418  0.8426667  15.92616216]]","[[60.          0.          0.        ]
 [ 0.         15.98297032  0.        ]
 [ 0.          0.         12.        ]]",[0.4892166  0.33691367 0.17688917],[ 0.1131466  -0.1341448   0.01743686],[-0.02268249 -0.13146215  0.06482148],"[[0.10270845]
 [0.99454894]
 [0.01798296]]",[2.0060214]
93,"[[12.57273606  4.92569006 -0.41584224]
 [ 4.92569006 59.47465907  0.82078864]
 [-0.41584224  0.82078864 16.08392899]]","[[60.          0.          0.        ]
 [ 0.         16.13132411  0.        ]
 [ 0.          0.         12.        ]]",[0.49082456 0.3350433  0.17717462],[ 0.11010142 -0.13002558  0.01741637],[-0.02195029 -0.13058598  0.06598895],"[[0.10313335]
 [0.99451162]
 [0.01761079]]",[1.96501104]
94,"[[12.57148877  4.95835483 -0.39068338]
 [ 4.95835483 59.46853548  0.79820279]
 [-0.39068338  0.79820279 16.20927145]]","[[60.          0.          0.        ]
 [ 0.         16.24929571  0.        ]
 [ 0.          0.         12.        ]]",[0.49213854 0.3335761  0.17744515],[ 0.1057105  -0.11505347  0.02351108],[-0.02137609 -0.12989983  0.0669174 ],"[[0.10382156]
 [0.9944472 ]
 [0.0172002 ]]",[1.93384831]
95,"[[12.57768539  5.02774739 -0.35290384]
 [ 5.02774739 59.45170795  0.85286068]
 [-0.35290384  0.85286068 16.38459964]]","[[60.          0.          0.        ]
 [ 0.         16.41399298  0.        ]
 [ 0.          0.         12.        ]]",[0.49362154 0.33199419 0.17778959],[ 0.10788682 -0.11439526  0.02522937],[-0.02081926 -0.12918656  0.06797078],"[[0.1052748 ]
 [0.99426939]
 [0.01859025]]",[1.90258196]
96,"[[12.57419916  5.0470631  -0.31696057]
 [ 5.0470631  59.44532073  0.90695306]
 [-0.31696057  0.90695306 16.59864694]]","[[60.          0.          0.        ]
 [ 0.         16.61816683  0.        ]
 [ 0.          0.         12.        ]]",[0.49507859 0.33040379 0.17813056],[ 0.11351586 -0.1265844   0.0247015 ],[-0.02011221 -0.12825844  0.06922598],"[[0.10566928]
 [0.9942001 ]
 [0.02000398]]",[1.86815131]
97,"[[12.57064615  5.08483017 -0.26901982]
 [ 5.08483017 59.44266032  0.75501635]
 [-0.26901982  0.75501635 16.78400888]]","[[60.          0.          0.        ]
 [ 0.         16.79731535  0.        ]
 [ 0.          0.         12.        ]]",[0.49657894 0.32870799 0.1784754 ],[ 0.11447997 -0.13326439  0.02570418],[-0.01894007 -0.12691709  0.07076249],"[[0.1064891 ]
 [0.99417352]
 [0.01670607]]",[1.82561921]
98,"[[12.56550163  5.07535809 -0.26144413]
 [ 5.07535809 59.44837632  0.63651075]
 [-0.26144413  0.63651075 16.81095564]]","[[60.         0.         0.       ]
 [ 0.        16.8248336  0.       ]
 [ 0.         0.        12.       ]]",[0.4977214  0.32742509 0.17875077],[ 0.11158554 -0.12617937  0.02656626],[-0.01854175 -0.12654014  0.07126169],"[[0.10630315]
 [0.99423507]
 [0.01400932]]",[1.79314143]
99,"[[12.56581503  5.09870998 -0.22889109]
 [ 5.09870998 59.44350153  0.62745111]
 [-0.22889109  0.62745111 16.92435269]]","[[60.          0.          0.        ]
 [ 0.         16.93366925  0.        ]
 [ 0.          0.         12.        ]]",[0.49872858 0.3263175  0.17900501],[ 0.11142463 -0.12152739  0.0290073 ],[-0.0179833  -0.12601714  0.0719998 ],"[[0.10679783]
 [0.9941834 ]
 [0.01391404]]",[1.7709618]
100,"[[12.51542046  4.8556632  -0.22659996]
 [ 4.8556632  59.48762819  0.84663671]
 [-0.22659996  0.84663671 17.19782452]]","[[60.          0.          0.        ]
 [ 0.         17.20087317  0.        ]
 [ 0.          0.         12.        ]]",[0.50017545 0.32476027 0.17937902],[ 0.11214991 -0.12055737  0.02888368],[-0.0173805  -0.12541706  0.07317017],"[[0.1016182 ]
 [0.9946394 ]
 [0.01913621]]",[1.73539019]
101,"[[12.51434788  4.86990654 -0.19654552]
 [ 4.86990654 59.48494293  0.83630046]
 [-0.19654552  0.83630046 17.36179835]]","[[60.          0.          0.        ]
 [ 0.         17.36108916  0.        ]
 [ 0.          0.         12.        ]]",[0.50151353 0.32334589 0.17974031],[ 0.11112136 -0.11684426  0.03216382],[-0.01682343 -0.1247026   0.07421443],"[[0.10192375]
 [0.99461002]
 [0.01903833]]",[1.70717022]
102,"[[12.54607208  5.05617909 -0.11782799]
 [ 5.05617909 59.44762563  0.77372129]
 [-0.11782799  0.77372129 17.53108589]]","[[60.         0.         0.       ]
 [ 0.        17.5247836  0.       ]
 [ 0.         0.        12.       ]]",[0.50271419 0.32208971 0.18008433],[ 0.10813708 -0.1136369   0.03120324],[-0.01600612 -0.1238414   0.07538422],"[[0.10588894]
 [0.99421829]
 [0.01781941]]",[1.68540655]
103,"[[12.50936297  4.88794024 -0.10583917]
 [ 4.88794024 59.48214785  0.80075139]
 [-0.10583917  0.80075139 17.74422751]]","[[60.          0.          0.        ]
 [ 0.         17.73573833  0.        ]
 [ 0.          0.         12.        ]]",[0.50409944 0.32063156 0.18049762],[ 0.10600978 -0.11439697  0.03087808],[-0.01525172 -0.12305188  0.07659169],"[[0.10232473]
 [0.99457731]
 [0.01859105]]",[1.64583167]
104,"[[12.50654617  4.88752472 -0.06127066]
 [ 4.88752472 59.48233584  0.79259552]
 [-0.06127066  0.79259552 17.91827388]]","[[60.          0.          0.        ]
 [ 0.         17.90715588  0.        ]
 [ 0.          0.         12.        ]]",[0.50527683 0.31933271 0.18083372],[ 0.10662321 -0.11895303  0.030169  ],[-0.01452251 -0.12235991  0.07763541],"[[0.10232741]
 [0.99457717]
 [0.01858355]]",[1.6170486]
105,"[[ 1.25038577e+01  4.88503642e+00 -7.59069031e-03]
 [ 4.88503642e+00  5.94828060e+01  7.87070149e-01]
 [-7.59069031e-03  7.87070149e-01  1.81189244e+01]]","[[60.          0.          0.        ]
 [ 0.         18.10558809  0.        ]
 [ 0.          0.         12.        ]]",[0.50646502 0.31798814 0.18117569],[ 0.10919027 -0.12147043  0.03433349],[-0.01367997 -0.12157563  0.07880302],"[[0.10229071]
 [0.99457928]
 [0.01867257]]",[1.58738847]
106,"[[12.54398488  5.07904824  0.11564343]
 [ 5.07904824 59.44411931  0.70270246]
 [ 0.11564343  0.70270246 18.38774529]]","[[60.          0.          0.        ]
 [ 0.         18.37584948  0.        ]
 [ 0.          0.         12.        ]]",[0.50764564 0.31661454 0.18151053],[ 0.10563484 -0.12392889  0.02855957],[-0.01235585 -0.12028741  0.08047581],"[[0.10644431]
 [0.99417188]
 [0.01708431]]",[1.5624724]
107,"[[12.54658767  5.08132553  0.19833342]
 [ 5.08132553 59.44399682  0.67997612]
 [ 0.19833342  0.67997612 18.65660611]]","[[60.          0.          0.        ]
 [ 0.         18.64719061  0.        ]
 [ 0.          0.         12.        ]]",[0.50892609 0.31510145 0.18186785],[ 0.10798436 -0.12555492  0.03136185],[-0.01118955 -0.11923666  0.08201459],"[[0.10652616]
 [0.99416691]
 [0.01686212]]",[1.52675791]
108,"[[12.58843327  5.25605805  0.27554086]
 [ 5.25605805 59.40367704  0.71894867]
 [ 0.27554086  0.71894867 18.7999798 ]]","[[60.          0.          0.        ]
 [ 0.         18.79209011  0.        ]
 [ 0.          0.         12.        ]]",[0.51007923 0.31373303 0.18218823],[ 0.10428344 -0.11933093  0.03348402],[-0.01075291 -0.1189858   0.08279092],"[[0.11027101]
 [0.99373713]
 [0.01807839]]",[1.48975526]
109,"[[12.6478166   5.48421578  0.37719525]
 [ 5.48421578 59.35153111  0.69495953]
 [ 0.37719525  0.69495953 18.97537477]]","[[60.          0.          0.        ]
 [ 0.         18.97472249  0.        ]
 [ 0.          0.         12.        ]]",[0.51110988 0.31254459 0.18249382],[ 0.10357786 -0.11994548  0.03031085],[-0.01006495 -0.11837129  0.08382261],"[[0.11517072]
 [0.99318472]
 [0.01788353]]",[1.46557715]
