,D,eigen_values_obs,pos,vel,des_vel,normals,dists
7979,"[[24.48867903  3.62047965 16.74865572]
 [ 3.62047965 13.04958041  4.85545084]
 [16.74865572  4.85545084 34.46174056]]",,[0.38154599 0.18783669 0.13626735],[-0.04801088  0.00219375 -0.02091605],[-0.13463823 -0.03903175 -0.18056429],"[[-0.26527264]
 [ 0.9641151 ]
 [-0.01060708]]",[-0.72579107]
7980,"[[24.34783285  3.22464584 16.7825703 ]
 [ 3.22464584 12.84211869  4.38278086]
 [16.7825703   4.38278086 34.81004846]]",,[0.38119815 0.18785258 0.13610423],[-0.04828431  0.0032337  -0.02272895],[-0.12937433 -0.0337862  -0.17583925],"[[-0.23929826]
 [ 0.9708895 ]
 [-0.01048468]]",[-0.71928811]
7981,"[[24.70296068  3.03057169 16.93390119]
 [ 3.03057169 12.72300978  4.03995595]
 [16.93390119  4.03995595 34.57402954]]",,[0.38055296 0.18785168 0.13574522],[-0.04837023 -0.00160513 -0.0297108 ],[-0.1295026  -0.0308957  -0.17263568],"[[-0.22113705]
 [ 0.97520446]
 [-0.00864135]]",[-0.71450527]
7982,"[[23.94090988  3.3065047  16.6239121 ]
 [ 3.3065047  12.91558964  4.60325419]
 [16.6239121   4.60325419 35.14350048]]",,[0.38008769 0.18783323 0.13543511],[-0.04426511  0.00053888 -0.03077465],[-0.12037939 -0.03333373 -0.16758994],"[[-0.21278193]
 [ 0.97622518]
 [-0.04133102]]",[-0.71098628]
7983,"[[25.13132498  2.50677825 17.14678006]
 [ 2.50677825 12.47854555  3.27333117]
 [17.14678006  3.27333117 34.39012947]]",,[0.37964815 0.18782861 0.13512362],[-0.04555681 -0.00335307 -0.03221272],[-0.1241886  -0.02370768 -0.16216449],"[[-0.17041737]
 [ 0.98527902]
 [-0.01353432]]",[-0.69844169]
7984,"[[25.82395739  2.3549346  17.34978245]
 [ 2.3549346  12.40116711  2.95556489]
 [17.34978245  2.95556489 33.77487551]]",,[0.37915408 0.18774207 0.13475644],[-0.05070644 -0.00827479 -0.03766722],[-0.12706844 -0.02164633 -0.15947748],"[[-0.15610099]
 [ 0.98769362]
 [-0.0096843 ]]",[-0.69243593]
7985,"[[26.16650137  1.73738726 17.50102208]
 [ 1.73738726 12.2130741   2.14633465]
 [17.50102208  2.14633465 33.62042453]]",,[0.37851407 0.18752623 0.13424586],[-0.06313805 -0.0207658  -0.0500043 ],[-0.1263783  -0.0154991  -0.15612531],"[[-0.13186807]
 [ 0.99123219]
 [ 0.0083398 ]]",[-0.68589183]
7986,"[[26.55877302  1.69772378 17.58623584]
 [ 1.69772378 12.19797451  2.05076147]
 [17.58623584  2.05076147 33.24325246]]",,[0.37790225 0.18730517 0.13375068],[-0.06992282 -0.02184433 -0.05531443],[-0.12638949 -0.0147385  -0.15267189],"[[-0.12327843]
 [ 0.99235239]
 [ 0.0062573 ]]",[-0.67992552]
7987,"[[26.92341559  1.36420523 17.68257822]
 [ 1.36420523 12.1247071   1.61643061]
 [17.68257822  1.61643061 32.95187731]]",,[0.37718494 0.18709041 0.13317689],[-0.06991669 -0.01892864 -0.05656798],[-0.12455393 -0.01138594 -0.14758247],"[[-0.10151195]
 [ 0.99479429]
 [ 0.00892412]]",[-0.67116907]
7988,"[[27.48970185  1.02621054 17.79452992]
 [ 1.02621054 12.06798763  1.17890805]
 [17.79452992  1.17890805 32.44231052]]",,[0.37650799 0.18692329 0.13262669],[-0.06739392 -0.01703995 -0.05535517],[-0.12324421 -0.00816507 -0.14158263],"[[-0.06922257]
 [ 0.99759752]
 [ 0.0027251 ]]",[-0.6571668]
7989,"[[28.23398166  0.80108208 17.89523531]
 [ 0.80108208 12.0395302   0.8830583 ]
 [17.89523531  0.8830583  31.72648815]]",,[0.37584271 0.18674586 0.13205763],[-0.06775996 -0.01872887 -0.05824064],[-0.12375101 -0.00610662 -0.13641468],"[[-0.05381365]
 [ 0.9985425 ]
 [ 0.00411815]]",[-0.64217601]
7990,"[[29.06506026  0.868352   17.95471672]
 [ 0.868352   12.04418591  0.91362198]
 [17.95471672  0.91362198 30.89075383]]",,[0.37514237 0.18650725 0.1314358 ],[-0.07043916 -0.02840065 -0.06388753],[-0.12565983 -0.00639417 -0.13221088],"[[-0.044913  ]
 [ 0.99897506]
 [-0.00562632]]",[-0.63013651]
7991,"[[30.09393277  0.63775728 17.98845303]
 [ 0.63775728 12.02247905  0.63403944]
 [17.98845303  0.63403944 29.88358819]]",,[0.37450456 0.18627497 0.13086219],[-0.0718998  -0.0276803  -0.06356926],[-0.13032117 -0.00459343 -0.12956146],"[[-0.03245562]
 [ 0.99946929]
 [-0.00278896]]",[-0.61992496]
7992,"[[30.28052188  0.30920678 17.99515764]
 [ 0.30920678 12.00523009  0.30437997]
 [17.99515764  0.30437997 29.71424803]]",,[0.37377708 0.18603231 0.13019691],[-0.06359077 -0.01860405 -0.05837931],[-0.12924102 -0.00218605 -0.12722353],"[[-0.01872494]
 [ 0.99982298]
 [ 0.00184214]]",[-0.61333873]
7993,"[[30.4203358  -0.32748135 17.99211143]
 [-0.32748135 12.00582205 -0.31986827]
 [17.99211143 -0.31986827 29.57384215]]",,[0.37316508 0.18586194 0.12961863],[-0.06067025 -0.01609364 -0.05764524],[-0.12734967  0.00226405 -0.12438912],"[[0.00192758]
 [0.9998665 ]
 [0.0162255 ]]",[-0.61000216]
7994,"[[30.95556787 -0.61429468 17.9641179 ]
 [-0.61429468 12.0199075  -0.58216468]
 [17.9641179  -0.58216468 29.02452464]]",,[0.37240961 0.18562385 0.12888876],[-0.0619852  -0.02168007 -0.06134036],[-0.12663126  0.00410375 -0.12000795],"[[0.02092682]
 [0.99970774]
 [0.01210388]]",[-0.60209023]
7995,"[[31.5756295  -0.72937248 17.91606562]
 [-0.72937248 12.02717584 -0.66753844]
 [17.91606562 -0.66753844 28.39719466]]",,[0.37187673 0.18542487 0.12836776],[-0.0653876  -0.02526039 -0.06393834],[-0.12636873  0.0047084  -0.11565557],"[[ 3.75388168e-02]
 [ 9.99295114e-01]
 [-3.34203804e-04]]",[-0.58895265]
7996,"[[31.95588172 -0.95163343 17.86809784]
 [-0.95163343 12.04538041 -0.85207356]
 [17.86809784 -0.85207356 27.99873786]]",,[0.37121966 0.18516057 0.12772315],[-0.06349291 -0.02274975 -0.06251186],[-0.12561155  0.00599002 -0.11247007],"[[0.04142518]
 [0.99911746]
 [0.00694632]]",[-0.57398265]
7997,"[[32.15992922 -1.28287796 17.82383039]
 [-1.28287796 12.08163599 -1.13422021]
 [17.82383039 -1.13422021 27.75843478]]",,[0.370616   0.18494013 0.12711612],[-0.05654862 -0.01941842 -0.05782051],[-0.12304766  0.00783014 -0.1087891 ],"[[0.05714427]
 [0.99833981]
 [0.007222  ]]",[-0.56245247]
7998,"[[32.93683139 -1.44974897 17.69952681]
 [-1.44974897 12.10038635 -1.2255852 ]
 [17.69952681 -1.2255852  26.96278226]]",,[0.37006278 0.18477232 0.12652856],[-0.05824789 -0.01500667 -0.0608701 ],[-0.12424306  0.00860308 -0.10503229],"[[ 0.07219471]
 [ 0.99738368]
 [-0.00370476]]",[-0.54813259]
7999,"[[33.49459597 -2.01107819 17.54261564]
 [-2.01107819 12.18816057 -1.64132286]
 [17.54261564 -1.64132286 26.31724346]]",,[0.36952545 0.18463301 0.12592189],[-0.05477111 -0.01277277 -0.06164731],[-0.12484179  0.01168045 -0.10188847],"[[0.0824782 ]
 [0.99650571]
 [0.0131802 ]]",[-0.53450981]
8000,"[[34.4164022  -1.84066262 17.35244515]
 [-1.84066262 12.15114106 -1.4248494 ]
 [17.35244515 -1.4248494  25.43245673]]",,[0.36897139 0.18450246 0.12529754],[-0.05459352 -0.01212858 -0.06229542],[-0.12740477  0.0104615  -0.09862351],"[[ 0.0866083 ]
 [ 0.99622309]
 [-0.00620869]]",[-0.5248794]
8001,"[[34.46578877 -2.43973446 17.26570087]
 [-2.43973446 12.26494971 -1.87501653]
 [17.26570087 -1.87501653 25.26926152]]",,[0.36858044 0.18441865 0.12486318],[-0.05590158 -0.01421885 -0.06209275],[-0.12562881  0.01364301 -0.09654989],"[[0.09130189]
 [0.99558284]
 [0.02188088]]",[-0.51495886]
8002,"[[34.93918948 -2.09336633 17.18203203]
 [-2.09336633 12.19103476 -1.56798423]
 [17.18203203 -1.56798423 24.86977576]]",,[0.36784033 0.18429208 0.12408358],[-0.05803328 -0.00849049 -0.05950895],[-0.12489323  0.01139741 -0.09354819],"[[ 9.13294063e-02]
 [ 9.95820553e-01]
 [-6.05594042e-04]]",[-0.50820225]
8003,"[[35.60686407 -2.41262899 16.93346676]
 [-2.41262899 12.24657145 -1.73060567]
 [16.93346676 -1.73060567 24.14656448]]",,[0.36722975 0.18421323 0.12347294],[-0.06348994 -0.00686463 -0.06297267],[-0.12724144  0.01300412 -0.0912717 ],"[[0.09713405]
 [0.99525082]
 [0.00638622]]",[-0.49444933]
8004,"[[35.68798393 -2.72398644 16.85902538]
 [-2.72398644 12.31324329 -1.93869418]
 [16.85902538 -1.93869418 23.99877278]]",,[0.36651225 0.1841228  0.12276355],[-0.06545785 -0.0092342  -0.06384437],[-0.1246608   0.0143353  -0.08872261],"[[0.10109754]
 [0.99470132]
 [0.01866989]]",[-0.4842334]
8005,"[[36.0120024  -2.80725351 16.73245812]
 [-2.80725351 12.32819721 -1.95619886]
 [16.73245812 -1.95619886 23.65980039]]",,[0.36592585 0.18405931 0.12219278],[-0.06236166 -0.00631851 -0.06144707],[-0.12429624  0.01453153 -0.08661426],"[[0.10264837]
 [0.9945256 ]
 [0.01954839]]",[-0.47684462]
8006,"[[36.32588293 -2.85094422 16.60889287]
 [-2.85094422 12.33412489 -1.94652861]
 [16.60889287 -1.94652861 23.33999218]]",,[0.36534762 0.18401307 0.12161263],[-0.05550491 -0.00573979 -0.05694922],[-0.12379768  0.01450884 -0.08452489],"[[0.10512994]
 [0.99431826]
 [0.01669993]]",[-0.47216694]
8007,"[[36.86746127 -2.58959045 16.43569278]
 [-2.58959045 12.26966881 -1.71154235]
 [16.43569278 -1.71154235 22.86286992]]",,[0.36471365 0.18396742 0.12096075],[-0.05336502 -0.00364305 -0.05336057],[-0.12522078  0.01303995 -0.08276238],"[[ 0.1054311 ]
 [ 0.99442256]
 [-0.00283874]]",[-0.46499785]
8008,"[[36.74621693 -2.99849684 16.41638127]
 [-2.99849684 12.36332759 -1.98917141]
 [16.41638127 -1.98917141 22.89045549]]",,[0.36423344 0.18390729 0.12050246],[-0.06441317 -0.00775816 -0.05806517],[-0.12293184  0.01489564 -0.0815517 ],"[[0.11348712]
 [0.99348513]
 [0.01039115]]",[-0.45597949]
8009,"[[36.88116471 -3.21840717 16.31843827]
 [-3.21840717 12.41630466 -2.11080869]
 [16.31843827 -2.11080869 22.70253064]]",,[0.36352689 0.18379496 0.11990153],[-0.07547983 -0.01044516 -0.06002623],[-0.12149236  0.01571518 -0.07968138],"[[0.11652249]
 [0.99302158]
 [0.01818388]]",[-0.45342952]
8010,"[[37.06420234 -3.30866815 16.22189139]
 [-3.30866815 12.43676973 -2.14141486]
 [16.22189139 -2.14141486 22.49902793]]",,[0.36277569 0.18366601 0.11931534],[-0.07260258 -0.01390172 -0.05773166],[-0.12006525  0.01584954 -0.07770786],"[[0.11901487]
 [0.99271843]
 [0.01858989]]",[-0.4556053]
8011,"[[37.46339397 -3.06882932 16.08974944]
 [-3.06882932 12.36985303 -1.93912465]
 [16.08974944 -1.93912465 22.166753  ]]",,[0.36210474 0.18355938 0.11879668],[-0.06176344 -0.01161621 -0.05010676],[-0.12091049  0.01457204 -0.07640064],"[[0.11599587]
 [0.99323236]
 [0.00586783]]",[-0.45414854]
8012,"[[37.54979282 -3.1068533  16.04207253]
 [-3.1068533  12.37779318 -1.95071507]
 [16.04207253 -1.95071507 22.072414  ]]",,[0.36150412 0.18345827 0.11832293],[-0.06182038 -0.00980274 -0.04821833],[-0.12026938  0.01462475 -0.07551412],"[[0.11730675]
 [0.99308051]
 [0.00549757]]",[-0.45288255]
8013,"[[37.34897956 -3.41246363 16.07319481]
 [-3.41246363 12.4593837  -2.16376334]
 [16.07319481 -2.16376334 22.19163674]]",,[0.3608813  0.18332352 0.1178317 ],[-0.06195798 -0.01476539 -0.04908852],[-0.11686446  0.01573222 -0.07410102],"[[0.12277883]
 [0.99228782]
 [0.01703631]]",[-0.45590802]
8014,"[[38.18516399 -5.44317121 15.07895811]
 [-5.44317121 13.13148472 -3.13449825]
 [15.07895811 -3.13449825 20.68335129]]",,[0.36022576 0.18319211 0.11733291],[-0.06515906 -0.01418156 -0.04922756],[-0.11449014  0.02379933 -0.06593016],"[[0.12365271]
 [0.99219112]
 [0.01633343]]",[-0.46047523]
8015,"[[38.90016451 -8.23888777 13.30066915]
 [-8.23888777 14.52337757 -4.07368217]
 [13.30066915 -4.07368217 18.57645792]]",,[0.35956111 0.18310775 0.11683574],[-0.05473037 -0.0033366  -0.04146475],[-0.11306885  0.03463033 -0.0559064 ],"[[0.12396324]
 [0.99216455]
 [0.01557641]]",[-0.46539827]
8016,"[[38.22123111 -4.35985014 15.40788973]
 [-4.35985014 12.72491994 -2.56189688]
 [15.40788973 -2.56189688 21.05384895]]",,[0.35908783 0.18309081 0.11648374],[-0.0522605   0.00309417 -0.03699453],[-0.11384594  0.01892936 -0.06689715],"[[0.11880281]
 [0.99290977]
 [0.00400937]]",[-0.46583691]
8017,"[[37.63941336 -3.13643314 15.99381601]
 [-3.13643314 12.38367543 -1.95650087]
 [15.99381601 -1.95650087 21.97691121]]",,[0.35851969 0.18308583 0.11607474],[-0.0532036   0.00067258 -0.03766651],[-0.11309399  0.01383463 -0.07054781],"[[0.11899555]
 [0.99288694]
 [0.00394824]]",[-0.46699381]
8018,"[[37.59645459 -3.0517277  16.03062181]
 [-3.0517277  12.36384109 -1.91124488]
 [16.03062181 -1.91124488 22.03970432]]",,[0.35802758 0.18306288 0.11572945],[-0.05492784 -0.00115686 -0.03754231],[-0.11204666  0.01335872 -0.07017291],"[[ 0.11998487]
 [ 0.99277234]
 [-0.00258982]]",[-0.46721936]
8019,"[[37.51976993 -3.06272541 16.06464358]
 [-3.06272541 12.36756942 -1.92797945]
 [16.06464358 -1.92797945 22.11266066]]",,[0.35747533 0.18306947 0.1153695 ],[-0.05317126  0.00122353 -0.03445829],[-0.11061605  0.01327546 -0.06963258],"[[ 0.1205804 ]
 [ 0.99270092]
 [-0.00229161]]",[-0.46795729]
8020,"[[37.74029517 -3.66953768 15.83105568]
 [-3.66953768 12.52312946 -2.25687604]
 [15.83105568 -2.25687604 21.73657537]]",,[0.35696633 0.18310776 0.11506076],[-0.0486081   0.00219655 -0.02973183],[-0.10879926  0.01551043 -0.06691481],"[[ 0.11981726]
 [ 0.99279232]
 [-0.00268862]]",[-0.46858994]
8021,"[[38.40011893 -5.24331232 15.03148954]
 [-5.24331232 13.04137122 -2.98539542]
 [15.03148954 -2.98539542 20.55850985]]",,[0.35648476 0.18316229 0.1147809 ],[-0.04825139  0.00480686 -0.02784137],[-0.10773485  0.02139716 -0.06134121],"[[ 0.1201375 ]
 [ 0.99275258]
 [-0.00304779]]",[-0.46984656]
8022,"[[38.14864186 -4.4648101  15.41639084]
 [-4.4648101  12.76235429 -2.63230718]
 [15.41639084 -2.63230718 21.08900385]]",,[0.3559311  0.1831956  0.11446145],[-0.05069261  0.00119609 -0.0301236 ],[-0.10637387  0.01816305 -0.06271458],"[[ 0.12017424]
 [ 0.99274189]
 [-0.00465818]]",[-0.47117901]
8023,"[[37.89133024 -3.8589067  15.71100717]
 [-3.8589067  12.57514082 -2.34160664]
 [15.71100717 -2.34160664 21.53352894]]",,[0.35544852 0.18320961 0.114194  ],[-0.05356681  0.00195855 -0.0293733 ],[-0.10524238  0.01568558 -0.06386168],"[[ 0.12019428]
 [ 0.99273816]
 [-0.00492752]]",[-0.47236048]
8024,"[[37.46477981 -3.05216239 16.09227663]
 [-3.05216239 12.36582666 -1.92879113]
 [16.09227663 -1.92879113 22.16939354]]",,[0.35494846 0.18323393 0.1139319 ],[-0.04899342  0.00499029 -0.0244942 ],[-0.10393153  0.01245705 -0.06567875],"[[ 0.12036328]
 [ 0.99271697]
 [-0.00506952]]",[-0.47314978]
8025,"[[37.42714909 -2.88757409 16.13999294]
 [-2.88757409 12.32792053 -1.83290015]
 [16.13999294 -1.83290015 22.24493038]]",,[0.3545006  0.18329518 0.1137128 ],[-0.04450668  0.00725833 -0.02161043],[-0.10278117  0.0116721  -0.06524079],"[[ 0.12118638]
 [ 0.99254006]
 [-0.01334519]]",[-0.46977771]
8026,"[[37.32850293 -2.87982139 16.18640397]
 [-2.87982139 12.32743235 -1.84037535]
 [16.18640397 -1.84037535 22.34406472]]",,[0.35408603 0.18338456 0.11350964],[-0.04170178  0.00847932 -0.02141057],[-0.10174532  0.01156832 -0.06502125],"[[ 0.12083116]
 [ 0.99259464]
 [-0.01247819]]",[-0.46588156]
8027,"[[37.26803497 -2.87425952 16.21463228]
 [-2.87425952 12.32694936 -1.84442761]
 [16.21463228 -1.84442761 22.40501568]]",,[0.35362455 0.18350248 0.11327889],[-0.04144889  0.01192131 -0.02096813],[-0.10058047  0.01144111 -0.06454303],"[[ 0.12078725]
 [ 0.9926025 ]
 [-0.01227651]]",[-0.46397249]
8028,"[[38.39666148 -5.51630561 14.93540921]
 [-5.51630561 13.15278319 -3.12116294]
 [14.93540921 -3.12116294 20.45055533]]",,[0.35326036 0.18361413 0.11309693],[-0.03841202  0.01157219 -0.0191305 ],[-0.10034601  0.02097005 -0.05677645],"[[ 0.12045784]
 [ 0.99266677]
 [-0.01012868]]",[-0.46399206]
8029,"[[38.86130069 -7.03790055 13.99804651]
 [-7.03790055 13.84399277 -3.66761313]
 [13.99804651 -3.66761313 19.29470655]]",,[0.35289634 0.18378353 0.1129298 ],[-0.0365247   0.01932315 -0.01629363],[-0.1000636   0.02621756 -0.05214546],"[[ 0.1204867 ]
 [ 0.99266595]
 [-0.00986231]]",[-0.4639142]
8030,"[[38.86712012 -7.06956884 13.97838965]
 [-7.06956884 13.86022184 -3.67814591]
 [13.97838965 -3.67814591 19.27265804]]",,[0.35255545 0.18402608 0.11279128],[-0.02888748  0.02233077 -0.01153385],[-0.0993052   0.02613026 -0.05166638],"[[ 0.1204867 ]
 [ 0.99266595]
 [-0.00986231]]",[-0.46115766]
8031,"[[38.24865472 -4.97812264 15.20453847]
 [-4.97812264 12.94411334 -2.88357853]
 [15.20453847 -2.88357853 20.80723194]]",,[0.35230059 0.18426004 0.11269414],[-0.03017986  0.02799636 -0.01146935],[-0.09832558  0.01864769 -0.05695511],"[[ 0.12105382]
 [ 0.992602  ]
 [-0.00933982]]",[-0.45926759]
8032,"[[37.31758381 -2.93791344 16.18090331]
 [-2.93791344 12.34092256 -1.87767102]
 [16.18090331 -1.87767102 22.34149364]]",,[0.35202466 0.18452381 0.11258669],[-0.0290096   0.02428109 -0.01251641],[-0.09702068  0.01125851 -0.06200759],"[[ 0.12105081]
 [ 0.99260387]
 [-0.00917932]]",[-0.45573062]
8033,"[[37.36660075 -2.94434715 16.15747546]
 [-2.94434715 12.34175569 -1.87542735]
 [16.15747546 -1.87542735 22.29164356]]",,[0.35177266 0.18479785 0.11249928],[-0.02503362  0.0302547  -0.00805121],[-0.09655409  0.01120721 -0.06150096],"[[ 0.12107693]
 [ 0.99260043]
 [-0.00920626]]",[-0.4513454]
8034,"[[37.39410475 -2.94620689 16.14456812]
 [-2.94620689 12.34181693 -1.8730819 ]
 [16.14456812 -1.8730819  22.26407832]]",,[0.35155816 0.18507066 0.11243603],[-0.02038728  0.02852466 -0.00519361],[-0.09608505  0.01114772 -0.06108708],"[[ 0.12110776]
 [ 0.99259528]
 [-0.00935497]]",[-0.44672895]
8035,"[[37.4227951  -2.95388937 16.12999226]
 [-2.95388937 12.34321413 -1.8741532 ]
 [16.12999226 -1.8741532  22.23399077]]",,[0.35135818 0.18534279 0.1123833 ],[-0.01955995  0.02600088 -0.00511496],[-0.09574955  0.0111252  -0.06075019],"[[ 0.12119338]
 [ 0.99258588]
 [-0.00924275]]",[-0.44243487]
8036,"[[37.4305014  -2.95645679 16.12597322]
 [-2.95645679 12.34370682 -1.87474648]
 [16.12597322 -1.87474648 22.22579179]]",,[0.35111934 0.18562728 0.11231253],[-0.02314661  0.02554696 -0.00725486],[-0.09520078  0.01106769 -0.06036866],"[[ 0.12112139]
 [ 0.99259663]
 [-0.00902945]]",[-0.43813586]
8037,"[[38.47189245 -5.32453841 14.96249742]
 [-5.32453841 13.07097403 -3.00954653]
 [14.96249742 -3.00954653 20.45713352]]",,[0.35090708 0.18585259 0.11224241],[-0.02325363  0.02477271 -0.00814195],[-0.09542857  0.01919444 -0.05393833],"[[ 0.12050482]
 [ 0.992686  ]
 [-0.00728606]]",[-0.43580172]
8038,"[[ 39.27174711 -10.43957658  11.36001524]
 [-10.43957658  15.99625146  -4.34859375]
 [ 11.36001524  -4.34859375  16.73200143]]",,[0.35067547 0.18610268 0.11216731],[-0.02135728  0.02590315 -0.00627341],[-0.09655588  0.03696142 -0.04022024],"[[ 0.11880046]
 [ 0.99290671]
 [-0.00476684]]",[-0.43480057]
8039,"[[39.03880804 -7.68086688 13.53898938]
 [-7.68086688 14.18189041 -3.84599702]
 [13.53898938 -3.84599702 18.77930155]]",,[0.35046025 0.1864019  0.1121136 ],[-0.015156    0.02843451 -0.00205952],[-0.09475825  0.02691781 -0.04744776],"[[ 0.12406908]
 [ 0.99225539]
 [-0.00600895]]",[-0.43447205]
8040,"[[38.22023324 -4.98415543 15.21794862]
 [-4.98415543 12.94742885 -2.89275159]
 [15.21794862 -2.89275159 20.83233792]]",,[0.35029991 0.18666166 0.11207975],[-0.01807486  0.0314478  -0.00284422],[-0.09311869  0.01770076 -0.05404511],"[[ 0.12407442]
 [ 0.99225477]
 [-0.00600147]]",[-0.43142863]
8041,"[[37.26874521 -3.04619849 16.18289276]
 [-3.04619849 12.36722541 -1.95088054]
 [16.18289276 -1.95088054 22.36402939]]",,[0.35012107 0.18697905 0.11204226],[-0.01871016  0.02993532 -0.00534032],[-0.09161704  0.01104462 -0.05867441],"[[ 0.12348121]
 [ 0.99232866]
 [-0.00601779]]",[-0.42611496]
8042,"[[37.26711661 -3.04271072 16.18428026]
 [-3.04271072 12.36640859 -1.94893956]
 [16.18428026 -1.94893956 22.3664748 ]]",,[0.34992003 0.18731227 0.11199292],[-0.01911182  0.03249324 -0.00497064],[-0.09115518  0.01097707 -0.05838739],"[[ 0.1234341 ]
 [ 0.99233375]
 [-0.00614419]]",[-0.420435]
8043,"[[37.77785426 -4.00215452 15.73174314]
 [-4.00215452 12.62135663 -2.44244018]
 [15.73174314 -2.44244018 21.60078911]]",,[0.34971569 0.18764983 0.11194677],[-0.01950982  0.03184768 -0.00507609],[-0.09125929  0.01416851 -0.05569384],"[[ 0.12321903]
 [ 0.99236626]
 [-0.00512656]]",[-0.4155507]
8044,"[[37.79811475 -4.00966134 15.71979715]
 [-4.00966134 12.62319996 -2.44324299]
 [15.71979715 -2.44324299 21.57868529]]",,[0.34950814 0.18799497 0.11190612],[-0.02052578  0.03284269 -0.00447388],[-0.09082379  0.01411625 -0.05534248],"[[ 0.12321903]
 [ 0.99236626]
 [-0.00512656]]",[-0.41016963]
8045,"[[ 39.03473874 -11.71519984  10.25317456]
 [-11.71519984  17.07665003  -4.44309783]
 [ 10.25317456  -4.44309783  15.88861122]]",,[0.34928476 0.18833075 0.1118588 ],[-0.02240124  0.03417412 -0.00418425],[-0.09390325  0.04069192 -0.03561368],"[[ 0.12655111]
 [ 0.99195924]
 [-0.00129336]]",[-0.41042236]
8046,"[[ 38.62635039 -13.09257541   8.84141097]
 [-13.09257541  18.43781549  -4.34745424]
 [  8.84141097  -4.34745424  14.93583412]]",,[0.34894666 0.18879181 0.11177534],[-0.02480918  0.03234666 -0.00716467],[-0.09386836  0.04615648 -0.03116945],"[[ 1.27475780e-01]
 [ 9.91841641e-01]
 [-2.90559629e-04]]",[-0.40828534]
8047,"[[38.8105418  -7.33025451 13.87954329]
 [-7.33025451 14.00416059 -3.79479779]
 [13.87954329 -3.79479779 19.18529761]]",,[0.34845122 0.1896858  0.11172879],[-0.01812027  0.0390411   0.00030492],[-0.08970072  0.02452502 -0.04643714],"[[1.27368964e-01]
 [9.91855138e-01]
 [7.29116137e-04]]",[-0.39546521]
8048,"[[37.21172864 -3.25113479 16.16852166]
 [-3.25113479 12.41924446 -2.0849837 ]
 [16.16852166 -2.0849837  22.3690269 ]]",,[0.34832699 0.18996694 0.11173847],[-0.01947216  0.03789492 -0.00013916],[-0.08738003  0.01126794 -0.05603765],"[[0.12722586]
 [0.99187321]
 [0.00105944]]",[-0.38930767]
8049,"[[37.21747114 -3.25186848 16.16581151]
 [-3.25186848 12.41933819 -2.08462984]
 [16.16581151 -2.08462984 22.36319067]]",,[0.3482164  0.19020873 0.11174537],[-0.0186563   0.0404578   0.00091089],[-0.08716111  0.01123969 -0.05587515],"[[0.12722586]
 [0.99187321]
 [0.00105944]]",[-0.3851203]
8050,"[[37.33285615 -3.21200903 16.12179328]
 [-3.21200903 12.40725775 -2.04411793]
 [16.12179328 -2.04411793 22.2598861 ]]",,[0.34803021 0.19057431 0.11174765],[-0.02142013  0.04010503 -0.001151  ],[-0.08714155  0.01104887 -0.05545675],"[[ 0.12653047]
 [ 0.99196201]
 [-0.00119014]]",[-0.37504681]
8051,"[[37.39303827 -3.22150204 16.0923867 ]
 [-3.22150204 12.40869766 -2.04156967]
 [16.0923867  -2.04156967 22.19826407]]",,[0.34781358 0.19097953 0.11174449],[-0.02225636  0.04089109 -0.000847  ],[-0.08678177  0.01100962 -0.05499641],"[[ 0.12656348]
 [ 0.99195786]
 [-0.00113327]]",[-0.36496981]
8052,"[[37.4388247  -3.23390047 16.06878262]
 [-3.23390047 12.41110831 -2.0427376 ]
 [16.06878262 -2.0427376  22.15006699]]",,[0.34758936 0.19139568 0.11173883],[-0.02190275  0.03960327 -0.00125551],[-0.08639009  0.01098231 -0.05456948],"[[ 1.26676416e-01]
 [ 9.91943675e-01]
 [-9.11831242e-04]]",[-0.35601465]
8053,"[[37.8004348  -3.13313514 15.91655368]
 [-3.13313514 12.38047947 -1.9328633 ]
 [15.91655368 -1.9328633  21.81908573]]",,[0.34735781 0.19179793 0.111723  ],[-0.02361431  0.03957793 -0.00145865],[-0.08690999  0.01055412 -0.05361567],"[[ 0.12504707]
 [ 0.9921232 ]
 [-0.00740191]]",[-0.3423167]
8054,"[[37.94431511 -3.15430231 15.84103009]
 [-3.15430231 12.38349916 -1.92594784]
 [15.84103009 -1.92594784 21.67218573]]",,[0.34709332 0.19220981 0.11168784],[-0.02250793  0.03618604 -0.00234132],[-0.08653638  0.01052107 -0.05283722],"[[ 0.12514453]
 [ 0.99211086]
 [-0.00740934]]",[-0.33021411]
8055,"[[39.42628496 -9.92844963 11.68636127]
 [-9.92844963 15.59414745 -4.23052008]
 [11.68636127 -4.23052008 16.97956759]]",,[0.34685317 0.19255113 0.11164964],[-0.02666887  0.03852378 -0.00418009],[-0.08840902  0.0320045  -0.03767115],"[[ 0.12738089]
 [ 0.99185309]
 [-0.00124962]]",[-0.32877572]
8056,"[[ 38.47305055 -13.72238837   7.99396471]
 [-13.72238837  19.11304284  -4.14369656]
 [  7.99396471  -4.14369656  14.41390661]]",,[0.34653866 0.19297793 0.11160069],[-0.03109565  0.0453849  -0.00484351],[-0.08986064  0.04657954 -0.02713487],"[[ 1.26775136e-01]
 [ 9.91931037e-01]
 [-9.39119836e-04]]",[-0.32578264]
